time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,f_mhz
9.94,1544619865,103.28,51.490546,7.413916,161.48,12.94,0.01,78.57,1,-120,-13,-8,6,11,64,13067274,289,0,7.00,4.77,72.00,1865
22.46,1544619877,269.89,51.490708,7.416266,156.88,12.05,-0.12,91.70,1,-115,-15,-3,6,19,21,13392904,347,1,5.00,7.38,1391.00,1865
29.89,1544619884,324.98,51.490619,7.416969,156.16,1.62,-1.53,98.86,1,-107,-9,2,11,19,21,13392904,347,2,3.00,14.42,2567.00,1865
39.97,1544619894,326.61,51.490619,7.416969,156.12,0.00,0.00,98.86,1,-110,-9,3,8,16,21,13392904,347,3,5.00,17.28,61.00,1865
49.88,1544619904,326.61,51.490619,7.416969,156.11,0.00,0.00,98.86,1,-111,-8,6,9,16,21,13392904,347,4,9.00,18.38,104.00,1865
59.93,1544619915,358.03,51.490246,7.417356,154.00,11.02,1.78,164.58,1,-111,-12,0,8,15,19,12806666,385,5,4.00,6.65,124.00,1865
70.77,1544619925,512.35,51.488858,7.417753,148.24,15.18,0.21,173.34,1,-110,-9,5,6,17,19,12806666,385,6,9.00,29.14,535.00,1865
79.95,1544619934,653.62,51.487602,7.417744,144.81,15.16,-0.53,173.34,1,-109,-11,6,11,21,19,12806666,385,7,0.10,33.33,59.00,1865
92.67,1544619947,828.38,51.486223,7.418681,135.71,9.75,-0.37,191.29,1,-116,-12,-1,6,13,16,13392906,346,8,5.00,4.09,1698.00,1865
102.25,1544619957,925.81,51.485375,7.418722,141.27,10.77,0.58,160.21,1,-113,-13,1,6,14,16,13392906,346,9,3.00,9.78,1372.00,1865
110.27,1544619965,1018.03,51.484567,7.418940,144.33,12.55,0.48,193.22,1,-104,-8,6,13,22,16,13392906,346,10,0.50,3.21,328.00,1865
120.29,1544619975,1156.09,51.483467,7.417950,141.58,14.15,0.03,213.36,1,-105,-8,9,14,20,16,13392906,346,11,1.00,18.74,440.00,1865
129.90,1544619984,1282.01,51.482490,7.417155,143.32,12.29,-1.04,201.95,1,-111,-8,3,9,15,16,13392906,346,12,0.50,10.23,62.00,1865
139.93,1544619995,1364.71,51.481819,7.416789,146.69,2.52,-0.89,201.58,1,-108,-8,8,11,17,16,13392906,346,13,4.00,17.92,152.00,1865
150.09,1544620004,1370.66,51.481787,7.416772,146.79,0.00,0.00,200.93,1,-110,-8,3,9,17,16,13392906,346,14,10.00,27.31,102.00,1865
159.86,1544620014,1370.66,51.481787,7.416772,146.88,0.00,0.00,200.93,1,-110,-9,3,9,18,16,13392906,346,15,5.00,31.87,72.00,1865
169.91,1544620025,1370.66,51.481772,7.416763,147.22,1.66,0.00,196.54,1,-110,-8,4,9,17,16,13392906,346,16,6.00,18.44,63.00,1865
179.88,1544620034,1421.93,51.481455,7.417125,147.00,9.98,1.17,84.60,1,-103,-8,13,10,24,16,13392906,346,17,6.00,24.67,55.00,1865
189.87,1544620044,1550.08,51.481605,7.419049,151.32,14.90,-0.03,84.26,1,-98,-7,8,12,26,16,13392906,346,18,0.10,6.56,58.00,1865
199.88,1544620054,1699.40,51.481734,7.421249,145.55,15.14,0.27,80.93,1,-102,-8,1,9,23,16,13392906,346,19,4.00,25.22,50.00,1865
209.85,1544620064,1849.69,51.482018,7.423321,136.64,13.02,-1.09,76.19,1,-89,-6,16,15,33,16,13392906,346,20,6.00,19.22,59.00,1865
219.88,1544620075,1975.20,51.482261,7.425041,132.17,11.26,-0.28,77.67,1,-96,-6,23,9,29,16,13392906,346,21,4.00,19.84,55.00,1865
229.89,1544620084,2085.88,51.482484,7.426607,135.78,10.48,0.04,75.81,1,-89,-8,10,15,38,16,13392906,346,22,7.00,23.03,53.00,1865
239.89,1544620094,2200.77,51.482616,7.428320,139.59,12.50,-0.08,89.20,1,-90,-8,-2,11,35,16,13392906,346,23,3.00,16.56,54.00,1865
249.89,1544620105,2337.52,51.482457,7.430285,140.14,12.76,-0.87,95.52,1,-86,-6,5,6,38,4,13392904,347,24,5.00,51.95,59.00,1865
259.89,1544620114,2414.72,51.482364,7.431286,137.44,0.00,0.00,96.12,1,-70,-5,15,15,55,4,13392904,347,25,3.00,67.23,58.00,1865
269.90,1544620124,2414.72,51.482364,7.431286,137.52,0.00,0.00,96.12,1,-69,-4,25,15,55,4,13392904,347,26,0.50,32.52,57.00,1865
279.92,1544620134,2414.72,51.482364,7.431286,137.54,0.00,0.00,96.12,1,-69,-4,29,14,54,4,13392904,347,27,1.00,46.51,64.00,1865
289.94,1544620144,2414.72,51.482339,7.431491,138.64,7.76,0.00,97.09,1,-74,-5,28,15,51,4,13392904,347,28,3.00,53.22,60.00,1865
299.86,1544620154,2525.14,51.482224,7.433146,142.27,14.19,0.46,96.90,1,-76,-5,27,15,47,4,13392904,347,29,8.00,61.54,52.00,1865
309.87,1544620165,2659.82,51.482078,7.435026,140.44,11.86,-0.21,99.46,1,-80,-6,21,15,44,4,13392904,347,30,4.00,39.41,63.00,1865
319.89,1544620174,2769.46,51.481974,7.436641,141.57,10.94,-0.45,92.47,1,-87,-9,14,12,39,4,13392904,347,31,0.50,19.42,74.00,1865
329.90,1544620185,2865.78,51.481876,7.438034,143.42,5.31,-1.27,98.73,1,-95,-10,1,7,29,4,13392904,347,32,2.00,24.10,50.00,1865
339.96,1544620195,2890.65,51.481841,7.438358,144.69,0.00,0.00,98.24,1,-96,-8,4,12,30,5,13392905,345,33,10.00,29.18,55.00,1865
349.88,1544620204,2933.22,51.481799,7.439181,149.11,9.36,0.52,96.67,1,-98,-7,11,10,27,5,13392905,345,34,9.00,30.61,53.00,1865
