time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,txPower_dbm,f_mhz
10.51,1547474051,98.30,51.490531,7.413922,164.97,15.02,0.57,78.08,1,-116,-16,-6,3,23,16,13532163,385,0,4.00,0.84,64.00,21.28,890
70.46,1547474111,314.21,51.490517,7.416985,156.45,0.00,0.00,101.00,1,-104,-13,-6,4,37,23,13159682,137,6,5.00,3.12,53.00,20.36,890
82.55,1547474122,439.09,51.489331,7.417629,152.04,15.51,-0.04,167.50,1,-114,-11,1,6,15,17,12806666,385,7,9.00,3.87,858.00,21.11,1770
91.45,1547474131,583.48,51.488000,7.417704,152.76,16.63,0.23,180.77,1,-105,-8,9,15,20,17,12806666,385,8,3.00,1.50,553.00,20.88,1770
103.51,1547474143,773.57,51.486526,7.418706,143.88,14.45,-0.30,177.50,1,-115,-11,0,8,13,16,13392904,347,9,4.00,2.31,1512.00,21.34,1770
112.85,1547474152,887.44,51.485518,7.418596,143.94,12.11,0.00,168.52,1,-116,-12,0,9,13,16,13392904,347,10,1.00,1.37,1254.00,20.62,1770
120.55,1547474160,985.92,51.484687,7.418954,148.54,13.09,0.26,181.57,1,-114,-12,2,11,16,16,13392904,347,11,10.00,5.87,70.00,20.56,1770
131.74,1547474172,1144.47,51.483417,7.417825,145.28,15.11,0.06,212.52,1,-110,-9,5,11,17,14,13392906,346,12,7.00,3.46,671.00,20.34,1770
141.68,1547474181,1289.53,51.482261,7.416942,147.43,13.65,0.04,200.02,1,-109,-8,7,10,17,14,13392906,346,13,0.50,0.79,477.00,21.03,1770
150.50,1547474191,1369.36,51.481629,7.416615,151.56,0.39,-1.63,200.78,1,-110,-9,5,9,17,14,13392906,346,14,10.00,6.82,61.00,21.33,1770
161.74,1547474202,1369.75,51.481629,7.416615,151.71,0.00,0.00,200.78,1,-109,-8,5,9,18,14,13392906,346,15,7.00,9.36,534.00,21.72,1770
180.47,1547474220,1458.67,51.481526,7.417781,154.03,12.47,-0.01,82.95,1,-97,-9,5,11,30,14,13392906,346,17,0.10,4.15,61.00,20.23,1770
190.49,1547474231,1590.69,51.481602,7.419724,147.35,14.33,-0.03,86.17,1,-103,-8,5,8,24,14,13392906,346,18,9.00,10.51,62.00,21.20,1770
200.46,1547474240,1735.98,51.481771,7.421862,143.91,15.02,0.78,78.47,1,-97,-8,12,12,31,14,13392906,346,19,3.00,6.85,50.00,19.39,1770
