time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,txPower_dbm,f_mhz
10.70,1545227984,109.99,51.490553,7.413945,158.99,13.62,0.12,78.01,1,-101,-13,0,7,37,8,13828122,452,0,4.00,3.95,58.00,20.59,1750
19.89,1545227994,235.17,51.490702,7.415744,154.22,13.25,-0.59,85.63,1,-100,-12,-5,6,36,8,13828122,452,1,9.00,9.78,49.00,19.40,1750
30.73,1545228004,299.81,51.490642,7.416532,151.48,0.00,-0.80,100.62,1,-97,-12,3,8,39,6,13416987,62,2,5.00,10.29,1317.00,17.44,1750
40.22,1545228014,302.97,51.490612,7.416754,151.94,5.58,2.43,98.64,1,-96,-12,4,6,42,6,13416987,62,3,1.00,2.64,57.00,18.34,1750
51.22,1545228025,415.57,51.489717,7.417511,155.42,15.22,-0.13,165.18,1,-94,-12,5,6,44,6,13416987,62,4,8.00,2.69,4656.00,18.23,1750
60.96,1545228035,553.42,51.488485,7.417747,158.49,15.95,0.17,179.27,1,-101,-14,-1,6,38,6,13416987,62,5,5.00,7.06,249.00,18.70,1750
70.69,1545228044,712.58,51.487136,7.418200,152.90,15.15,-0.25,137.88,1,-107,-14,-4,6,31,4,13416986,61,6,3.00,3.49,455.00,20.64,1750
80.96,1545228055,856.76,51.485975,7.418530,146.38,11.71,-0.68,192.99,1,-97,-9,-2,7,36,4,13416986,61,7,10.00,2.16,615.00,21.03,1750
92.07,1545228066,996.04,51.484776,7.418979,148.56,11.66,0.49,176.88,1,-104,-14,-4,6,33,4,13416986,61,8,2.00,0.81,1980.00,17.33,1750
102.90,1545228077,1131.71,51.483655,7.418099,151.95,14.12,-0.10,213.08,1,-105,-15,-10,6,35,44,12897049,306,9,4.00,1.97,1738.00,20.97,1750
112.41,1545228086,1270.82,51.482604,7.417166,152.35,12.35,-0.35,202.46,1,-99,-13,3,9,37,18,13427483,146,10,4.00,2.37,1502.00,10.06,1750
120.84,1545228094,1359.86,51.481897,7.416765,153.87,6.07,-1.79,200.86,1,-99,-13,0,7,38,18,13427483,146,11,4.00,3.73,550.00,13.88,1750
131.68,1545228106,1378.34,51.481776,7.416696,154.07,0.00,0.00,201.58,1,-99,-15,-4,5,39,18,13427483,146,12,9.00,5.11,729.00,15.39,1750
140.79,1545228115,1378.34,51.481776,7.416696,154.20,0.00,0.00,201.58,1,-97,-12,-1,8,39,18,13427483,146,13,2.00,2.34,723.00,15.11,1750
