time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,txPower_dbm,f_mhz
11.23,1544708735,98.00,51.490645,7.414035,149.99,11.65,-0.05,76.52,1,-86,-5,15,11,49,8,26385408,95,0,9.00,14.89,102.00,16.67,1720
19.92,1544708744,195.24,51.490781,7.415390,150.52,11.93,-0.15,81.60,1,-84,-6,7,6,52,4,29391105,167,1,10.00,29.08,50.00,13.44,1720
29.89,1544708754,293.58,51.490690,7.416749,150.52,4.07,-1.08,102.54,1,-81,-5,22,15,55,4,29391105,167,2,6.00,30.38,50.00,2.33,1720
39.86,1544708763,302.39,51.490661,7.416857,150.15,0.00,0.00,104.80,1,-81,-7,21,11,58,4,29391105,167,3,4.00,27.95,51.00,13.91,1720
49.85,1544708774,302.39,51.490661,7.416857,150.04,0.00,0.00,97.66,1,-80,-6,22,15,58,4,29391105,167,4,2.00,18.74,50.00,1.37,1720
59.86,1544708784,371.91,51.489972,7.417413,153.58,14.39,0.80,165.67,1,-81,-5,18,12,53,4,29391105,167,5,1.00,13.42,76.00,8.23,1720
69.83,1544708794,516.99,51.488677,7.417746,153.20,14.92,0.35,176.74,1,-88,-7,11,15,50,4,29391105,167,6,1.00,12.88,51.00,15.14,1720
79.87,1544708803,665.59,51.487351,7.417907,149.70,14.34,-0.06,154.55,1,-96,-9,0,6,43,9,28365056,222,7,3.00,10.96,50.00,19.50,1720
89.87,1544708814,803.41,51.486290,7.418654,142.12,11.48,-0.92,195.14,1,-102,-7,10,15,36,9,28365056,222,8,9.00,15.85,46.00,20.97,1720
99.91,1544708823,916.23,51.485301,7.418736,146.55,11.96,0.16,160.37,1,-96,-11,-1,6,41,11,29391105,167,9,5.00,7.93,54.00,18.77,1720
109.97,1544708834,1036.89,51.484268,7.418743,149.97,13.51,0.08,203.53,1,-97,-10,4,14,43,9,28365056,222,10,10.00,11.67,58.00,17.05,1720
119.96,1544708843,1171.69,51.483245,7.417692,149.44,12.89,-0.22,211.61,1,-100,-11,-2,5,41,9,28365056,222,11,4.00,7.65,67.00,20.80,1720
129.97,1544708853,1282.25,51.482355,7.417046,147.77,10.28,0.31,200.74,1,-98,-11,4,7,39,9,28365056,222,12,3.00,11.59,74.00,19.61,1720
139.83,1544708864,1370.56,51.481644,7.416657,151.23,2.05,-2.39,199.72,1,-90,-9,11,12,48,9,28365056,222,13,2.00,19.12,45.00,15.48,1720
149.85,1544708874,1372.60,51.481507,7.416646,152.23,6.31,0.00,161.27,1,-88,-10,8,9,54,9,28365056,222,14,2.00,17.41,37.00,13.69,1720
159.83,1544708884,1486.95,51.481553,7.418311,151.93,15.34,0.21,83.86,1,-87,-9,5,6,52,5,28365057,224,15,0.50,5.14,37.00,15.67,1720
169.87,1544708893,1648.83,51.481679,7.420632,148.10,16.26,-0.46,85.19,1,-93,-12,0,6,46,5,28365057,224,16,0.10,4.52,36.00,15.06,1720
179.84,1544708903,1827.06,51.482002,7.423237,130.98,19.17,0.17,77.87,1,-104,-10,4,8,36,5,28365057,224,17,3.00,10.26,34.00,21.56,1720
189.87,1544708913,2001.48,51.482354,7.425625,128.78,15.04,0.20,77.42,1,-101,-11,-1,3,41,17,28368386,213,18,10.00,10.85,37.00,20.48,1720
199.88,1544708924,2127.10,51.482589,7.427362,129.45,6.99,-1.93,79.67,1,-97,-9,1,5,42,17,28368386,213,19,10.00,12.49,46.00,19.64,1720
209.82,1544708933,2196.44,51.482643,7.428457,132.09,11.87,0.50,89.28,1,-96,-11,1,5,44,17,28368386,213,20,0.10,4.71,50.00,18.91,1720
219.85,1544708943,2325.20,51.482489,7.430358,136.99,12.71,0.41,96.07,1,-99,-9,-1,6,41,6,28367106,86,21,5.00,17.61,37.00,18.66,1720
229.92,1544708954,2438.30,51.482328,7.431958,139.47,6.66,-0.88,97.08,1,-96,-11,-2,5,46,12,28368386,213,22,8.00,13.44,41.00,13.59,1720
239.84,1544708963,2456.53,51.482314,7.432122,140.04,0.00,0.00,96.99,1,-93,-8,7,12,46,12,28368386,213,23,6.00,15.93,37.00,18.14,1720
249.83,1544708973,2456.53,51.482314,7.432122,140.01,0.00,0.00,96.99,1,-94,-9,9,10,46,12,28368386,213,24,0.10,3.94,39.00,15.53,1720
259.86,1544708983,2456.53,51.482313,7.432122,140.01,0.00,0.00,96.99,1,-93,-8,10,11,47,12,28368386,213,25,6.00,14.44,49.00,18.67,1720
269.84,1544708993,2456.53,51.482292,7.432118,140.65,0.00,0.00,169.01,1,-92,-8,21,9,48,12,28368386,213,26,2.00,13.66,38.00,15.91,1720
279.86,1544709003,2480.53,51.482269,7.432668,142.77,9.75,3.23,95.59,1,-86,-6,4,6,51,4,28367106,86,27,5.00,18.07,44.00,12.36,1720
289.98,1544709013,2584.32,51.482159,7.434168,141.93,11.92,0.51,96.49,1,-97,-11,4,4,46,4,28367106,86,28,8.00,21.72,53.00,17.30,1720
299.87,1544709023,2712.07,51.482027,7.436032,142.85,11.95,-0.51,96.77,1,-90,-9,5,6,50,4,28367105,85,29,10.00,19.73,42.00,19.94,1720
309.83,1544709033,2806.37,51.481925,7.437376,144.50,10.79,0.19,95.58,1,-89,-7,0,14,49,4,28367105,85,30,0.50,9.35,48.00,16.88,1720
319.86,1544709043,2886.04,51.481862,7.438500,145.15,3.83,0.09,95.61,1,-91,-8,7,15,48,4,28367105,85,31,10.00,20.11,46.00,17.84,1720
