time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci
0.03,1545056043,0.00,51.486109,7.418577,144.49,11.15,0.00,195.57,1,-102,-8,12,15,26,15,13532675,385
1.04,1545056044,11.21,51.486018,7.418541,144.41,10.87,-0.28,194.23,1,-98,-8,10,12,30,15,13532675,385
2.04,1545056045,22.09,51.485909,7.418508,144.00,11.10,0.22,190.55,1,-98,-8,10,12,30,15,13532675,385
3.04,1545056046,33.16,51.485810,7.418494,143.93,11.25,0.15,186.86,1,-98,-9,7,2,38,15,13532675,385
4.04,1545056047,44.42,51.485709,7.418525,144.09,11.65,0.40,170.92,1,-98,-9,7,2,38,15,13532675,385
5.04,1545056048,56.10,51.485616,7.418558,144.43,11.59,-0.06,169.01,1,-113,-11,4,2,16,15,13392905,345
6.04,1545056049,67.68,51.485526,7.418596,144.94,11.01,-0.58,166.45,1,-113,-11,4,2,16,15,13392905,345
7.04,1545056050,78.68,51.485430,7.418650,145.23,11.26,0.26,162.61,1,-114,-12,1,2,16,15,13392905,345
8.04,1545056051,89.90,51.485333,7.418718,145.66,11.16,-0.10,158.79,1,-114,-12,1,2,16,15,13392905,345
9.04,1545056052,101.09,51.485241,7.418793,146.19,11.52,0.36,156.74,1,-116,-9,6,2,12,15,13532687,197
10.04,1545056053,112.59,51.485144,7.418873,146.75,11.60,0.07,157.24,1,-116,-9,6,2,12,15,13532687,197
11.04,1545056054,124.24,51.485045,7.418932,147.36,11.07,-0.52,160.38,1,-112,-11,2,6,27,15,13392906,346
12.04,1545056055,135.31,51.484943,7.418955,148.04,10.96,-0.11,174.68,1,-112,-11,2,6,27,15,13392906,346
13.04,1545056056,146.28,51.484843,7.418971,148.77,11.33,0.37,176.29,1,-114,-14,-4,6,19,15,13392906,346
14.04,1545056057,157.61,51.484737,7.418974,149.05,12.10,0.77,179.43,1,-114,-14,-4,6,19,15,13392906,346
15.05,1545056058,169.81,51.484629,7.418958,149.32,12.33,0.22,182.71,1,-109,-13,-5,7,23,15,13392906,346
16.04,1545056059,182.03,51.484517,7.418893,149.78,13.14,0.82,197.27,1,-109,-13,-5,7,23,15,13392906,346
17.04,1545056060,195.18,51.484403,7.418830,150.39,13.47,0.33,198.84,1,-109,-13,-5,7,23,15,13392906,346
18.04,1545056061,208.63,51.484291,7.418749,150.70,14.19,0.72,201.88,1,-110,-12,-5,6,22,15,13392906,346
19.04,1545056062,222.82,51.484181,7.418654,150.94,14.11,-0.07,205.11,1,-110,-12,-5,6,22,15,13392906,346
20.04,1545056063,236.92,51.484071,7.418549,151.16,14.06,-0.05,207.89,1,-108,-11,-5,7,22,15,13392906,346
21.04,1545056064,250.98,51.483946,7.418424,150.95,14.28,0.22,209.83,1,-108,-11,-5,7,22,15,13392906,346
22.08,1545056065,265.87,51.483837,7.418303,151.19,13.96,-0.30,211.62,1,-112,-12,-5,5,22,15,13392906,346
23.04,1545056066,279.25,51.483732,7.418187,151.55,13.77,-0.20,212.59,1,-112,-12,-5,5,22,15,13392906,346
24.04,1545056067,293.00,51.483631,7.418068,151.99,13.67,-0.09,213.20,1,-111,-8,0,8,15,15,13392906,346
25.05,1545056068,306.76,51.483531,7.417954,152.50,13.44,-0.23,212.96,1,-111,-8,0,8,15,15,13392906,346
26.04,1545056069,320.13,51.483429,7.417839,152.90,13.44,-0.00,212.46,1,-107,-8,7,12,19,15,13392906,346
27.04,1545056070,333.56,51.483332,7.417733,153.18,13.40,-0.04,211.93,1,-107,-8,7,12,19,15,13392906,346
28.04,1545056071,346.98,51.483230,7.417625,153.43,12.98,-0.41,211.08,1,-106,-8,9,13,19,15,13392906,346
29.04,1545056072,359.96,51.483128,7.417530,153.53,13.43,0.44,209.64,1,-106,-8,9,13,19,15,13392906,346
30.04,1545056073,373.39,51.483028,7.417448,153.64,13.45,0.02,208.19,1,-107,-7,8,11,19,15,13392906,346
31.04,1545056074,386.85,51.482918,7.417363,153.82,13.28,-0.17,206.61,1,-107,-7,8,11,19,15,13392906,346
32.05,1545056075,400.28,51.482810,7.417288,154.34,13.42,0.14,204.96,1,-111,-14,-2,5,21,15,13392906,346
33.04,1545056076,413.52,51.482701,7.417217,154.42,13.56,0.14,203.68,1,-111,-14,-2,5,21,15,13392906,346
34.04,1545056077,427.09,51.482595,7.417155,154.84,13.77,0.20,202.54,1,-113,-12,-3,4,17,15,13392906,346
35.04,1545056078,440.85,51.482486,7.417090,155.13,13.70,-0.07,201.96,1,-113,-12,-3,4,17,15,13392906,346
36.05,1545056079,454.65,51.482377,7.417028,155.71,13.61,-0.09,201.54,1,-111,-11,-3,7,17,15,13392906,346
37.04,1545056080,468.17,51.482267,7.416969,156.58,13.42,-0.19,200.57,1,-111,-11,-3,7,17,15,13392906,346
38.04,1545056081,481.56,51.482151,7.416911,157.62,13.55,0.14,200.04,1,-111,-11,-3,7,17,15,13392906,346
39.04,1545056082,495.13,51.482035,7.416850,158.24,13.18,-0.37,199.40,1,-109,-12,-3,5,21,15,13392906,346
40.04,1545056083,508.29,51.481928,7.416791,158.52,12.31,-0.87,199.83,1,-109,-12,-3,5,21,15,13392906,346
41.04,1545056084,520.62,51.481830,7.416736,158.55,10.47,-1.84,200.26,1,-108,-10,-1,7,20,15,13392906,346
42.04,1545056085,531.08,51.481755,7.416690,158.23,8.15,-2.32,200.13,1,-108,-10,-1,7,20,15,13392906,346
43.04,1545056086,539.23,51.481698,7.416653,157.66,5.81,-2.34,200.60,1,-110,-10,-1,7,20,15,13392906,346
44.04,1545056087,545.03,51.481656,7.416627,157.58,2.67,-3.14,201.38,1,-110,-10,-1,7,20,15,13392906,346
45.04,1545056088,547.71,51.481644,7.416619,157.54,0.46,-2.20,201.38,1,-111,-9,1,4,19,15,13392906,346
46.04,1545056089,548.17,51.481644,7.416619,157.53,0.00,-0.46,201.38,1,-111,-9,1,4,19,15,13392906,346
47.04,1545056090,548.17,51.481644,7.416619,157.54,0.00,0.00,201.38,1,-109,-10,-1,5,24,15,13392906,346
48.04,1545056091,548.17,51.481644,7.416619,157.54,0.00,0.00,201.38,1,-109,-10,-1,5,24,15,13392906,346
49.04,1545056092,548.17,51.481644,7.416619,157.54,0.00,0.00,201.38,1,-111,-10,-5,4,20,15,13392906,346
50.04,1545056093,548.17,51.481644,7.416619,157.54,0.00,0.00,201.38,1,-111,-10,-5,4,20,15,13392906,346
51.04,1545056094,548.17,51.481644,7.416619,157.53,0.00,0.00,201.38,1,-110,-9,7,4,18,15,13392906,346
52.04,1545056095,548.17,51.481644,7.416619,157.53,0.00,0.00,201.38,1,-110,-9,7,4,18,15,13392906,346
53.04,1545056096,548.17,51.481644,7.416619,157.54,0.00,0.00,201.38,1,-110,-9,2,9,17,15,13392906,346
54.04,1545056097,548.17,51.481644,7.416619,157.54,0.00,0.00,201.38,1,-110,-9,2,9,17,15,13392906,346
55.04,1545056098,548.17,51.481644,7.416619,157.54,0.00,0.00,201.38,1,-111,-9,-1,8,19,15,13392906,346
56.04,1545056099,548.17,51.481644,7.416619,157.54,0.00,0.00,201.38,1,-111,-9,-1,8,19,15,13392906,346
57.05,1545056100,548.17,51.481644,7.416619,157.54,0.00,0.00,201.38,1,-111,-11,-4,4,20,15,13392906,346
58.04,1545056101,548.17,51.481644,7.416619,157.54,0.00,0.00,201.38,1,-111,-11,-4,4,20,15,13392906,346
59.04,1545056102,548.17,51.481644,7.416619,157.54,0.00,0.00,201.38,1,-111,-11,-4,4,20,15,13392906,346
60.04,1545056103,548.17,51.481644,7.416619,157.54,0.00,0.00,201.38,1,-111,-12,-7,4,21,15,13392906,346
61.04,1545056104,548.17,51.481644,7.416619,157.54,0.00,0.00,201.38,1,-111,-12,-7,4,21,15,13392906,346
62.04,1545056105,548.17,51.481644,7.416619,157.54,0.00,0.00,201.38,1,-110,-13,-3,6,24,15,13392906,346
63.04,1545056106,548.17,51.481644,7.416619,157.55,0.00,0.00,201.38,1,-110,-13,-3,6,24,15,13392906,346
64.04,1545056107,548.17,51.481644,7.416619,157.55,0.00,0.00,201.38,1,-111,-13,-5,5,21,15,13392906,346
65.04,1545056108,548.17,51.481644,7.416619,157.56,0.00,0.00,201.38,1,-111,-13,-5,5,21,15,13392906,346
66.04,1545056109,548.17,51.481644,7.416619,157.57,0.00,0.00,201.38,1,-111,-10,-3,8,16,15,13392906,346
67.04,1545056110,548.17,51.481644,7.416619,157.58,0.00,0.00,201.38,1,-111,-10,-3,8,16,15,13392906,346
68.04,1545056111,548.17,51.481644,7.416619,157.58,0.00,0.00,201.38,1,-111,-10,-4,6,18,15,13392906,346
69.04,1545056112,548.17,51.481644,7.416619,157.59,0.00,0.00,201.38,1,-111,-10,-4,6,18,15,13392906,346
70.06,1545056113,548.17,51.481644,7.416619,157.60,0.00,0.00,201.38,1,-110,-9,-4,8,19,15,13392906,346
