time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,txPower_dbm,f_mhz
10.52,1545134379,96.35,51.490496,7.413764,161.14,13.02,0.70,77.13,1,-84,-6,8,10,53,7,26385408,95,0,8.00,27.35,63.00,13.75,1720
20.41,1545134389,231.10,51.490711,7.415667,158.14,13.38,0.19,85.58,1,-80,-7,6,6,56,4,29391105,167,1,2.00,16.65,51.00,5.46,1720
30.44,1545134399,316.37,51.490584,7.416849,156.75,0.77,-1.48,104.44,1,-81,-7,22,15,58,4,29391105,167,2,7.00,24.44,49.00,16.94,1720
40.37,1545134409,317.14,51.490584,7.416849,156.83,0.00,0.00,104.44,1,-79,-5,24,15,57,4,29391105,167,3,3.00,21.03,47.00,1.64,1720
50.40,1545134419,323.12,51.490500,7.417102,158.63,7.09,1.11,133.41,1,-76,-5,28,12,59,4,29391105,167,4,8.00,29.28,55.00,0.00,1720
60.38,1545134429,445.91,51.489389,7.417610,156.10,14.47,-0.13,167.46,1,-84,-6,15,10,54,4,29391105,167,5,2.00,12.91,80.00,11.80,1720
70.38,1545134439,591.07,51.488073,7.417702,152.88,14.96,0.13,181.22,1,-94,-8,16,15,47,4,29391105,167,6,3.00,7.52,47.00,19.30,1720
80.49,1545134450,736.47,51.486925,7.418468,148.17,13.66,-0.18,140.28,1,-101,-7,8,6,38,9,28365056,222,7,10.00,13.62,51.00,20.00,1720
90.40,1545134459,862.08,51.485850,7.418519,142.43,11.03,-0.18,188.62,1,-100,-9,13,15,40,9,28365056,222,8,2.00,11.87,60.00,20.39,1720
100.39,1545134469,976.71,51.484880,7.418977,146.02,12.52,0.78,173.77,1,-96,-8,4,12,43,11,29391105,167,9,0.10,2.91,67.00,20.25,1720
110.42,1545134480,1113.02,51.483742,7.418219,147.04,14.31,-0.01,211.68,1,-98,-9,21,8,42,8,28365056,222,10,6.00,10.12,57.00,17.84,1720
120.41,1545134489,1256.70,51.482641,7.417182,143.25,14.47,0.02,203.24,1,-104,-11,3,5,38,8,28365056,222,11,7.00,17.63,39.00,21.27,1720
130.46,1545134499,1377.70,51.481665,7.416628,150.29,3.80,-2.54,201.48,1,-89,-12,11,15,54,8,28365056,222,12,9.00,30.65,48.00,19.89,1720
140.43,1545134509,1382.37,51.481649,7.416614,150.67,0.00,0.00,201.48,1,-91,-10,9,12,51,8,28365056,222,13,4.00,20.21,47.00,18.64,1720
150.45,1545134519,1382.37,51.481649,7.416614,150.84,0.00,0.00,201.48,1,-91,-11,7,8,53,8,28365056,222,14,8.00,20.54,48.00,18.91,1720
160.41,1545134530,1382.37,51.481580,7.416584,153.63,0.00,0.00,191.97,1,-90,-11,1,5,53,5,28365057,224,15,6.00,26.24,38.00,19.22,1720
170.42,1545134539,1464.11,51.481540,7.418007,155.00,13.97,-0.31,83.20,1,-89,-11,5,9,52,5,28365057,224,16,8.00,28.32,36.00,16.31,1720
180.37,1545134549,1630.93,51.481664,7.420504,147.85,17.49,-0.41,85.56,1,-88,-10,7,8,52,5,28365057,224,17,3.00,18.55,43.00,18.83,1720
190.38,1545134559,1810.20,51.481963,7.423033,138.96,18.25,-0.04,78.16,1,-100,-11,7,6,41,5,28365057,224,18,3.00,10.86,35.00,19.98,1720
200.37,1545134569,1986.28,51.482311,7.425566,128.85,17.28,0.02,77.12,1,-101,-10,1,5,41,16,28368386,213,19,3.00,9.40,34.00,20.27,1720
210.39,1545134579,2131.02,51.482584,7.427561,136.07,9.81,-1.10,79.82,1,-96,-9,3,5,43,16,28368386,213,20,4.00,12.27,37.00,20.25,1720
220.39,1545134589,2238.90,51.482553,7.429256,141.15,9.85,-0.34,95.59,1,-98,-11,1,5,43,16,28368386,213,21,1.00,6.03,35.00,17.88,1720
230.38,1545134599,2336.62,51.482430,7.430701,144.64,8.23,-0.67,98.02,1,-95,-8,1,10,41,7,28367106,86,22,4.00,29.96,44.00,19.12,1720
240.42,1545134609,2437.74,51.482281,7.432209,145.41,13.81,-0.01,96.50,1,-95,-10,8,6,46,7,28367106,86,23,8.00,25.81,35.00,16.31,1720
250.41,1545134619,2586.72,51.482128,7.434347,146.50,14.98,0.31,96.62,1,-98,-11,5,6,44,5,28367106,86,24,5.00,25.08,42.00,17.38,1720
260.38,1545134630,2731.11,51.481978,7.436421,147.71,11.10,-1.81,97.20,1,-90,-9,3,6,49,4,28367105,85,25,6.00,26.55,36.00,19.78,1720
270.36,1545134639,2802.10,51.481910,7.437425,149.89,9.05,0.53,97.23,1,-91,-7,5,7,48,4,28367105,85,26,0.50,10.42,38.00,17.62,1720
280.38,1545134649,2881.62,51.481823,7.438633,151.11,8.84,-0.27,97.34,1,-88,-6,11,15,49,4,28367105,85,27,6.00,22.25,59.00,16.56,1720
290.36,1545134659,2969.54,51.481738,7.439920,152.52,9.19,-0.57,94.83,1,-91,-5,16,9,45,8,28368386,213,28,1.00,11.83,34.00,15.73,1720
300.38,1545134669,3015.56,51.481714,7.440557,152.59,1.93,0.68,93.83,1,-94,-7,13,11,44,8,28368386,213,29,7.00,15.34,35.00,20.69,1720
310.43,1545134679,3036.91,51.481697,7.440850,152.84,0.00,0.00,97.10,1,-97,-9,7,6,43,8,28368386,213,30,9.00,19.73,39.00,19.97,1720
320.41,1545134690,3036.91,51.481697,7.440850,152.47,0.00,0.00,94.11,1,-94,-7,11,8,44,8,28368386,213,31,8.00,13.44,38.00,20.41,1720
330.40,1545134699,3104.45,51.481420,7.441884,160.43,11.17,1.14,126.41,1,-90,-9,0,6,46,7,28367105,85,32,9.00,30.14,36.00,17.39,1720
340.44,1545134710,3225.36,51.480609,7.443101,158.11,10.75,0.02,157.98,1,-95,-7,13,7,43,7,28367105,85,33,4.00,17.13,45.00,20.00,1720
350.41,1545134719,3335.20,51.479685,7.443632,161.75,12.84,0.41,150.41,1,-102,-11,2,9,39,7,28367105,85,34,8.00,12.13,36.00,21.16,1720
360.52,1545134729,3473.57,51.478574,7.444603,164.14,14.03,0.41,151.39,1,-106,-12,1,5,37,7,28368386,213,35,3.00,5.70,34.00,20.31,1720
370.43,1545134739,3616.49,51.477448,7.445579,165.42,14.33,0.19,151.65,1,-99,-8,6,7,40,7,28368384,215,36,9.00,18.06,34.00,17.14,1720
380.39,1545134749,3743.15,51.476471,7.446425,165.41,10.36,-0.34,152.18,1,-92,-5,16,4,47,11,29568768,415,37,5.00,30.10,44.00,17.31,1720
390.42,1545134759,3811.48,51.475977,7.446848,165.51,0.00,-1.44,151.18,1,-85,-6,21,12,53,11,29568768,415,38,7.00,27.83,44.00,14.02,1720
400.41,1545134769,3811.48,51.475977,7.446848,165.47,0.00,0.00,151.18,1,-95,-6,14,12,43,11,29568768,415,39,3.00,22.58,37.00,17.09,1720
410.39,1545134779,3823.16,51.475801,7.447009,163.93,7.78,1.25,151.23,1,-87,-6,20,12,52,11,29568768,415,40,7.00,17.83,37.00,16.20,1720
420.37,1545134789,3920.00,51.475074,7.447707,166.96,8.67,-0.27,145.68,1,-96,-7,8,11,41,7,28368384,215,41,3.00,11.93,36.00,19.44,1720
430.40,1545134799,3999.32,51.474509,7.448411,170.43,8.11,0.06,140.96,1,-100,-8,10,9,40,7,28368384,215,42,5.00,15.69,45.00,20.84,1720
440.38,1545134809,4098.79,51.473804,7.449417,167.62,11.87,0.29,135.80,1,-82,-5,12,11,56,7,29568768,415,43,6.00,28.73,36.00,9.56,1720
450.37,1545134819,4226.51,51.473106,7.450872,166.98,15.06,0.77,122.61,1,-75,-6,26,15,63,7,29568768,415,44,6.00,30.02,34.00,1.39,1720
460.34,1545134829,4378.07,51.472606,7.452939,166.21,15.31,0.30,106.71,1,-82,-6,16,15,55,7,29568768,415,45,1.00,14.23,35.00,9.30,1720
