time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,f_mhz
10.22,1544708732,91.66,51.490568,7.413769,155.55,11.78,0.24,77.09,1,-99,-13,1,7,39,8,13828122,452,0,4.00,1.56,50.00,1845
21.90,1544708744,224.98,51.490774,7.415580,150.06,11.84,-0.11,82.98,1,-97,-13,-9,6,42,7,13416987,62,1,0.10,0.23,1279.00,1845
31.03,1544708752,315.56,51.490683,7.416839,148.31,2.85,-1.03,96.36,1,-94,-12,5,7,43,7,13416987,62,2,7.00,3.79,414.00,1845
41.21,1544708763,320.60,51.490673,7.416884,148.53,0.00,0.00,95.00,1,-95,-11,7,10,42,7,13416987,62,3,5.00,3.84,415.00,1845
50.81,1544708773,320.60,51.490673,7.416884,148.65,0.00,0.00,100.12,1,-97,-13,5,10,41,7,13416987,62,4,10.00,5.65,628.00,1845
60.55,1544708782,392.70,51.489972,7.417420,150.02,14.27,0.68,165.31,1,-98,-13,4,6,41,7,13416987,62,5,7.00,3.26,254.00,1845
72.03,1544708794,568.25,51.488376,7.417768,154.46,15.19,0.06,179.61,1,-104,-16,-5,5,37,7,13416987,62,6,2.00,0.94,1198.00,1845
81.82,1544708804,702.95,51.487229,7.418059,152.36,14.00,-0.61,141.78,1,-103,-14,-3,5,37,5,13416986,61,7,4.00,1.41,1004.00,1845
90.81,1544708813,826.12,51.486301,7.418682,142.44,11.53,-0.85,186.11,1,-100,-11,1,9,37,5,13416986,61,8,1.00,0.85,560.00,1845
102.23,1544708824,963.58,51.485107,7.418865,144.71,11.51,-0.73,159.31,1,-102,-14,-5,6,37,5,13416986,61,9,10.00,3.39,990.00,1845
113.40,1544708836,1100.93,51.483937,7.418404,146.62,13.82,0.02,210.53,1,-106,-16,-4,5,36,5,13416986,61,10,3.00,1.23,1375.00,1845
121.62,1544708844,1208.20,51.483164,7.417574,142.87,12.41,-0.52,209.82,1,-100,-13,-4,7,38,17,13427483,146,11,8.00,2.90,860.00,1845
131.49,1544708853,1315.64,51.482295,7.416998,147.35,10.75,0.50,199.70,1,-99,-11,1,6,38,17,13427483,146,12,5.00,2.73,592.00,1845
142.17,1544708864,1395.70,51.481657,7.416662,150.94,0.00,0.00,199.34,1,-98,-14,-5,7,40,12,13495579,134,13,9.00,4.38,870.00,1845
150.82,1544708873,1401.38,51.481511,7.416611,152.07,5.84,0.15,171.02,1,-97,-14,-4,6,43,9,13884185,134,14,6.00,3.66,312.00,1845
160.92,1544708883,1516.93,51.481543,7.418261,147.48,15.16,0.05,83.80,1,-92,-14,1,7,48,9,13884185,27,15,3.00,2.21,784.00,1845
171.72,1544708893,1695.04,51.481684,7.420865,137.37,17.25,-0.13,83.53,1,-96,-10,-5,5,38,11,13495577,339,16,6.00,3.09,727.00,1845
182.75,1544708904,1895.40,51.482072,7.423767,134.91,18.91,0.18,78.65,1,-101,-14,-4,6,38,17,13823003,266,17,4.00,3.05,568.00,1845
190.78,1544708912,2032.10,51.482336,7.425615,128.74,14.75,-0.07,77.39,1,-91,-10,5,6,43,13,13825561,339,18,8.00,5.28,283.00,1845
201.02,1544708923,2165.55,51.482569,7.427444,132.75,6.05,-1.40,80.86,1,-91,-13,1,6,48,13,13825561,339,19,9.00,5.09,367.00,1845
