time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,txPower_dbm,f_mhz
10.27,1545227988,112.13,51.490599,7.414112,156.05,13.66,0.09,77.84,1,-88,-6,8,10,49,7,26385408,95,0,8.00,25.23,68.00,15.75,1720
20.24,1545227997,248.42,51.490716,7.416072,157.54,10.09,-1.93,90.96,1,-83,-6,33,15,55,3,29391105,167,1,4.00,25.16,59.00,13.74,1720
30.17,1545228007,288.33,51.490635,7.416535,155.52,0.00,0.00,99.15,1,-82,-6,34,15,54,3,29391105,167,2,0.50,9.43,55.00,13.42,1720
40.17,1545228018,292.99,51.490596,7.416864,154.12,7.00,2.35,95.24,1,-81,-6,28,15,55,3,29391105,167,3,2.00,18.00,47.00,13.23,1720
50.16,1545228027,398.73,51.489731,7.417516,156.93,15.41,0.03,165.36,1,-81,-6,23,15,56,3,29391105,167,4,0.50,9.83,58.00,-2.02,1720
60.28,1545228037,552.39,51.488324,7.417750,155.16,15.99,0.12,180.80,1,-91,-8,9,14,49,3,29391105,167,5,9.00,10.33,60.00,16.84,1720
70.17,1545228048,709.91,51.487028,7.418358,148.47,14.84,-0.20,138.09,1,-99,-6,13,15,37,10,28365056,222,6,2.00,8.59,63.00,20.12,1720
80.26,1545228057,849.96,51.485885,7.418502,144.64,11.57,-0.74,191.97,1,-94,-6,16,13,42,10,28365056,222,7,7.00,10.40,50.00,17.55,1720
90.29,1545228067,964.81,51.484906,7.418917,151.68,10.86,0.26,175.61,1,-100,-8,4,6,35,8,28365056,222,8,10.00,12.65,48.00,18.80,1720
100.23,1545228077,1096.38,51.483783,7.418219,151.30,13.54,-0.43,212.24,1,-97,-7,9,14,38,8,28365056,222,9,8.00,8.57,59.00,17.61,1720
110.19,1545228087,1235.15,51.482717,7.417243,151.10,12.65,-0.55,203.63,1,-106,-13,-4,6,39,8,28365056,222,10,8.00,15.53,46.00,20.67,1720
120.31,1545228097,1342.81,51.481854,7.416750,151.13,4.38,-1.57,201.32,1,-90,-9,10,10,48,8,28365056,222,11,8.00,19.41,68.00,7.80,1720
130.24,1545228107,1355.07,51.481765,7.416696,151.63,0.00,0.00,201.21,1,-93,-10,11,6,48,8,28365056,222,12,6.00,22.10,58.00,17.50,1720
140.25,1545228117,1355.07,51.481765,7.416696,151.81,0.00,0.00,201.21,1,-89,-9,6,4,51,8,28365056,222,13,8.00,20.69,47.00,15.55,1720
150.19,1545228128,1355.07,51.481764,7.416690,152.01,0.00,0.00,201.21,1,-90,-10,9,9,51,8,28365056,222,14,10.00,31.66,50.00,18.91,1720
160.22,1545228137,1355.07,51.481727,7.416669,153.67,0.00,0.00,180.69,1,-90,-9,7,9,51,8,28365056,222,15,5.00,17.21,74.00,16.93,1720
170.21,1545228147,1395.19,51.481450,7.417082,160.29,9.84,0.75,86.58,1,-87,-10,4,9,54,8,28365056,222,16,8.00,28.07,52.00,17.95,1720
