time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,txPower_dbm,f_mhz
10.27,1547559962,115.72,51.490591,7.414182,160.67,14.58,0.32,77.35,1,-119,-12,-9,7,13,64,13067274,289,0,0.10,0.44,62.00,19.97,1770
20.26,1547559971,258.10,51.490697,7.416210,161.55,13.14,-0.45,91.77,1,-112,-9,-6,5,14,21,13392904,347,1,0.50,3.47,63.00,19.05,1770
30.26,1547559981,358.42,51.490183,7.417293,156.13,10.90,0.47,170.23,1,-110,-10,3,8,19,21,13392904,347,2,0.50,3.78,63.00,20.56,1770
40.31,1547559991,500.85,51.488826,7.417769,153.94,15.24,0.24,173.29,1,-110,-13,5,10,22,17,12806666,385,3,9.00,4.10,63.00,21.00,1770
53.54,1547560005,706.22,51.487071,7.418248,150.51,16.09,0.16,137.75,1,-106,-10,4,6,21,17,12806666,385,4,5.00,2.01,881.00,21.59,1770
63.54,1547560014,845.70,51.485950,7.418555,143.82,12.38,-0.27,194.60,1,-117,-11,0,7,13,16,13392905,345,5,9.00,1.69,1943.00,20.69,1770
73.22,1547560024,966.64,51.484913,7.418960,146.46,11.19,-0.51,177.02,1,-112,-10,3,9,16,16,13392905,345,6,10.00,2.55,1394.00,21.03,1770
81.15,1547560032,1070.83,51.484006,7.418557,148.48,14.70,0.10,208.11,1,-107,-8,8,10,18,16,13392905,345,7,2.00,0.59,340.00,21.77,1770
91.53,1547560042,1214.26,51.482935,7.417416,146.26,14.03,-0.26,207.72,1,-108,-10,7,10,19,16,13392905,345,8,4.00,1.64,677.00,21.55,1770
100.82,1547560052,1341.89,51.481879,7.416776,147.33,12.24,-2.03,200.65,1,-101,-8,8,9,25,16,13392905,345,9,1.00,0.96,3048.00,20.89,1770
111.26,1547560062,1378.69,51.481623,7.416642,148.80,0.00,0.00,201.99,1,-111,-10,5,9,17,16,13392905,345,10,3.00,9.45,550.00,21.98,1770
130.28,1547560081,1555.78,51.481557,7.419104,149.88,16.78,0.30,83.23,1,-98,-6,12,12,27,16,13392905,345,12,4.00,7.67,51.00,19.66,1770
140.24,1547560091,1730.83,51.481743,7.421681,141.57,18.27,0.02,79.56,1,-95,-6,30,15,30,16,13392905,345,13,0.10,4.65,60.00,11.78,1770
150.26,1547560101,1910.31,51.482099,7.424197,135.50,16.42,-0.08,77.52,1,-93,-6,12,12,32,16,13392905,345,14,4.00,12.39,53.00,19.14,1770
170.77,1547560121,2168.16,51.482557,7.427818,148.51,3.78,0.39,81.87,1,-89,-8,18,13,38,16,13392905,345,16,0.50,1.95,60.00,11.02,1770
240.41,1547560191,2913.11,51.481810,7.438704,162.23,7.28,-0.28,96.89,1,-93,-8,6,11,34,6,13392905,345,23,1.00,7.53,50.00,15.77,1770
250.22,1547560201,2988.70,51.481750,7.439789,164.98,9.15,-0.40,94.47,1,-98,-7,13,11,28,6,13392905,345,24,0.50,6.36,50.00,19.34,1770
270.29,1547560222,3212.58,51.480918,7.442678,161.09,14.45,0.36,132.69,1,-101,-9,6,8,27,6,13392905,345,26,6.00,10.08,53.00,20.66,1770
280.28,1547560231,3341.94,51.479854,7.443437,159.81,16.05,0.99,155.22,1,-102,-7,22,9,24,6,13392905,345,27,6.00,2.46,52.00,17.08,1770
296.08,1547560247,3599.32,51.477838,7.445227,163.12,15.12,-0.36,151.59,1,-117,-10,0,5,12,6,13392905,345,28,10.00,14.50,3059.00,21.34,1770
300.55,1547560251,3659.41,51.477350,7.445653,163.50,14.89,-0.05,151.29,1,-119,-11,-2,3,9,6,13392905,345,29,0.10,0.84,200.00,20.89,1770
310.27,1547560261,3791.95,51.476319,7.446549,163.49,9.16,-1.32,152.18,1,-66,-6,14,11,59,3,12973570,334,30,10.00,17.85,44.00,-0.39,890
320.22,1547560271,3848.75,51.475905,7.446901,163.27,0.76,-0.83,152.06,1,-73,-5,25,12,52,3,12973570,334,31,0.50,9.78,61.00,-3.53,890
330.28,1547560281,3895.87,51.475503,7.447261,164.88,9.23,0.47,150.31,1,-74,-6,19,12,52,3,12973570,334,32,5.00,16.92,40.00,10.72,890
340.27,1547560291,3994.36,51.474788,7.448018,161.99,8.50,-0.37,143.24,1,-80,-7,18,12,46,3,12973570,334,33,3.00,11.86,45.00,10.41,890
350.24,1547560301,4069.05,51.474259,7.448702,163.86,9.04,0.85,139.76,1,-86,-7,11,11,44,3,12973570,334,34,2.00,12.84,44.00,9.72,890
360.35,1547560311,4172.78,51.473565,7.449756,166.38,11.12,-0.13,132.43,1,-89,-8,3,10,40,3,12973570,334,35,0.50,6.16,57.00,16.91,890
370.23,1547560321,4268.92,51.473087,7.450908,167.16,11.18,1.33,122.12,1,-76,-5,16,10,50,7,13394179,495,36,0.50,9.73,57.00,3.84,890
380.24,1547560331,4421.05,51.472601,7.452965,164.91,17.38,-0.04,106.29,1,-72,-5,20,9,55,7,13394179,495,37,0.50,9.52,50.00,1.97,890
390.39,1547560342,4589.72,51.472195,7.455323,167.34,17.08,0.20,108.76,1,-79,-5,8,7,48,7,13394179,495,38,1.00,9.77,48.00,5.50,890
400.26,1547560351,4760.28,51.471595,7.457561,162.90,16.40,-0.14,116.37,1,-87,-7,18,12,42,4,13394177,497,39,4.00,14.93,52.00,18.75,890
410.29,1547560361,4872.39,51.471168,7.458897,160.32,2.19,-1.54,116.99,1,-83,-5,33,11,41,4,13394177,497,40,8.00,17.82,49.00,10.44,890
420.28,1547560371,4875.54,51.471163,7.458916,160.07,0.00,0.00,115.49,1,-80,-4,23,12,45,4,13394177,497,41,7.00,15.06,52.00,-1.05,890
430.29,1547560381,4875.54,51.471163,7.458916,160.14,0.00,0.00,115.49,1,-83,-5,34,11,40,4,13394177,497,42,9.00,16.78,51.00,13.97,890
450.30,1547560401,5034.21,51.470531,7.461171,158.03,13.29,-0.05,115.08,1,-87,-6,15,9,38,4,13394177,497,44,10.00,14.08,50.00,16.25,890
470.27,1547560422,5317.83,51.469506,7.464950,158.66,15.44,-0.21,106.36,1,-102,-13,-6,4,31,4,13394177,497,46,2.00,8.54,57.00,18.20,890
481.52,1547560433,5491.05,51.469424,7.467478,157.99,17.00,0.44,87.31,1,-103,-13,0,7,29,13,13393923,318,47,1.00,4.48,58.00,20.08,890
490.28,1547560441,5650.52,51.469676,7.469799,156.96,18.20,0.35,80.32,1,-88,-7,-6,6,37,21,13246977,156,48,10.00,5.88,40.00,18.78,890
501.00,1547560452,5852.33,51.469792,7.472705,162.16,18.90,0.37,93.87,1,-100,-11,0,5,30,21,13246977,156,49,9.00,6.90,373.00,20.86,890
511.47,1547560462,6028.93,51.469548,7.475231,168.80,16.98,-1.37,96.56,1,-105,-15,-2,4,30,21,13246977,156,50,9.00,5.81,622.00,21.66,890
521.11,1547560472,6168.95,51.469522,7.477305,175.35,9.54,-1.88,84.95,1,-105,-13,-2,3,27,9,13393922,319,51,0.10,0.48,454.00,21.22,890
530.25,1547560481,6238.10,51.469669,7.478378,172.33,5.36,-0.50,76.27,1,-97,-11,5,9,33,9,13393922,319,52,3.00,15.41,64.00,20.00,890
540.25,1547560491,6261.85,51.469727,7.478643,172.04,0.00,0.00,75.36,1,-92,-13,8,10,41,9,13393922,319,53,1.00,12.14,50.00,13.92,890
550.23,1547560501,6261.85,51.469727,7.478643,172.09,0.00,0.00,75.36,1,-94,-9,5,11,35,9,13393922,319,54,0.50,8.79,49.00,16.72,890
560.32,1547560511,6280.79,51.469808,7.479063,171.17,8.43,1.31,75.63,1,-86,-6,21,12,41,9,13393922,319,55,0.50,10.64,53.00,12.67,890
570.25,1547560521,6398.60,51.470138,7.480705,173.91,13.99,-0.31,71.93,1,-86,-6,13,15,39,9,13393922,319,56,0.10,4.15,47.00,11.39,890
580.33,1547560531,6499.52,51.469939,7.481783,177.45,12.38,1.43,162.29,1,-98,-9,4,9,34,9,13393922,319,57,0.50,8.55,60.00,20.75,890
590.33,1547560541,6640.37,51.468667,7.482316,175.05,14.38,-0.07,166.42,1,-99,-7,3,9,29,9,13393922,319,58,0.10,3.01,49.00,20.02,890
600.36,1547560551,6767.06,51.467602,7.482721,174.34,5.44,-0.70,169.65,1,-108,-11,-3,8,23,9,13393922,319,59,1.00,3.44,57.00,20.69,890
610.50,1547560561,6875.53,51.466516,7.482650,171.28,14.07,0.53,188.84,1,-112,-13,-6,7,20,9,13393922,319,60,7.00,1.58,64.00,20.47,890
626.36,1547560577,7113.52,51.464520,7.481322,167.06,13.91,-0.15,199.03,1,-117,-10,4,6,10,50,13067273,288,61,9.00,1.34,3262.00,21.08,1770
638.00,1547560589,7275.36,51.463099,7.480649,172.12,13.22,-0.47,198.20,1,-112,-14,-2,5,22,13,13394435,184,62,1.00,0.64,2690.00,20.70,1770
642.45,1547560594,7329.39,51.462631,7.480438,172.71,12.09,-1.36,195.63,1,-110,-13,-2,5,23,13,13394435,184,63,0.10,0.19,692.00,21.69,890
652.23,1547560603,7421.96,51.462034,7.480577,173.35,9.86,1.74,87.25,1,-110,-16,-4,4,25,23,13246977,156,64,3.00,1.30,1169.00,21.67,890
665.95,1547560617,7593.25,51.461988,7.483101,178.97,14.51,0.13,90.96,1,-115,-14,-4,5,20,14,13394435,184,65,0.10,0.22,3001.00,21.69,890
672.64,1547560624,7671.49,51.461916,7.484178,183.28,8.06,0.66,136.48,1,-103,-13,-3,4,29,13,13394435,184,66,1.00,1.15,1019.00,19.08,890
681.33,1547560632,7783.46,51.460884,7.484554,186.16,15.63,-0.13,173.31,1,-105,-13,1,8,28,13,13394435,184,67,4.00,3.08,874.00,21.31,890
692.71,1547560643,7952.35,51.459283,7.484298,195.62,16.21,0.15,189.66,1,-105,-11,2,8,24,13,13394435,184,68,9.00,3.81,213.00,17.56,890
703.38,1547560655,8119.14,51.457807,7.483749,206.92,14.90,-0.69,193.25,1,-103,-15,-1,5,30,16,13394435,184,69,5.00,3.59,728.00,21.56,890
711.04,1547560662,8248.21,51.456646,7.483369,212.76,16.16,-0.44,191.04,1,-99,-11,5,11,31,7,13415170,315,70,7.00,5.91,928.00,20.78,890
720.51,1547560672,8393.42,51.455339,7.483272,222.57,16.47,-0.07,178.19,1,-96,-12,10,7,37,7,13415170,315,71,7.00,10.22,303.00,18.55,890
730.38,1547560681,8564.64,51.453875,7.484160,225.95,17.46,0.06,148.30,1,-97,-6,21,9,28,7,13415170,315,72,0.50,3.86,55.00,19.36,890
740.31,1547560691,8734.76,51.452751,7.485922,225.94,16.34,0.31,134.86,1,-84,-6,35,15,41,7,13415170,315,73,2.00,12.53,50.00,13.50,890
