time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,f_mhz
10.33,1544794928,109.53,51.490489,7.413960,163.64,14.23,0.56,78.63,1,-112,-15,-7,5,23,15,13532163,200,0,7.00,3.47,67.00,860
22.33,1544794940,269.19,51.490659,7.416227,155.87,11.58,-0.48,92.90,1,-110,-10,-10,4,17,21,13392904,347,1,4.00,8.81,1487.00,860
30.24,1544794948,325.12,51.490569,7.416941,153.41,0.00,0.00,102.16,1,-109,-12,5,6,20,21,13392904,347,2,5.00,25.69,124.00,1865
40.21,1544794959,325.12,51.490569,7.416941,153.13,0.00,0.00,102.16,1,-108,-10,0,8,18,21,13392904,347,3,2.00,17.60,60.00,1865
50.23,1544794969,325.12,51.490569,7.416941,152.64,0.00,0.00,102.16,1,-108,-10,4,10,17,21,13392904,347,4,4.00,16.95,56.00,1865
60.21,1544794978,325.12,51.490557,7.416932,152.01,0.00,0.00,102.16,1,-108,-11,0,5,17,21,13392904,347,5,0.10,8.16,53.00,1865
70.24,1544794988,325.12,51.490507,7.416903,150.77,0.00,0.00,77.51,1,-109,-10,1,9,19,21,13392904,347,6,3.00,15.39,51.00,1865
82.32,1544795000,337.06,51.490303,7.417260,151.23,7.33,1.54,166.51,1,-111,-11,-3,7,21,21,13392904,347,7,5.00,11.20,1459.00,1865
90.24,1544795008,435.46,51.489411,7.417595,153.60,14.80,-0.03,167.70,1,-113,-11,1,9,16,17,12806666,385,8,7.00,21.12,55.00,1865
101.53,1544795019,605.82,51.487879,7.417704,153.00,16.62,0.29,179.25,1,-109,-10,3,9,20,17,12806666,385,9,1.00,2.11,554.00,1865
113.58,1544795032,786.98,51.486470,7.418726,143.99,13.03,-0.20,177.94,1,-116,-11,0,8,14,16,13392906,346,10,0.10,0.25,1283.00,1865
120.97,1544795039,864.32,51.485815,7.418513,142.91,10.31,0.18,184.12,1,-115,-10,2,9,13,16,13392906,346,11,9.00,15.09,873.00,1865
130.21,1544795048,972.32,51.484876,7.418970,147.92,12.05,0.37,178.91,1,-111,-9,5,10,15,16,13392906,346,12,10.00,17.38,83.00,1865
140.21,1544795058,1103.19,51.483768,7.418237,145.73,13.63,-0.09,212.03,1,-107,-8,9,12,17,16,13392906,346,13,8.00,14.22,68.00,1865
150.19,1544795069,1236.51,51.482761,7.417274,144.57,13.42,0.24,204.22,1,-108,-7,5,10,16,16,13392906,346,14,3.00,26.29,58.00,1865
160.23,1544795079,1367.27,51.481696,7.416667,151.14,5.55,-2.61,200.85,1,-110,-7,4,9,16,16,13392906,346,15,7.00,30.94,62.00,1865
171.35,1544795089,1375.30,51.481671,7.416650,151.30,0.00,0.00,201.52,1,-110,-9,4,9,19,16,13392906,346,16,6.00,6.41,622.00,1865
180.37,1544795098,1375.30,51.481671,7.416650,151.39,0.00,0.00,201.52,1,-112,-12,1,7,21,16,13392906,346,17,1.00,4.00,1151.00,1865
190.20,1544795108,1375.30,51.481671,7.416650,151.43,0.00,0.00,201.52,1,-110,-8,4,8,17,16,13392906,346,18,5.00,27.29,55.00,1865
200.30,1544795118,1375.30,51.481638,7.416669,151.64,0.00,0.00,201.52,1,-112,-11,2,5,19,16,13392906,346,19,0.10,5.48,64.00,1865
210.25,1544795128,1375.30,51.481625,7.416602,152.42,0.00,0.00,199.98,1,-107,-8,1,9,18,16,13392906,346,20,7.00,28.27,121.00,1865
220.25,1544795138,1429.58,51.481514,7.417501,154.92,13.43,1.36,80.63,1,-96,-9,11,15,27,16,13392906,346,21,1.00,20.46,150.00,1865
230.22,1544795148,1582.61,51.481666,7.419728,151.62,16.96,0.15,84.93,1,-99,-9,4,10,26,16,13392906,346,22,0.50,10.34,64.00,1865
240.19,1544795158,1752.61,51.481858,7.422131,143.65,16.84,0.27,78.04,1,-99,-7,15,14,25,16,13392906,346,23,6.00,28.67,109.00,1865
250.22,1544795169,1922.45,51.482188,7.424502,132.74,16.22,-0.14,78.14,1,-95,-6,16,14,30,16,13392906,346,24,3.00,27.43,46.00,1865
260.19,1544795179,2080.45,51.482477,7.426702,133.04,11.81,-1.38,77.20,1,-90,-9,0,13,38,16,13392906,346,25,7.00,19.32,49.00,1865
270.20,1544795189,2156.20,51.482592,7.427810,134.91,8.04,0.56,82.33,1,-88,-8,7,14,40,16,13392906,346,26,7.00,20.45,104.00,1865
280.23,1544795198,2262.10,51.482556,7.429500,138.23,14.43,0.67,95.37,1,-92,-9,0,10,35,16,13392906,346,27,2.00,14.61,51.00,1865
290.19,1544795208,2388.37,51.482417,7.431209,140.78,5.45,-2.16,99.26,1,-74,-5,21,15,50,4,13392904,347,28,0.50,23.12,61.00,1865
300.19,1544795218,2396.35,51.482409,7.431267,140.75,0.00,0.00,98.34,1,-71,-5,29,15,53,4,13392904,347,29,9.00,66.91,57.00,1865
310.22,1544795228,2396.35,51.482409,7.431267,140.75,0.00,0.00,98.34,1,-69,-6,29,13,55,4,13392904,347,30,9.00,72.07,50.00,1865
320.19,1544795238,2396.35,51.482409,7.431267,140.84,0.00,0.00,98.34,1,-70,-5,29,15,53,4,13392904,347,31,4.00,56.14,59.00,1865
330.23,1544795249,2396.35,51.482409,7.431267,140.98,0.00,0.00,83.73,1,-72,-5,27,15,51,4,13392904,347,32,7.00,62.99,52.00,1865
340.22,1544795258,2446.44,51.482341,7.432157,143.21,5.53,0.01,96.58,1,-75,-6,29,14,50,4,13392904,347,33,2.00,47.76,49.00,1865
350.22,1544795268,2536.24,51.482231,7.433475,142.70,12.31,0.05,96.86,1,-79,-6,24,15,45,4,13392904,347,34,10.00,73.46,48.00,1865
360.22,1544795278,2662.17,51.482105,7.435317,144.69,12.26,-0.77,96.78,1,-82,-7,13,15,43,4,13392904,347,35,6.00,36.39,54.00,1865
370.25,1544795288,2785.32,51.481981,7.437138,146.27,11.59,-0.37,96.00,1,-92,-11,7,8,36,4,13392904,347,36,8.00,27.46,53.00,1865
380.26,1544795298,2861.38,51.481885,7.438190,145.46,2.54,-0.47,98.23,1,-98,-13,5,7,31,4,13392904,347,37,4.00,20.23,51.00,1865
390.22,1544795308,2890.02,51.481860,7.438640,146.44,5.00,-0.21,94.94,1,-102,-13,3,6,26,4,13392904,347,38,0.50,19.80,55.00,1865
400.21,1544795318,2978.56,51.481780,7.439965,149.59,11.58,0.10,95.41,1,-98,-7,6,9,26,7,13392905,345,39,1.00,29.74,52.00,1865
410.21,1544795328,3095.96,51.481571,7.441617,152.48,12.66,0.20,119.06,1,-98,-8,10,12,29,7,13392905,345,40,8.00,25.47,51.00,1865
420.20,1544795338,3233.52,51.480724,7.443036,155.97,11.72,-1.09,137.99,1,-98,-6,7,12,25,7,13392905,345,41,0.50,20.51,53.00,1865
430.23,1544795349,3364.35,51.479590,7.443709,158.34,15.26,0.37,151.59,1,-109,-8,5,4,18,7,13392905,345,42,5.00,14.65,53.00,1865
443.46,1544795362,3566.61,51.478027,7.445094,159.15,10.91,-1.39,151.82,1,-114,-8,3,7,12,7,13392905,345,43,3.00,11.58,2518.00,1865
450.20,1544795368,3612.67,51.477708,7.445380,158.45,2.08,-0.40,152.36,1,-57,-5,21,12,60,3,12973569,333,44,5.00,26.60,76.00,860
460.19,1544795378,3615.67,51.477701,7.445386,158.53,0.00,0.00,151.72,1,-62,-4,17,15,60,3,12973569,333,45,1.00,33.90,43.00,860
470.19,1544795388,3657.95,51.477231,7.445799,157.12,13.71,1.12,151.66,1,-70,-9,4,12,59,3,12973569,333,46,3.00,36.81,54.00,860
480.25,1544795399,3807.34,51.476053,7.446818,159.93,14.35,-0.24,151.27,1,-66,-11,19,11,63,3,12973570,334,47,4.00,39.85,67.00,860
490.23,1544795408,3937.55,51.475077,7.447719,159.17,9.33,-0.77,145.84,1,-74,-8,23,11,54,3,12973570,334,48,5.00,74.35,47.00,860
500.18,1544795418,4010.57,51.474532,7.448386,156.87,8.00,0.22,140.96,1,-83,-8,16,11,46,3,12973570,334,49,8.00,61.13,57.00,860
510.21,1544795428,4104.27,51.473879,7.449294,160.46,11.04,-0.15,137.27,1,-81,-9,16,10,47,3,12973570,334,50,6.00,40.57,44.00,860
520.20,1544795439,4217.07,51.473253,7.450530,164.84,10.19,-0.43,125.49,1,-84,-8,6,9,43,6,13394179,495,51,8.00,82.16,57.00,860
530.20,1544795448,4362.18,51.472691,7.452495,163.59,17.05,-0.06,108.53,1,-75,-5,16,10,49,6,13394179,495,52,6.00,45.80,62.00,860
540.22,1544795458,4518.36,51.472372,7.454653,159.41,14.04,-0.12,107.29,1,-77,-6,18,12,49,6,13394179,495,53,2.00,44.57,54.00,860
550.21,1544795469,4659.31,51.471945,7.456531,157.34,13.26,-0.33,113.88,1,-87,-8,9,10,41,6,13394179,495,54,9.00,40.63,105.00,860
560.20,1544795478,4780.69,51.471457,7.458101,156.64,11.51,-0.08,116.51,1,-81,-6,19,12,44,4,13394177,497,55,0.50,29.63,50.00,860
570.22,1544795488,4853.42,51.471194,7.458953,153.58,2.30,-0.86,115.85,1,-83,-7,23,12,42,4,13394177,497,56,7.00,81.16,52.00,860
580.23,1544795498,4859.44,51.471175,7.459019,153.66,0.00,0.00,118.37,1,-78,-6,17,14,48,4,13394177,497,57,4.00,71.91,51.00,860
590.22,1544795508,4859.44,51.471175,7.459019,153.48,0.00,0.00,118.37,1,-77,-5,26,15,48,4,13394177,497,58,3.00,72.51,58.00,860
600.19,1544795518,4880.14,51.471036,7.459493,154.47,8.07,0.04,116.41,1,-82,-9,17,11,48,4,13394177,497,59,4.00,54.89,135.00,860
610.20,1544795529,4982.86,51.470639,7.460926,155.60,11.97,0.03,113.50,1,-88,-8,19,11,40,4,13394177,497,60,9.00,81.82,51.00,860
620.24,1544795538,5111.71,51.470164,7.462651,157.17,13.45,0.36,115.00,1,-93,-12,-1,6,38,4,13394177,497,61,6.00,31.37,59.00,860
630.22,1544795549,5242.95,51.469689,7.464418,155.73,13.13,0.66,108.23,1,-91,-13,10,9,41,13,13393923,318,62,8.00,35.65,53.00,860
640.21,1544795558,5372.61,51.469471,7.466341,151.70,13.25,0.27,94.70,1,-95,-7,14,8,32,13,13393923,318,63,8.00,24.39,103.00,860
650.21,1544795568,5525.24,51.469560,7.468584,147.58,15.94,-0.08,82.24,1,-99,-9,4,8,30,13,13393923,318,64,10.00,25.72,97.00,860
660.25,1544795578,5693.91,51.469816,7.470999,152.26,17.68,0.28,83.24,1,-94,-9,8,11,35,13,13393923,318,65,10.00,35.27,65.00,860
671.08,1544795589,5886.38,51.469742,7.473759,162.52,17.30,-0.10,97.60,1,-100,-11,-4,7,31,23,13246977,156,66,7.00,4.19,474.00,860
681.34,1544795599,6047.73,51.469585,7.476021,165.43,14.11,-0.61,92.34,1,-104,-14,2,5,31,23,13246977,156,67,8.00,21.72,395.00,860
690.20,1544795609,6170.09,51.469670,7.477875,169.88,13.32,-1.00,81.61,1,-99,-12,1,5,32,9,13393922,319,68,5.00,45.20,50.00,860
700.19,1544795618,6253.41,51.469831,7.478961,172.63,2.25,-0.61,76.36,1,-86,-7,17,10,41,9,13393922,319,69,1.00,32.65,52.00,860
710.22,1544795629,6256.49,51.469836,7.478974,172.65,0.00,0.00,76.36,1,-84,-6,19,10,42,9,13393922,319,70,9.00,79.56,49.00,860
720.23,1544795639,6256.49,51.469836,7.478974,172.68,0.00,0.00,76.36,1,-85,-6,25,9,41,9,13393922,319,71,6.00,61.86,48.00,860
730.21,1544795648,6285.19,51.469958,7.479616,175.00,8.57,-0.10,71.25,1,-86,-5,28,9,39,9,13393922,319,72,0.50,23.95,55.00,860
740.23,1544795658,6398.28,51.470287,7.481183,175.53,10.37,-1.89,72.67,1,-91,-6,25,12,35,9,13393922,319,73,3.00,65.22,52.00,860
750.21,1544795668,6494.43,51.469705,7.481923,174.99,11.92,-0.25,164.19,1,-96,-7,7,11,31,9,13393922,319,74,2.00,32.39,50.00,860
760.21,1544795678,6576.29,51.468996,7.482181,174.69,1.62,-0.48,169.76,1,-98,-7,19,9,30,9,13393922,319,75,6.00,74.19,73.00,860
770.21,1544795689,6579.55,51.468966,7.482191,174.90,0.00,0.00,166.99,1,-97,-7,7,11,30,9,13393922,319,76,6.00,58.90,63.00,860
780.30,1544795699,6645.23,51.468254,7.482510,176.26,9.03,0.79,164.12,1,-100,-9,-1,9,27,9,13393922,319,77,9.00,25.60,56.00,860
793.02,1544795711,6751.04,51.467270,7.482740,174.78,12.44,1.04,177.19,1,-111,-14,-4,4,23,9,13393922,319,78,4.00,0.23,961.00,860
802.04,1544795720,6883.66,51.466077,7.482345,170.47,15.68,0.81,199.54,1,-119,-16,-8,3,17,10,13394435,319,79,6.00,0.30,3128.00,860
820.43,1544795738,7151.00,51.463815,7.480947,171.96,13.49,-0.26,196.22,1,-116,-18,-8,2,23,13,13394435,319,80,9.00,0.68,4659.00,1865
827.44,1544795745,7244.23,51.462868,7.480650,176.10,12.27,-0.89,196.64,1,-111,-14,-3,4,22,13,13394435,184,81,4.00,0.32,2766.00,860
832.65,1544795750,7299.69,51.462538,7.480389,175.47,7.33,-1.96,195.29,1,-102,-11,-3,6,27,22,13246977,156,82,2.00,0.20,1614.00,860
846.60,1544795765,7325.03,51.462353,7.480311,176.02,0.00,0.00,196.00,1,-107,-14,4,4,26,22,13246977,156,83,0.10,0.02,3002.00,860
874.51,1544795793,7333.51,51.462241,7.480222,173.70,0.00,0.00,197.55,1,-109,-14,1,7,26,22,13246977,156,84,3.00,0.30,4354.00,860
869.54,1544795788,7333.51,51.462241,7.480222,173.72,0.00,0.00,197.55,1,-108,-13,-1,7,24,22,13246977,156,85,1.00,0.21,3972.00,860
877.31,1544795795,7333.51,51.462241,7.480222,173.71,0.00,0.00,197.55,1,-108,-16,0,3,26,22,13246977,156,86,1.00,0.22,3150.00,860
889.57,1544795807,7359.54,51.462063,7.480636,174.42,9.83,2.91,90.56,1,-108,-13,0,4,24,22,13246977,156,87,0.10,0.04,8227.00,860
902.36,1544795820,7502.39,51.462024,7.482704,171.74,11.53,-0.25,92.02,1,-107,-13,0,7,25,15,13394435,184,88,5.00,0.69,5626.00,860
907.67,1544795826,7553.87,51.462009,7.483140,174.24,7.32,-1.60,91.76,1,-105,-16,-3,5,29,21,13393922,319,89,10.00,1.75,4797.00,860
916.55,1544795835,7635.94,51.461726,7.484314,181.15,10.12,0.45,161.02,1,-105,-13,3,7,29,13,13394435,184,90,1.00,0.31,2222.00,860
925.83,1544795843,7746.17,51.460718,7.484556,186.30,12.40,-0.14,177.27,1,-103,-11,1,8,27,13,13394435,184,91,0.10,0.04,3111.00,860
937.03,1544795855,7916.99,51.459201,7.484242,196.17,15.57,-0.32,190.68,1,-105,-13,1,7,27,13,13394435,184,92,9.00,2.58,3430.00,860
945.83,1544795863,8040.05,51.458094,7.483859,204.25,15.81,-0.61,192.47,1,-101,-14,-1,7,32,13,13394435,184,93,7.00,3.76,3209.00,860
953.07,1544795871,8167.56,51.456964,7.483504,212.09,17.40,0.39,189.94,1,-99,-13,4,10,34,7,13415170,315,94,4.00,3.54,1193.00,860
961.99,1544795880,8301.62,51.455767,7.483267,216.66,16.48,0.22,182.59,1,-83,-12,19,15,50,7,13415170,315,95,3.00,6.62,1191.00,860
970.56,1544795888,8454.19,51.454401,7.483694,219.57,17.46,-0.35,160.53,1,-85,-11,17,10,47,7,13415170,315,96,0.50,3.42,212.00,860
981.06,1544795899,8641.49,51.453032,7.485533,226.34,18.23,0.68,132.67,1,-84,-8,19,15,43,7,13415170,315,97,1.00,3.57,519.00,860
