time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,txPower_dbm,f_mhz
10.01,1544794927,114.97,51.490610,7.414174,159.38,14.58,0.45,77.74,1,-100,-11,-1,6,35,8,13828122,452,0,8.00,6.19,40.00,18.19,1750
20.68,1544794938,248.37,51.490744,7.416078,152.97,12.00,-0.24,89.83,1,-98,-10,-2,5,37,7,13416987,62,1,4.00,9.50,45.00,18.66,1750
30.09,1544794947,315.78,51.490635,7.416900,147.66,0.00,0.00,106.00,1,-94,-9,3,7,37,7,13416987,62,2,10.00,12.42,39.00,14.11,1750
40.06,1544794958,315.78,51.490635,7.416900,147.75,0.00,0.00,106.00,1,-95,-12,0,9,38,7,13416987,62,3,0.50,6.75,53.00,15.39,1750
49.98,1544794968,315.78,51.490635,7.416900,147.85,0.00,0.00,106.00,1,-94,-11,6,8,41,7,13416987,62,4,1.00,9.20,51.00,17.62,1750
61.11,1544794979,315.78,51.490589,7.416896,148.00,0.00,0.00,106.00,1,-97,-12,1,7,39,7,13416987,62,5,0.50,2.93,1150.00,15.00,1750
70.02,1544794987,315.78,51.490563,7.416808,147.36,0.00,0.00,273.46,1,-98,-13,-3,6,38,7,13416987,62,6,1.00,7.94,45.00,15.64,1750
80.95,1544794998,321.71,51.490428,7.417134,140.42,5.55,1.67,158.18,1,-97,-12,3,5,39,7,13416987,62,7,0.50,1.84,1174.00,17.78,1750
90.54,1544795008,440.86,51.489269,7.417622,144.78,14.86,0.14,168.43,1,-94,-12,2,6,43,7,13416987,62,8,5.00,8.98,50.00,18.00,1750
100.11,1544795017,596.24,51.487849,7.417655,146.26,16.38,0.06,179.59,1,-99,-14,-5,6,39,6,13416986,61,9,0.50,3.67,224.00,14.73,1750
110.56,1544795028,749.94,51.486679,7.418643,139.88,13.30,-0.36,157.27,1,-103,-14,-3,6,34,6,13416986,61,10,6.00,6.38,572.00,20.75,1750
120.50,1544795038,863.47,51.485714,7.418511,140.82,10.06,-0.08,175.19,1,-99,-10,2,6,34,6,13416986,61,11,0.50,0.59,390.00,20.31,1750
130.25,1544795048,973.52,51.484776,7.418953,148.90,12.03,0.18,178.24,1,-104,-16,-6,5,36,6,13416986,61,12,5.00,0.73,968.00,20.81,1750
141.99,1544795059,1125.58,51.483364,7.417794,145.28,13.28,-0.21,212.70,nan,nan,nan,nan,nan,nan,nan,nan,nan,13,3.00,0.60,1815.00,19.61,1750
199.19,1544795117,1342.82,51.481701,7.416677,152.27,0.00,0.00,236.03,1,-92,-12,-1,7,45,10,13884185,27,19,3.00,5.11,46.00,11.05,1750
209.17,1544795126,1342.82,51.481651,7.416656,152.27,1.77,0.00,195.55,1,-97,-14,-1,6,42,10,13884185,27,20,0.50,4.07,46.00,17.66,1750
219.18,1544795136,1411.39,51.481539,7.417679,153.13,14.18,0.56,81.05,1,-89,-11,-2,4,46,10,13884185,27,21,0.10,4.02,40.00,7.64,1750
229.29,1544795146,1567.19,51.481680,7.419944,150.67,17.01,-0.09,84.42,1,-91,-13,-1,6,45,11,13495579,134,22,0.50,3.57,44.00,17.36,1750
