time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,txPower_dbm,f_mhz
11.41,1544708733,103.52,51.490592,7.413933,155.52,11.81,0.03,77.31,1,-103,-14,-1,5,36,8,13828122,452,0,6.00,5.03,45.00,18.70,1750
21.29,1544708743,224.98,51.490774,7.415580,150.06,11.84,-0.11,82.98,1,-97,-13,-9,6,42,7,13416987,62,1,9.00,5.86,1214.00,14.89,1750
31.05,1544708753,315.56,51.490683,7.416839,148.31,2.85,-1.03,96.36,1,-94,-12,5,7,43,7,13416987,62,2,5.00,6.37,414.00,19.30,1750
41.63,1544708763,320.60,51.490673,7.416884,148.53,0.00,0.00,95.00,1,-95,-11,7,10,42,7,13416987,62,3,0.50,1.06,414.00,14.33,1750
50.52,1544708772,320.60,51.490673,7.416884,148.65,0.00,0.00,100.12,1,-97,-13,5,10,41,7,13416987,62,4,2.00,5.84,626.00,18.05,1750
61.15,1544708783,406.97,51.489843,7.417471,150.09,14.81,0.54,166.06,1,-98,-13,4,6,41,7,13416987,62,5,0.50,1.39,240.00,18.59,1750
71.28,1544708794,553.12,51.488517,7.417773,153.99,15.14,0.07,178.47,1,-100,-14,-3,5,39,7,13416987,62,6,10.00,4.77,1198.00,19.25,1750
81.98,1544708804,702.95,51.487229,7.418059,152.36,14.00,-0.61,141.78,1,-103,-14,-3,5,37,5,13416986,61,7,8.00,4.61,952.00,20.27,1750
90.96,1544708812,826.12,51.486301,7.418682,142.44,11.53,-0.85,186.11,1,-100,-11,1,9,37,5,13416986,61,8,5.00,3.14,524.00,19.69,1750
102.44,1544708824,963.58,51.485107,7.418865,144.71,11.51,-0.73,159.31,1,-102,-14,-5,6,37,5,13416986,61,9,8.00,3.67,989.00,21.14,1750
113.03,1544708835,1100.93,51.483937,7.418404,146.62,13.82,0.02,210.53,1,-106,-16,-4,5,36,5,13416986,61,10,6.00,0.81,1375.00,20.88,1750
120.76,1544708843,1195.32,51.483257,7.417658,143.30,12.93,-0.13,211.59,1,-106,-17,-8,4,36,17,13427483,306,11,4.00,3.60,839.00,20.73,1750
130.70,1544708853,1305.37,51.482387,7.417048,146.60,10.25,0.31,200.43,1,-100,-12,0,6,38,17,13427483,146,12,10.00,4.37,622.00,21.21,1750
141.64,1544708864,1395.70,51.481657,7.416662,150.94,0.00,-1.93,199.34,1,-97,-14,-4,8,43,17,13427483,146,13,5.00,3.64,827.00,18.44,1750
151.09,1544708873,1407.20,51.481464,7.416682,152.13,7.38,1.54,129.06,1,-97,-14,-4,6,43,9,13884185,134,14,7.00,5.53,347.00,18.41,1750
160.72,1544708883,1516.93,51.481543,7.418261,147.48,15.16,0.05,83.80,1,-92,-14,1,7,48,9,13884185,27,15,9.00,6.68,784.00,16.47,1750
181.98,1544708903,1876.67,51.482032,7.423489,135.79,18.74,-0.59,78.12,1,-101,-12,-3,6,36,17,13823003,266,17,5.00,4.65,569.00,20.14,1750
190.68,1544708912,2032.10,51.482336,7.425615,128.74,14.75,-0.07,77.39,1,-91,-10,5,6,43,13,13825561,339,18,6.00,9.07,282.00,15.05,1750
