time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,f_mhz
10.27,1545227988,112.13,51.490599,7.414112,156.05,13.66,0.09,77.84,1,-88,-6,8,10,49,7,26385408,95,0,5.00,14.30,47.00,1815
20.16,1545227997,248.42,51.490716,7.416072,157.54,10.09,-1.93,90.96,1,-83,-6,33,15,55,3,29391105,167,1,0.10,4.57,126.00,1815
30.16,1545228007,288.33,51.490635,7.416535,155.52,0.00,0.00,99.15,1,-82,-6,34,15,54,3,29391105,167,2,6.00,24.48,72.00,1815
40.13,1545228018,292.99,51.490596,7.416864,154.12,7.00,2.35,95.24,1,-81,-6,28,15,55,3,29391105,167,3,3.00,14.97,79.00,1815
50.15,1545228028,398.73,51.489731,7.417516,156.93,15.41,0.03,165.36,1,-81,-6,23,15,56,3,29391105,167,4,5.00,13.90,68.00,1815
60.16,1545228038,552.39,51.488324,7.417750,155.16,15.99,0.12,180.80,1,-91,-8,9,14,49,3,29391105,167,5,3.00,3.58,190.00,1815
70.15,1545228047,709.91,51.487028,7.418358,148.47,14.84,-0.20,138.09,1,-99,-6,13,15,37,10,28365056,222,6,1.00,6.26,42.00,1815
80.14,1545228057,849.96,51.485885,7.418502,144.64,11.57,-0.74,191.97,1,-94,-6,16,13,42,10,28365056,222,7,3.00,4.04,161.00,1815
90.32,1545228068,964.81,51.484906,7.418917,151.68,10.86,0.26,175.61,1,-100,-8,4,6,35,8,28365056,222,8,2.00,2.87,47.00,1815
100.18,1545228077,1096.38,51.483783,7.418219,151.30,13.54,-0.43,212.24,1,-97,-7,9,14,38,8,28365056,222,9,0.10,2.32,120.00,1815
110.14,1545228087,1235.15,51.482717,7.417243,151.10,12.65,-0.55,203.63,1,-106,-13,-4,6,39,8,28365056,222,10,0.10,2.87,107.00,1815
120.24,1545228098,1342.81,51.481854,7.416750,151.13,4.38,-1.57,201.32,1,-90,-9,10,10,48,8,28365056,222,11,10.00,14.11,66.00,1815
130.15,1545228107,1355.07,51.481765,7.416696,151.63,0.00,0.00,201.21,1,-93,-10,11,6,48,8,28365056,222,12,7.00,13.67,155.00,1815
140.15,1545228117,1355.07,51.481765,7.416696,151.81,0.00,0.00,201.21,1,-89,-9,6,4,51,8,28365056,222,13,6.00,11.06,52.00,1815
150.14,1545228127,1355.07,51.481764,7.416690,152.01,0.00,0.00,201.21,1,-90,-10,9,9,51,8,28365056,222,14,0.10,4.23,113.00,1815
160.16,1545228137,1355.07,51.481727,7.416669,153.67,0.00,0.00,180.69,1,-90,-9,7,9,51,8,28365056,222,15,0.50,2.96,150.00,1815
170.15,1545228147,1395.19,51.481450,7.417082,160.29,9.84,0.75,86.58,1,-87,-10,4,9,54,8,28365056,222,16,0.10,3.52,115.00,1815
180.17,1545228157,1516.49,51.481585,7.418892,155.88,13.19,-0.51,85.38,1,-88,-9,10,6,50,8,28365056,222,17,5.00,11.68,38.00,1815
190.14,1545228167,1656.08,51.481694,7.420912,148.70,12.83,0.12,82.53,1,-84,-9,3,7,53,8,28365056,222,18,9.00,20.82,56.00,1815
200.19,1545228177,1791.24,51.481972,7.422913,141.13,14.12,0.71,76.59,1,-95,-8,9,8,43,8,28365056,222,19,4.00,14.38,57.00,1815
210.17,1545228187,1920.66,51.482230,7.424697,136.12,11.97,-0.02,77.66,1,-96,-10,13,9,43,16,28368386,213,20,2.00,5.24,43.00,1815
220.14,1545228197,2028.12,51.482445,7.426243,138.91,8.86,0.95,75.93,1,-101,-11,-2,6,41,16,28368386,213,21,6.00,6.54,114.00,1815
230.14,1545228208,2145.57,51.482642,7.428098,142.89,12.76,-0.30,85.65,1,-96,-10,3,5,44,16,28368386,213,22,7.00,14.21,37.00,1815
240.18,1545228217,2281.28,51.482507,7.430164,142.23,12.88,-1.27,95.30,1,-97,-8,5,9,42,15,29563904,96,23,5.00,12.78,51.00,1815
250.16,1545228227,2365.14,51.482379,7.431269,141.75,0.00,-0.28,100.20,1,-93,-9,4,6,46,6,28367106,86,24,0.10,5.44,45.00,1815
260.13,1545228237,2365.14,51.482379,7.431269,141.75,0.00,0.00,100.20,1,-95,-9,2,5,46,6,28367106,86,25,0.10,8.60,41.00,1815
270.13,1545228247,2365.14,51.482379,7.431269,141.72,0.00,0.00,100.20,1,-95,-9,5,10,45,6,28367106,86,26,2.00,7.43,96.00,1815
280.12,1545228257,2365.14,51.482364,7.431413,142.28,0.00,0.00,89.16,1,-93,-7,8,6,44,6,28367106,86,27,9.00,10.06,98.00,1815
290.15,1545228267,2413.85,51.482269,7.432202,142.48,5.77,-0.11,95.94,1,-100,-11,5,10,41,6,28367106,86,28,7.00,16.54,50.00,1815
300.17,1545228277,2495.86,51.482174,7.433409,142.96,10.64,-0.19,96.26,1,-89,-7,7,6,46,4,28367106,86,29,9.00,16.28,38.00,1815
310.13,1545228287,2591.25,51.482086,7.434783,148.08,8.75,-0.02,95.03,1,-97,-10,7,7,42,4,28367106,86,30,5.00,11.83,59.00,1815
320.17,1545228297,2690.69,51.481993,7.436214,150.16,9.09,-0.47,96.61,1,-78,-9,12,10,59,4,28367105,85,31,9.00,21.94,33.00,1815
330.13,1545228307,2779.90,51.481897,7.437507,147.44,7.40,-1.39,94.67,1,-88,-7,15,8,50,4,28367105,85,32,5.00,19.92,34.00,1815
340.15,1545228318,2855.31,51.481779,7.438656,142.29,7.49,0.24,95.59,1,-92,-7,5,12,45,4,28367105,85,33,4.00,9.07,95.00,1815
350.17,1545228328,2956.69,51.481726,7.440096,152.76,10.70,-0.40,95.42,1,-92,-7,24,12,45,9,28368386,213,34,8.00,23.47,70.00,1815
360.12,1545228338,3050.78,51.481593,7.441415,155.14,8.90,-0.17,114.74,1,-100,-8,4,6,39,9,28368386,213,35,8.00,23.05,32.00,1815
370.13,1545228348,3170.84,51.480878,7.442753,154.93,13.14,-0.42,133.26,1,-86,-4,12,8,50,7,28367105,85,36,9.00,26.26,36.00,1815
380.16,1545228358,3297.08,51.479889,7.443477,161.83,14.45,0.88,150.75,1,-100,-10,4,6,41,7,28367105,85,37,10.00,10.62,85.00,1815
390.15,1545228367,3454.45,51.478620,7.444567,164.70,15.42,-0.28,151.39,1,-101,-12,3,5,39,7,28368386,213,38,5.00,5.39,44.00,1815
400.15,1545228377,3601.82,51.477457,7.445602,165.19,14.55,0.64,151.62,1,-102,-12,2,7,39,7,28368384,215,39,10.00,19.66,77.00,1815
410.16,1545228388,3738.05,51.476395,7.446512,165.66,11.88,0.03,152.24,1,-90,-6,28,10,46,11,29568768,415,40,3.00,12.41,32.00,1815
420.13,1545228397,3822.29,51.475803,7.447009,164.56,0.30,0.00,152.27,1,-83,-6,32,14,51,11,29568768,415,41,2.00,10.39,73.00,1815
430.14,1545228407,3840.87,51.475600,7.447191,166.80,5.91,-0.19,151.47,1,-94,-9,3,9,45,11,29568768,415,42,5.00,15.58,59.00,1815
440.16,1545228418,3875.23,51.475319,7.447465,166.19,5.53,1.10,147.35,1,-88,-5,21,11,49,7,28368384,215,43,1.00,4.37,85.00,1815
450.18,1545228428,3956.87,51.474695,7.448186,162.65,10.37,-0.26,142.07,1,-100,-9,5,9,41,7,28368384,215,44,1.00,4.15,66.00,1815
460.13,1545228438,4072.63,51.473895,7.449261,163.79,12.83,0.40,137.54,1,-90,-8,7,7,50,7,29568768,215,45,3.00,14.60,33.00,1815
470.16,1545228447,4154.94,51.473428,7.450141,165.12,1.71,-0.85,126.20,1,-80,-5,22,15,58,7,29568768,415,46,8.00,18.31,91.00,1815
480.13,1545228457,4157.08,51.473430,7.450149,165.24,0.00,0.00,126.20,1,-90,-7,15,11,49,7,29568768,415,47,7.00,15.77,68.00,1815
490.15,1545228467,4157.08,51.473430,7.450149,165.24,0.00,0.00,126.20,1,-87,-5,16,8,50,7,29568768,415,48,4.00,15.85,36.00,1815
500.15,1545228477,4157.08,51.473430,7.450149,165.45,0.00,0.00,126.20,1,-87,-5,18,11,50,7,29568768,415,49,10.00,24.95,82.00,1815
510.13,1545228488,4169.87,51.473310,7.450483,171.94,8.76,1.59,125.06,1,-77,-4,25,11,59,7,29568768,415,50,4.00,11.60,121.00,1815
520.15,1545228497,4293.81,51.472774,7.452141,168.30,15.47,0.21,111.20,1,-83,-5,14,10,54,7,29568768,415,51,6.00,21.88,70.00,1815
530.16,1545228507,4460.67,51.472404,7.454448,165.98,17.16,-0.27,106.32,1,-83,-6,11,9,53,7,29568768,415,52,4.00,14.49,86.00,1815
540.13,1545228517,4625.85,51.471900,7.456663,162.32,15.82,-0.12,114.56,1,-85,-6,15,10,52,7,29568768,415,53,0.50,7.78,84.00,1815
550.13,1545228527,4763.06,51.471337,7.458417,159.66,7.62,-1.80,115.46,1,-89,-7,16,15,50,7,29568768,415,54,6.00,15.73,90.00,1815
560.15,1545228538,4785.48,51.471275,7.458643,159.34,0.00,0.00,114.79,1,-91,-8,10,11,49,7,29568768,415,55,7.00,21.66,115.00,1815
570.13,1545228547,4785.48,51.471275,7.458643,159.23,0.00,0.00,117.21,1,-89,-8,16,9,51,7,29568768,415,56,6.00,14.79,61.00,1815
580.21,1545228557,4842.42,51.470987,7.459614,157.59,9.01,0.58,115.70,1,-94,-10,5,9,48,7,29568768,415,57,8.00,10.36,42.00,1815
590.14,1545228568,4957.65,51.470586,7.461126,158.00,12.33,0.01,114.86,1,-97,-10,3,7,43,6,29568769,416,58,1.00,4.72,35.00,1815
600.18,1545228577,5074.19,51.470124,7.462655,162.18,12.77,1.02,114.90,1,-99,-9,3,9,40,13,26378498,495,59,8.00,8.57,34.00,1815
610.14,1545228587,5191.14,51.469693,7.464230,159.80,14.24,1.10,109.82,1,-97,-11,2,5,43,13,26378498,495,60,9.00,11.89,53.00,1815
620.16,1545228598,5356.92,51.469417,7.466633,156.92,17.98,0.33,93.56,1,-101,-8,6,7,37,15,29401601,354,61,9.00,19.93,37.00,1815
630.13,1545228608,5538.60,51.469642,7.469210,161.09,16.30,-0.97,81.85,1,-102,-11,-2,8,39,15,29401601,354,62,7.00,9.62,104.00,1815
640.13,1545228617,5689.73,51.469832,7.471399,162.14,13.34,-0.09,88.60,1,-101,-9,0,5,40,19,31263232,281,63,6.00,21.92,36.00,1815
650.14,1545228627,5786.21,51.469768,7.472754,163.78,3.61,-0.55,96.31,1,-98,-9,6,9,41,19,31263232,281,64,10.00,17.58,63.00,1815
660.13,1545228637,5829.33,51.469693,7.473508,165.63,2.96,-0.53,94.30,1,-104,-12,0,6,38,19,31263232,281,65,4.00,15.79,35.00,1815
670.18,1545228647,5835.60,51.469675,7.473700,166.84,3.01,0.00,95.89,1,-99,-11,3,6,42,19,31263232,281,66,10.00,14.63,72.00,1815
