time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,f_mhz
9.73,1545056054,101.09,51.485241,7.418793,146.19,11.52,0.36,156.74,1,-116,-9,6,2,12,15,13532687,197,0,4.00,6.85,63.00,2630
21.71,1545056065,250.98,51.483946,7.418424,150.95,14.28,0.22,209.83,1,-108,-11,-5,7,22,15,13392906,346,1,0.10,0.51,1738.00,1865
29.75,1545056074,359.96,51.483128,7.417530,153.53,13.43,0.44,209.64,1,-106,-8,9,13,19,15,13392906,346,2,6.00,9.98,78.00,1865
42.36,1545056086,531.08,51.481755,7.416690,158.23,8.15,-2.32,200.13,1,-108,-10,-1,7,20,15,13392906,346,3,1.00,4.04,1561.00,1865
49.74,1545056094,548.17,51.481644,7.416619,157.54,0.00,0.00,201.38,1,-111,-10,-5,4,20,15,13392906,346,4,8.00,26.30,57.00,1865
59.73,1545056103,548.17,51.481644,7.416619,157.54,0.00,0.00,201.38,1,-111,-11,-4,4,20,15,13392906,346,5,5.00,13.19,74.00,1865
69.73,1545056113,548.17,51.481644,7.416619,157.59,0.00,0.00,201.38,1,-111,-10,-4,6,18,15,13392906,346,6,9.00,14.13,55.00,1865
79.77,1545056123,548.17,51.481656,7.416627,157.67,0.00,0.00,65.38,1,-110,-8,-3,9,16,15,13392906,346,7,0.10,4.97,116.00,1865
89.76,1545056134,548.17,51.481631,7.416686,158.03,0.00,0.00,14.60,1,-110,-12,-4,5,19,15,13392906,346,8,1.00,10.57,62.00,1865
99.75,1545056143,548.17,51.481590,7.416657,158.08,0.00,0.00,14.60,1,-110,-10,1,6,19,15,13392906,346,9,3.00,11.34,56.00,1865
109.74,1545056153,548.17,51.481620,7.416634,158.13,0.00,0.00,14.60,1,-113,-11,0,5,19,15,13392906,346,10,3.00,11.03,55.00,1865
119.78,1545056164,548.17,51.481695,7.416687,157.31,0.00,0.00,33.21,1,-111,-12,-8,5,19,15,13392906,346,11,9.00,21.42,69.00,1865
129.75,1545056173,548.17,51.481718,7.416773,156.37,0.00,0.00,33.21,1,-111,-9,2,8,18,15,13392906,346,12,2.00,16.88,77.00,1865
139.98,1545056183,548.17,51.481656,7.416865,156.10,0.00,0.00,33.21,1,-112,-12,-4,5,19,15,13392906,346,13,4.00,15.47,73.00,1865
149.74,1545056193,548.17,51.481640,7.416929,155.91,0.00,0.00,33.21,1,-110,-8,5,9,16,15,13392906,346,14,9.00,11.65,72.00,1865
159.75,1545056203,556.15,51.481498,7.416773,154.78,4.23,0.84,131.14,1,-105,-10,-6,9,28,15,13392906,346,15,0.10,7.77,59.00,1865
169.74,1545056213,665.06,51.481556,7.418408,154.86,14.89,-0.43,85.75,1,-92,-8,10,15,27,15,13392906,346,16,3.00,22.20,57.00,1865
179.72,1545056224,823.26,51.481671,7.420748,148.07,16.66,-0.05,84.51,1,-102,-12,-5,6,27,15,13392906,346,17,1.00,18.43,56.00,1865
