time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,txPower_dbm,f_mhz
10.29,1544794928,109.53,51.490489,7.413960,163.64,14.23,0.56,78.63,1,-112,-15,-7,5,23,15,13532163,200,0,5.00,2.29,60.00,19.70,890
22.32,1544794940,269.19,51.490659,7.416227,155.87,11.58,-0.48,92.90,1,-110,-10,-10,4,17,21,13392904,347,1,2.00,3.30,1461.00,18.22,890
30.28,1544794948,325.12,51.490569,7.416941,153.41,0.00,0.00,102.16,1,-109,-12,5,6,20,21,13392904,347,2,6.00,9.28,67.00,21.06,1770
40.24,1544794958,325.12,51.490569,7.416941,153.13,0.00,0.00,102.16,1,-108,-10,0,8,18,21,13392904,347,3,4.00,9.31,78.00,20.39,1770
50.26,1544794969,325.12,51.490569,7.416941,152.64,0.00,0.00,102.16,1,-108,-10,4,10,17,21,13392904,347,4,5.00,8.13,54.00,21.20,1770
60.24,1544794979,325.12,51.490557,7.416932,152.01,0.00,0.00,102.16,1,-108,-11,0,5,17,21,13392904,347,5,1.00,8.57,60.00,21.20,1770
70.27,1544794988,325.12,51.490507,7.416903,150.77,0.00,0.00,77.51,1,-109,-10,1,9,19,21,13392904,347,6,10.00,5.86,55.00,21.42,1770
82.54,1544795001,337.06,51.490303,7.417260,151.23,7.33,1.54,166.51,1,-111,-11,-3,7,21,21,13392904,347,7,1.00,2.39,1459.00,20.20,1770
90.29,1544795008,435.46,51.489411,7.417595,153.60,14.80,-0.03,167.70,1,-113,-11,1,9,16,17,12806666,385,8,10.00,4.10,60.00,21.39,1770
101.51,1544795020,605.82,51.487879,7.417704,153.00,16.62,0.29,179.25,1,-109,-10,3,9,20,17,12806666,385,9,3.00,1.31,522.00,20.80,1770
113.53,1544795031,786.98,51.486470,7.418726,143.99,13.03,-0.20,177.94,1,-116,-11,0,8,14,16,13392906,346,10,0.50,0.57,1273.00,20.50,1770
