time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci
0.04,1547474039,0.00,51.490304,7.412254,163.52,3.25,0.00,78.11,1,-106,-12,-4,8,26,22,13532675,385
1.04,1547474040,3.26,51.490330,7.412359,163.53,3.50,0.25,76.73,1,-106,-12,-4,8,26,22,13532675,385
2.04,1547474041,6.75,51.490361,7.412490,163.74,3.88,0.38,79.04,1,-107,-10,-3,6,24,22,13532675,385
3.04,1547474042,10.63,51.490390,7.412635,163.95,10.12,6.24,77.49,1,-107,-10,-3,6,24,22,13532675,385
4.05,1547474043,20.79,51.490407,7.412768,164.43,10.12,0.00,77.49,1,-110,-13,-3,5,22,22,13532675,385
5.05,1547474044,30.92,51.490425,7.412938,164.73,11.94,1.81,77.77,1,-110,-13,-3,5,22,22,13532675,385
6.04,1547474045,42.83,51.490443,7.413125,165.07,13.24,1.31,78.11,1,-110,-14,-4,4,24,22,13532675,385
7.04,1547474046,56.07,51.490460,7.413317,165.38,13.92,0.68,77.61,1,-110,-14,-4,4,24,22,13532675,385
8.05,1547474047,70.03,51.490477,7.413511,165.58,13.87,-0.05,78.25,1,-112,-14,-5,5,22,22,13532675,385
9.05,1547474048,83.90,51.490500,7.413714,165.25,14.45,0.58,77.82,1,-112,-14,-5,5,22,22,13532675,385
10.04,1547474049,98.30,51.490531,7.413922,164.97,15.02,0.57,78.08,1,-116,-16,-6,3,23,16,13532163,385
11.04,1547474050,113.32,51.490556,7.414135,164.68,15.33,0.31,77.94,1,-116,-16,-6,3,23,16,13532163,385
12.04,1547474051,128.66,51.490577,7.414353,163.95,15.27,-0.06,77.59,1,-114,-16,-7,3,25,16,13532163,200
13.05,1547474052,143.94,51.490599,7.414569,163.10,15.07,-0.20,78.13,1,-114,-16,-7,3,25,16,13532163,200
14.05,1547474053,159.02,51.490620,7.414784,162.37,15.06,-0.01,79.42,1,-114,-19,-10,3,25,16,13532163,200
15.05,1547474054,174.11,51.490638,7.414997,161.52,14.78,-0.28,80.49,1,-114,-19,-10,3,25,16,13532163,200
16.05,1547474055,188.92,51.490657,7.415208,160.70,14.51,-0.28,81.38,1,-116,-19,-10,1,24,16,13532163,200
17.05,1547474056,203.43,51.490675,7.415426,159.84,14.28,-0.22,82.49,1,-116,-19,-10,1,24,16,13532163,200
18.06,1547474057,217.80,51.490682,7.415635,158.99,13.91,-0.37,84.07,nan,nan,nan,nan,nan,nan,nan,nan,nan
19.04,1547474058,231.52,51.490685,7.415830,158.01,14.09,0.18,86.20,nan,nan,nan,nan,nan,nan,nan,nan,nan
20.04,1547474059,245.60,51.490678,7.416027,157.18,13.99,-0.11,89.54,nan,nan,nan,nan,nan,nan,nan,nan,nan
21.04,1547474060,259.56,51.490664,7.416219,156.71,13.44,-0.55,92.59,nan,nan,nan,nan,nan,nan,nan,nan,nan
22.04,1547474061,273.04,51.490643,7.416404,156.49,11.82,-1.61,95.66,nan,nan,nan,nan,nan,nan,nan,nan,nan
23.04,1547474062,284.87,51.490624,7.416565,156.29,9.75,-2.07,98.54,nan,nan,nan,nan,nan,nan,nan,nan,nan
