time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,f_mhz
9.97,1544794927,100.88,51.490588,7.413974,159.50,14.13,0.37,77.93,1,-99,-10,0,7,35,8,13828122,452,0,1.00,1.31,39.00,1845
20.40,1544794938,248.37,51.490744,7.416078,152.97,12.00,-0.24,89.83,1,-98,-10,-2,5,37,7,13416987,62,1,5.00,5.84,52.00,1845
29.97,1544794947,315.78,51.490635,7.416900,147.66,0.00,0.00,106.00,1,-94,-9,3,7,37,7,13416987,62,2,2.00,2.17,46.00,1845
39.98,1544794958,315.78,51.490635,7.416900,147.75,0.00,0.00,106.00,1,-95,-12,0,9,38,7,13416987,62,3,2.00,4.11,61.00,1845
49.97,1544794968,315.78,51.490635,7.416900,147.85,0.00,0.00,106.00,1,-94,-11,6,8,41,7,13416987,62,4,8.00,5.39,59.00,1845
60.77,1544794978,315.78,51.490597,7.416901,147.97,0.00,0.00,106.00,1,-97,-12,1,7,39,7,13416987,62,5,0.50,2.11,1128.00,1845
69.97,1544794988,315.78,51.490564,7.416823,147.55,0.00,0.00,72.71,1,-98,-13,-3,6,38,7,13416987,62,6,6.00,3.47,54.00,1845
83.10,1544795001,345.01,51.490146,7.417266,138.78,11.59,0.79,167.31,1,-96,-12,2,5,39,7,13416987,62,7,0.10,1.39,1204.00,1845
89.96,1544795007,426.24,51.489394,7.417584,143.91,14.72,-0.21,167.71,1,-94,-12,2,6,43,7,13416987,62,8,10.00,3.30,48.00,1845
100.10,1544795017,596.24,51.487849,7.417655,146.26,16.38,0.06,179.59,1,-99,-14,-5,6,39,6,13416986,61,9,1.00,1.09,165.00,1845
110.83,1544795028,749.94,51.486679,7.418643,139.88,13.30,-0.36,157.27,1,-103,-14,-3,6,34,6,13416986,61,10,5.00,2.50,571.00,1845
120.71,1544795038,863.47,51.485714,7.418511,140.82,10.06,-0.08,175.19,1,-99,-10,2,6,34,6,13416986,61,11,8.00,2.33,353.00,1845
131.91,1544795049,985.66,51.484665,7.418948,148.78,12.18,0.16,181.98,1,-103,-16,-7,4,36,6,13416986,61,12,5.00,0.77,1012.00,1845
141.17,1544795059,1125.58,51.483364,7.417794,145.28,13.28,-0.21,212.70,nan,nan,nan,nan,nan,nan,nan,nan,nan,13,8.00,1.68,1858.00,1845
199.21,1544795117,1342.82,51.481701,7.416677,152.27,0.00,0.00,236.03,1,-92,-12,-1,7,45,10,13884185,27,19,1.00,1.63,46.00,1845
209.13,1544795126,1342.82,51.481651,7.416656,152.27,1.77,0.00,195.55,1,-97,-14,-1,6,42,10,13884185,27,20,2.00,6.77,52.00,1845
219.17,1544795137,1411.39,51.481539,7.417679,153.13,14.18,0.56,81.05,1,-89,-11,-2,4,46,10,13884185,27,21,4.00,11.56,47.00,1845
229.13,1544795147,1567.19,51.481680,7.419944,150.67,17.01,-0.09,84.42,1,-91,-13,-1,6,45,11,13495579,134,22,6.00,8.79,35.00,1845
239.16,1544795156,1737.44,51.481937,7.422421,138.27,17.22,0.16,77.43,1,-96,-9,5,6,38,11,13495577,135,23,6.00,2.93,67.00,1845
250.86,1544795169,1923.17,51.482284,7.424962,129.31,16.51,0.09,76.80,1,-90,-12,2,6,46,13,13825561,339,24,5.00,4.01,853.00,1845
259.21,1544795177,2059.84,51.482555,7.426845,123.82,10.64,-1.13,79.10,1,-92,-12,2,9,46,13,13825561,339,25,0.10,2.33,72.00,1845
269.22,1544795187,2128.52,51.482668,7.427927,126.65,8.37,0.15,85.07,1,-91,-10,-1,6,45,13,13825561,339,26,1.00,2.22,52.00,1845
279.15,1544795196,2244.32,51.482588,7.429660,132.09,14.37,-0.29,95.86,1,-88,-9,-3,7,42,13,13823003,266,27,5.00,4.31,54.00,1845
289.16,1544795206,2362.31,51.482435,7.431248,136.16,2.51,-2.89,96.89,1,-85,-11,3,9,48,13,13823003,266,28,2.00,8.29,73.00,1845
299.17,1544795217,2364.83,51.482435,7.431248,136.17,0.00,0.00,96.89,1,-90,-11,3,8,44,13,13823003,266,29,3.00,8.19,54.00,1845
309.16,1544795226,2364.83,51.482435,7.431248,136.24,0.00,0.00,96.89,1,-85,-7,19,8,43,13,13823003,266,30,3.00,11.62,55.00,1845
319.21,1544795236,2364.83,51.482435,7.431248,136.26,0.00,0.00,96.89,1,-88,-6,18,9,42,13,13823003,266,31,7.00,9.04,59.00,1845
329.14,1544795246,2364.83,51.482435,7.431248,137.34,0.00,0.00,93.52,1,-90,-10,4,8,46,13,13823003,266,32,9.00,6.55,51.00,1845
