time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,txPower_dbm,f_mhz
9.92,1547474055,102.43,51.490465,7.413969,159.62,14.94,0.46,78.37,1,-91,-7,10,9,47,7,26385408,95,0,6.00,21.83,73.00,17.23,1720
19.91,1547474065,251.51,51.490677,7.416056,157.52,13.89,-0.17,89.43,1,-81,-6,24,15,57,4,29391105,167,1,3.00,21.30,50.00,7.45,1720
29.87,1547474075,319.65,51.490573,7.416910,156.25,0.00,0.00,104.09,1,-77,-6,29,15,61,4,29391105,167,2,6.00,24.44,40.00,4.56,1720
39.87,1547474085,319.65,51.491490,7.421295,156.20,0.00,0.00,104.09,1,-76,-6,28,15,62,4,29391105,167,3,3.00,21.24,53.00,-1.75,1720
49.88,1547474096,319.65,51.490573,7.416910,156.14,0.00,0.00,104.09,1,-77,-8,30,15,63,4,29391105,167,4,1.00,11.28,51.00,-0.61,1720
59.87,1547474105,319.65,51.490548,7.416908,156.09,0.00,0.00,163.67,1,-77,-7,28,15,61,4,29391105,167,5,3.00,19.42,62.00,13.73,1720
69.91,1547474115,319.65,51.490521,7.416957,155.04,0.00,0.00,102.38,1,-75,-6,31,15,63,4,29391105,167,6,6.00,22.18,48.00,3.26,1720
79.93,1547474125,412.68,51.489553,7.417552,150.26,15.14,0.08,166.75,1,-84,-6,24,15,54,4,29391105,167,7,9.00,22.22,38.00,13.83,1720
89.90,1547474135,571.69,51.488135,7.417740,150.12,16.49,0.12,180.72,1,-92,-7,7,11,47,4,29391105,167,8,5.00,9.35,57.00,15.91,1720
99.94,1547474145,735.20,51.486878,7.418504,147.37,15.11,-0.40,139.78,1,-100,-7,11,10,39,10,28365056,222,9,7.00,13.28,52.00,19.31,1720
109.93,1547474155,867.66,51.485733,7.418512,142.21,11.72,0.09,175.23,1,-97,-6,14,9,41,10,28365056,222,10,7.00,10.38,59.00,17.39,1720
119.90,1547474166,990.93,51.484663,7.418962,149.10,13.01,0.08,181.51,1,-100,-10,-1,6,39,10,28365056,222,11,4.00,11.38,63.00,20.84,1720
129.89,1547474176,1134.54,51.483516,7.417967,145.18,15.05,-0.11,212.96,1,-104,-9,6,7,35,10,28365056,222,12,2.00,9.02,38.00,20.28,1720
139.84,1547474186,1281.25,51.482373,7.417038,143.80,13.66,-0.23,201.34,1,-106,-10,-1,6,35,10,28365056,222,13,1.00,10.61,54.00,20.53,1720
149.94,1547474195,1374.41,51.481651,7.416647,145.43,0.64,-1.42,200.00,1,-91,-10,10,7,50,10,28365056,222,14,10.00,26.22,53.00,18.03,1720
159.85,1547474205,1375.05,51.481651,7.416647,145.42,0.00,0.00,200.00,1,-95,-11,5,7,45,10,28365056,222,15,0.10,2.61,50.00,18.52,1720
169.90,1547474216,1384.82,51.481443,7.416568,145.35,3.08,1.35,161.02,1,-84,-8,8,14,55,5,28365057,224,16,5.00,22.82,63.00,15.89,1720
179.92,1547474225,1466.49,51.481477,7.417835,150.04,12.34,0.61,84.36,1,-89,-9,1,8,51,5,28365057,224,17,10.00,23.76,48.00,16.94,1720
189.90,1547474236,1597.77,51.481589,7.419735,147.27,13.80,-0.11,85.39,1,-85,-9,1,4,52,5,28365057,224,18,10.00,21.12,41.00,16.25,1720
199.84,1547474246,1743.25,51.481767,7.421889,143.34,14.96,0.29,78.07,1,-95,-11,-1,7,45,5,28365057,224,19,1.00,11.54,46.00,18.86,1720
209.85,1547474255,1891.62,51.482054,7.424008,135.14,15.06,0.37,78.60,1,-101,-8,10,7,38,16,28368386,213,20,3.00,10.73,61.00,20.38,1720
219.91,1547474265,2037.64,51.482344,7.426048,130.81,13.52,0.12,78.24,1,-103,-11,5,4,38,16,28368386,213,21,4.00,9.93,59.00,21.45,1720
230.01,1547474275,2165.65,51.482538,7.427890,136.81,9.65,0.07,84.49,1,-98,-10,1,4,42,16,28368386,213,22,3.00,11.85,45.00,20.69,1720
239.94,1547474286,2198.99,51.482477,7.433246,139.51,0.00,0.00,73.39,1,-95,-8,2,6,43,16,28368386,213,23,8.00,13.76,37.00,6.70,1720
249.88,1547474296,2198.99,51.482558,7.428573,141.60,7.57,0.00,84.22,1,-98,-10,6,6,43,16,28368386,213,24,3.00,6.35,66.00,19.88,1720
259.89,1547474306,2326.58,51.476871,7.427944,143.92,13.86,-0.05,96.69,1,-102,-9,-3,6,39,6,28367106,86,25,7.00,20.67,46.00,20.80,1720
269.87,1547474315,2455.84,51.482236,7.432327,141.92,12.50,-0.53,96.99,1,-98,-10,6,7,44,12,28368386,213,26,0.10,3.81,39.00,20.53,1720
279.86,1547474326,2583.50,51.482907,7.431672,145.96,13.23,0.13,97.42,1,-97,-10,5,8,43,4,28367106,86,27,5.00,21.18,38.00,16.83,1720
289.87,1547474335,2706.91,51.481991,7.435921,150.60,10.35,-0.47,96.35,1,-96,-12,0,7,47,4,28367105,213,28,0.50,7.81,35.00,18.81,1720
299.86,1547474346,2807.78,51.482431,7.439149,154.31,11.74,0.40,95.49,1,-92,-8,11,11,46,4,28367105,85,29,1.00,12.25,40.00,16.19,1720
309.88,1547474356,2873.83,51.481824,7.438335,154.55,2.30,-0.02,113.48,1,-89,-6,14,10,48,4,28367105,85,30,7.00,19.29,37.00,17.80,1720
319.89,1547474366,2912.86,51.480756,7.439545,156.92,8.00,1.41,94.05,1,-100,-9,6,10,38,4,28367105,85,31,4.00,20.42,35.00,20.05,1720
329.89,1547474375,3004.40,51.481690,7.440225,156.85,7.77,-0.76,96.73,1,-99,-9,22,9,40,9,28368386,213,32,7.00,14.08,45.00,20.20,1720
339.92,1547474385,3057.38,51.482703,7.440067,158.46,0.00,-1.10,96.08,1,-99,-9,7,9,41,9,28368386,213,33,9.00,16.05,45.00,20.27,1720
349.88,1547474396,3057.38,51.481648,7.440943,158.67,0.00,0.00,96.08,1,-101,-9,22,7,40,9,28368386,213,34,6.00,17.68,48.00,16.88,1720
359.86,1547474406,3067.84,51.482703,7.440067,162.58,6.77,1.34,102.32,1,-101,-10,9,8,39,9,28368386,213,35,1.00,12.40,49.00,21.00,1720
369.92,1547474415,3157.79,51.481153,7.442338,162.13,10.34,0.01,134.39,1,-96,-6,24,12,41,7,28367105,85,36,4.00,24.54,38.00,16.62,1720
379.85,1547474425,3254.44,51.480922,7.442124,160.14,9.19,0.98,178.45,1,-96,-7,10,9,40,7,28367105,85,37,6.00,14.98,41.00,17.80,1720
389.87,1547474436,3364.76,51.479519,7.443758,161.61,12.80,0.43,151.17,1,-104,-13,4,6,39,7,28367105,85,38,4.00,12.31,36.00,20.98,1720
399.87,1547474445,3498.34,51.482582,7.431585,163.51,13.99,-0.09,151.75,1,-109,-13,0,5,35,7,28368386,213,39,6.00,7.65,40.00,20.59,1720
409.88,1547474455,3643.34,51.477310,7.445686,165.19,14.80,-0.16,151.43,1,-100,-8,7,7,38,7,28368384,215,40,0.50,8.95,38.00,20.66,1720
419.86,1547474466,3786.97,51.472801,7.455577,164.58,13.98,0.11,151.80,1,-87,-6,28,12,47,11,29568768,415,41,2.00,23.15,36.00,10.25,1720
429.85,1547474475,3915.26,51.475195,7.447574,167.42,12.38,0.01,148.16,1,-96,-7,9,7,42,7,28368384,215,42,0.10,4.85,39.00,20.14,1720
439.90,1547474485,4016.80,51.475629,7.447464,166.64,2.21,-3.16,140.12,1,-101,-10,4,6,40,7,28368384,215,43,7.00,13.98,37.00,20.44,1720
449.88,1547474495,4019.62,51.474526,7.448396,166.65,0.00,0.00,140.12,1,-101,-8,9,10,39,7,28368384,215,44,8.00,15.26,39.00,21.23,1720
459.86,1547474506,4019.62,51.475629,7.447464,166.66,0.00,0.00,140.12,1,-99,-7,10,9,39,7,28368384,215,45,3.00,14.06,39.00,19.30,1720
469.86,1547474516,4019.62,51.474526,7.448396,166.57,0.00,0.00,140.12,1,-101,-8,19,8,39,7,28368384,215,46,1.00,11.59,38.00,16.66,1720
479.86,1547474525,4019.62,51.475629,7.447464,165.70,3.34,0.00,140.89,1,-100,-9,6,5,40,7,28368384,215,47,2.00,13.85,46.00,21.14,1720
489.89,1547474535,4106.41,51.473833,7.449368,165.03,13.27,0.67,136.30,1,-86,-6,3,6,51,7,29568768,415,48,4.00,28.29,45.00,12.86,1720
499.89,1547474545,4246.97,51.472801,7.455577,166.23,14.97,0.62,122.38,1,-72,-4,19,1,63,7,29568768,415,49,5.00,29.50,45.00,0.47,1720
509.90,1547474555,4412.42,51.472574,7.453225,165.68,16.69,-0.29,105.27,1,-81,-5,23,12,54,7,29568768,415,50,4.00,26.56,38.00,2.80,1720
519.85,1547474566,4581.38,51.472801,7.455577,164.24,17.25,0.01,109.60,1,-83,-5,24,15,53,7,29568768,415,51,2.00,18.48,40.00,13.00,1720
529.89,1547474576,4748.49,51.471547,7.457726,158.47,15.66,-0.34,117.03,1,-89,-6,15,12,48,7,29568768,415,52,10.00,31.37,41.00,17.06,1720
539.92,1547474586,4869.06,51.472801,7.455577,155.89,5.56,-2.02,116.25,1,-94,-10,10,10,47,7,29568768,415,53,7.00,19.41,38.00,20.14,1720
