time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,f_mhz
10.40,1545134379,96.35,51.490496,7.413764,161.14,13.02,0.70,77.13,1,-84,-6,8,10,53,7,26385408,95,0,10.00,20.63,189.00,1815
20.37,1545134389,231.10,51.490711,7.415667,158.14,13.38,0.19,85.58,1,-80,-7,6,6,56,4,29391105,167,1,0.10,5.30,44.00,1815
30.38,1545134400,316.37,51.490584,7.416849,156.75,0.77,-1.48,104.44,1,-81,-7,22,15,58,4,29391105,167,2,8.00,22.54,49.00,1815
40.35,1545134409,317.14,51.490584,7.416849,156.83,0.00,0.00,104.44,1,-79,-5,24,15,57,4,29391105,167,3,10.00,26.84,83.00,1815
50.36,1545134419,323.12,51.490500,7.417102,158.63,7.09,1.11,133.41,1,-76,-5,28,12,59,4,29391105,167,4,1.00,21.11,46.00,1815
60.35,1545134429,445.91,51.489389,7.417610,156.10,14.47,-0.13,167.46,1,-84,-6,15,10,54,4,29391105,167,5,3.00,11.63,104.00,1815
70.36,1545134439,591.07,51.488073,7.417702,152.88,14.96,0.13,181.22,1,-94,-8,16,15,47,4,29391105,167,6,0.50,3.14,67.00,1815
80.47,1545134449,736.47,51.486925,7.418468,148.17,13.66,-0.18,140.28,1,-101,-7,8,6,38,9,28365056,222,7,9.00,13.38,40.00,1815
90.41,1545134459,862.08,51.485850,7.418519,142.43,11.03,-0.18,188.62,1,-100,-9,13,15,40,9,28365056,222,8,8.00,20.54,59.00,1815
100.44,1545134470,976.71,51.484880,7.418977,146.02,12.52,0.78,173.77,1,-96,-8,4,12,43,11,29391105,167,9,6.00,16.68,73.00,1815
110.37,1545134479,1113.02,51.483742,7.418219,147.04,14.31,-0.01,211.68,1,-98,-9,21,8,42,8,28365056,222,10,0.50,2.65,130.00,1815
120.37,1545134489,1256.70,51.482641,7.417182,143.25,14.47,0.02,203.24,1,-104,-11,3,5,38,8,28365056,222,11,7.00,8.89,93.00,1815
130.35,1545134499,1377.70,51.481665,7.416628,150.29,3.80,-2.54,201.48,1,-89,-12,11,15,54,8,28365056,222,12,0.50,7.17,156.00,1815
140.36,1545134509,1382.37,51.481649,7.416614,150.67,0.00,0.00,201.48,1,-91,-10,9,12,51,8,28365056,222,13,6.00,12.29,108.00,1815
150.43,1545134519,1382.37,51.481649,7.416614,150.84,0.00,0.00,201.48,1,-91,-11,7,8,53,8,28365056,222,14,7.00,17.86,47.00,1815
160.38,1545134529,1382.37,51.481580,7.416584,153.63,0.00,0.00,191.97,1,-90,-11,1,5,53,5,28365057,224,15,2.00,9.69,43.00,1815
170.36,1545134539,1464.11,51.481540,7.418007,155.00,13.97,-0.31,83.20,1,-89,-11,5,9,52,5,28365057,224,16,8.00,15.92,80.00,1815
180.35,1545134550,1630.93,51.481664,7.420504,147.85,17.49,-0.41,85.56,1,-88,-10,7,8,52,5,28365057,224,17,2.00,8.76,59.00,1815
190.35,1545134559,1810.20,51.481963,7.423033,138.96,18.25,-0.04,78.16,1,-100,-11,7,6,41,5,28365057,224,18,4.00,8.93,56.00,1815
200.36,1545134569,1986.28,51.482311,7.425566,128.85,17.28,0.02,77.12,1,-101,-10,1,5,41,16,28368386,213,19,6.00,10.61,34.00,1815
210.38,1545134579,2131.02,51.482584,7.427561,136.07,9.81,-1.10,79.82,1,-96,-9,3,5,43,16,28368386,213,20,1.00,3.67,68.00,1815
220.36,1545134589,2238.90,51.482553,7.429256,141.15,9.85,-0.34,95.59,1,-98,-11,1,5,43,16,28368386,213,21,10.00,11.24,57.00,1815
230.34,1545134599,2336.62,51.482430,7.430701,144.64,8.23,-0.67,98.02,1,-95,-8,1,10,41,7,28367106,86,22,0.50,5.73,89.00,1815
240.35,1545134610,2437.74,51.482281,7.432209,145.41,13.81,-0.01,96.50,1,-95,-10,8,6,46,7,28367106,86,23,3.00,8.50,84.00,1815
250.38,1545134619,2586.72,51.482128,7.434347,146.50,14.98,0.31,96.62,1,-98,-11,5,6,44,5,28367106,86,24,0.50,7.31,35.00,1815
260.34,1545134629,2731.11,51.481978,7.436421,147.71,11.10,-1.81,97.20,1,-90,-9,3,6,49,4,28367105,85,25,0.50,6.04,37.00,1815
270.35,1545134639,2802.10,51.481910,7.437425,149.89,9.05,0.53,97.23,1,-91,-7,5,7,48,4,28367105,85,26,1.00,12.05,50.00,1815
280.34,1545134649,2881.62,51.481823,7.438633,151.11,8.84,-0.27,97.34,1,-88,-6,11,15,49,4,28367105,85,27,7.00,15.49,103.00,1815
290.33,1545134659,2969.54,51.481738,7.439920,152.52,9.19,-0.57,94.83,1,-91,-5,16,9,45,8,28368386,213,28,0.10,5.84,33.00,1815
300.36,1545134669,3015.56,51.481714,7.440557,152.59,1.93,0.68,93.83,1,-94,-7,13,11,44,8,28368386,213,29,0.50,3.27,79.00,1815
310.39,1545134679,3036.91,51.481697,7.440850,152.84,0.00,0.00,97.10,1,-97,-9,7,6,43,8,28368386,213,30,1.00,6.28,38.00,1815
320.35,1545134689,3036.91,51.481697,7.440850,152.47,0.00,0.00,94.11,1,-94,-7,11,8,44,8,28368386,213,31,9.00,11.72,35.00,1815
330.37,1545134699,3104.45,51.481420,7.441884,160.43,11.17,1.14,126.41,1,-90,-9,0,6,46,7,28367105,85,32,0.10,9.20,33.00,1815
340.36,1545134709,3225.36,51.480609,7.443101,158.11,10.75,0.02,157.98,1,-95,-7,13,7,43,7,28367105,85,33,6.00,15.90,34.00,1815
350.37,1545134719,3335.20,51.479685,7.443632,161.75,12.84,0.41,150.41,1,-102,-11,2,9,39,7,28367105,85,34,0.10,4.42,89.00,1815
360.50,1545134729,3473.57,51.478574,7.444603,164.14,14.03,0.41,151.39,1,-106,-12,1,5,37,7,28368386,213,35,7.00,7.62,73.00,1815
370.38,1545134740,3616.49,51.477448,7.445579,165.42,14.33,0.19,151.65,1,-99,-8,6,7,40,7,28368384,215,36,10.00,13.73,103.00,1815
380.35,1545134749,3743.15,51.476471,7.446425,165.41,10.36,-0.34,152.18,1,-92,-5,16,4,47,11,29568768,415,37,1.00,6.80,84.00,1815
390.36,1545134759,3811.48,51.475977,7.446848,165.51,0.00,-1.44,151.18,1,-85,-6,21,12,53,11,29568768,415,38,10.00,20.26,99.00,1815
400.37,1545134769,3811.48,51.475977,7.446848,165.47,0.00,0.00,151.18,1,-95,-6,14,12,43,11,29568768,415,39,8.00,20.11,65.00,1815
410.35,1545134779,3823.16,51.475801,7.447009,163.93,7.78,1.25,151.23,1,-87,-6,20,12,52,11,29568768,415,40,9.00,14.62,94.00,1815
420.36,1545134790,3920.00,51.475074,7.447707,166.96,8.67,-0.27,145.68,1,-96,-7,8,11,41,7,28368384,215,41,8.00,16.66,63.00,1815
430.36,1545134799,3999.32,51.474509,7.448411,170.43,8.11,0.06,140.96,1,-100,-8,10,9,40,7,28368384,215,42,9.00,16.56,83.00,1815
440.34,1545134809,4098.79,51.473804,7.449417,167.62,11.87,0.29,135.80,1,-82,-5,12,11,56,7,29568768,415,43,6.00,22.74,35.00,1815
450.34,1545134820,4226.51,51.473106,7.450872,166.98,15.06,0.77,122.61,1,-75,-6,26,15,63,7,29568768,415,44,3.00,13.47,72.00,1815
460.33,1545134830,4378.07,51.472606,7.452939,166.21,15.31,0.30,106.71,1,-82,-6,16,15,55,7,29568768,415,45,1.00,9.24,43.00,1815
470.34,1545134839,4525.43,51.472293,7.454971,165.18,15.41,0.53,107.16,1,-81,-5,20,14,54,7,29568768,415,46,3.00,14.93,67.00,1815
480.33,1545134849,4673.48,51.471779,7.456926,164.11,12.81,-0.24,115.43,1,-83,-5,22,15,54,7,29568768,415,47,0.10,7.41,36.00,1815
490.33,1545134859,4788.46,51.471307,7.458375,161.45,8.70,-0.48,115.01,1,-88,-7,16,12,50,7,29568768,415,48,5.00,12.90,82.00,1815
500.35,1545134869,4833.49,51.471171,7.458884,160.41,0.00,0.00,115.98,1,-96,-9,10,11,44,7,29568768,415,49,5.00,19.27,49.00,1815
510.33,1545134880,4833.49,51.471171,7.458884,160.36,0.00,0.00,115.98,1,-95,-9,12,12,43,7,29568768,415,50,10.00,16.35,65.00,1815
520.35,1545134889,4870.49,51.470957,7.459535,158.62,9.16,-0.05,116.68,1,-95,-10,-1,8,47,7,29568768,415,51,10.00,10.94,37.00,1815
530.37,1545134899,4988.22,51.470536,7.461134,157.04,13.12,0.08,114.66,1,-95,-10,1,8,45,6,29568769,416,52,8.00,8.46,41.00,1815
540.36,1545134909,5131.11,51.469973,7.463034,157.90,14.74,0.78,115.24,1,-98,-11,3,7,44,13,26378498,495,53,1.00,3.53,92.00,1815
550.36,1545134919,5284.35,51.469487,7.465180,158.81,17.87,0.79,105.65,1,-102,-11,0,7,40,13,26378498,495,54,0.10,1.75,42.00,1815
560.37,1545134929,5455.31,51.469460,7.467627,157.15,17.25,-0.00,86.71,1,-98,-11,5,6,44,14,29401601,354,55,8.00,10.40,38.00,1815
570.35,1545134939,5626.79,51.469740,7.470122,161.32,17.12,-0.25,81.01,1,-98,-10,-4,6,43,20,31263232,281,56,0.50,9.64,46.00,1815
580.34,1545134949,5801.73,51.469810,7.472673,163.11,16.85,-0.98,95.08,1,-99,-9,4,7,41,20,31263232,281,57,9.00,14.08,36.00,1815
590.37,1545134959,5973.80,51.469575,7.475108,164.94,15.93,-0.23,97.10,1,-109,-15,-4,4,39,20,31263232,281,58,0.10,2.17,65.00,1815
600.39,1545134969,6121.00,51.469546,7.477247,172.41,13.31,0.15,87.39,1,-99,-13,1,8,45,25,28371200,68,59,6.00,5.17,36.00,1815
610.35,1545134979,6207.09,51.469698,7.478431,171.12,1.30,-1.78,73.72,1,-94,-12,-4,5,48,10,26378497,496,60,7.00,9.87,54.00,1815
620.40,1545134989,6208.39,51.469698,7.478431,171.01,0.00,0.00,73.72,1,-92,-10,6,5,49,10,26378497,496,61,7.00,9.16,68.00,1815
630.35,1545134999,6232.32,51.469796,7.479053,169.13,8.28,0.13,74.45,1,-86,-7,22,8,50,10,26378497,496,62,0.10,5.13,102.00,1815
640.38,1545135009,6336.27,51.470100,7.480475,172.28,13.69,0.35,71.69,1,-89,-8,25,11,50,10,26378497,496,63,10.00,20.24,80.00,1815
650.37,1545135019,6433.21,51.470144,7.481708,172.52,8.13,1.20,159.99,1,-89,-7,19,8,49,10,26378497,496,64,0.10,3.59,80.00,1815
660.38,1545135030,6544.25,51.469111,7.482158,175.92,13.27,-0.00,165.87,1,-90,-9,2,7,50,8,29913344,432,65,3.00,13.49,46.00,1815
670.38,1545135039,6669.49,51.468014,7.482590,175.29,11.16,-0.61,164.54,1,-92,-10,11,10,50,8,29913344,432,66,2.00,13.59,49.00,1815
680.38,1545135050,6740.48,51.467399,7.482757,172.98,8.43,0.59,175.14,1,-84,-8,19,10,57,8,29913344,432,67,1.00,8.51,57.00,1815
690.34,1545135059,6848.51,51.466385,7.482574,169.90,12.69,0.30,191.44,1,-89,-7,9,11,50,8,29913344,432,68,0.10,4.60,43.00,1815
700.38,1545135069,6986.07,51.465182,7.481839,164.44,14.43,0.24,199.28,1,-81,-9,14,10,58,8,29913344,432,69,8.00,24.19,60.00,1815
710.33,1545135080,7118.10,51.464072,7.481110,168.43,12.79,0.18,196.85,1,-84,-8,12,6,56,2,29913346,433,70,4.00,16.57,37.00,1815
720.34,1545135089,7221.57,51.463188,7.480686,174.15,10.49,0.81,195.94,1,-74,-6,18,13,63,2,29913346,433,71,3.00,16.11,47.00,1815
730.36,1545135100,7306.15,51.462475,7.480359,174.88,0.37,-1.49,197.98,1,-75,-6,29,12,61,2,29913346,433,72,4.00,17.45,35.00,1815
740.34,1545135109,7312.07,51.462392,7.480327,174.51,1.38,0.04,194.58,1,-79,-5,26,1,58,2,29913346,433,73,0.50,8.64,32.00,1815
750.33,1545135120,7316.23,51.462365,7.480304,174.63,0.00,0.00,195.76,1,-80,-5,28,14,56,2,29913346,433,74,4.00,17.72,70.00,1815
760.36,1545135129,7316.23,51.462365,7.480304,174.87,0.00,0.00,195.76,1,-84,-6,15,15,52,2,29913346,433,75,10.00,29.98,47.00,1815
770.35,1545135139,7316.23,51.462365,7.480304,174.92,0.00,0.00,195.76,1,-79,-6,28,14,57,2,29913346,433,76,1.00,10.77,40.00,1815
780.33,1545135149,7316.23,51.462328,7.480264,174.98,0.00,0.00,195.76,1,-79,-6,26,1,56,2,29913346,433,77,0.10,5.80,37.00,1815
790.34,1545135159,7318.92,51.462255,7.480234,175.02,2.80,0.10,194.91,1,-85,-5,16,8,50,2,29913346,433,78,5.00,14.74,104.00,1815
800.33,1545135169,7330.17,51.462175,7.480186,175.21,0.00,0.00,196.24,1,-86,-6,22,11,52,2,29913346,433,79,8.00,21.05,38.00,1815
810.35,1545135179,7357.91,51.462030,7.480571,177.28,8.90,1.19,94.13,1,-85,-6,21,12,52,2,29913346,433,80,5.00,19.13,46.00,1815
820.35,1545135190,7456.29,51.462027,7.482004,174.61,8.83,0.60,90.25,1,-81,-6,5,11,58,2,29913346,433,81,6.00,12.53,107.00,1815
830.35,1545135199,7567.13,51.462031,7.483629,174.49,13.04,1.22,87.04,1,-87,-6,22,12,48,2,29913345,434,82,0.50,14.13,34.00,1815
840.35,1545135209,7671.85,51.461357,7.484480,179.97,14.27,1.38,167.04,1,-83,-5,8,8,51,2,29913345,434,83,7.00,16.59,101.00,1815
850.33,1545135219,7816.34,51.460022,7.484496,188.50,14.05,-0.07,185.49,1,-98,-10,2,7,41,2,29913345,434,84,1.00,2.99,93.00,1815
860.35,1545135229,7964.23,51.458701,7.484096,195.77,14.69,0.06,191.65,1,-100,-10,1,7,40,2,29913345,434,85,3.00,12.07,36.00,1815
870.37,1545135239,8111.07,51.457386,7.483635,204.80,14.91,0.11,191.88,1,-91,-10,8,7,51,7,28371200,68,86,0.10,6.61,41.00,1815
880.53,1545135250,8266.18,51.456000,7.483268,211.46,15.37,-0.80,186.83,1,-89,-10,13,11,53,7,28371200,68,87,8.00,16.64,115.00,1815
890.37,1545135259,8424.73,51.454577,7.483566,220.67,16.34,0.02,163.94,1,-91,-6,8,10,46,5,28371202,67,88,9.00,15.50,94.00,1815
900.36,1545135270,8571.23,51.453488,7.484864,227.03,14.28,1.50,136.01,1,-92,-6,17,12,45,5,28371202,67,89,6.00,25.07,44.00,1815
