time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,f_mhz
20.85,1544518169,272.71,51.490675,7.415400,153.02,12.78,-0.34,82.26,1,-102,-17,-8,3,39,9,13828122,452,1,2.00,1.88,85.00,1845
30.73,1544518178,375.84,51.490608,7.416802,151.06,4.64,-0.73,101.94,1,-95,-12,5,6,43,7,13416987,62,2,8.00,3.75,60.00,1845
42.45,1544518191,382.92,51.490598,7.416837,151.18,0.00,0.00,102.89,1,-98,-14,2,7,41,7,13416987,62,3,4.00,2.19,310.00,1845
52.03,1544518200,382.92,51.490598,7.416837,151.26,0.00,0.00,102.89,1,-98,-13,1,6,40,7,13416987,62,4,0.50,0.48,552.00,1845
60.88,1544518209,382.92,51.490577,7.417017,154.27,4.61,0.00,99.44,1,-96,-13,1,7,41,7,13416987,62,5,7.00,4.39,151.00,1845
71.58,1544518220,464.54,51.491226,7.417052,156.87,9.00,-0.19,348.78,1,-89,-12,11,11,47,7,13416987,62,6,8.00,2.03,194.00,1845
81.57,1544518229,552.42,51.491954,7.416674,155.31,9.22,0.15,337.30,1,-100,-13,0,8,38,7,13416987,62,7,3.00,0.65,1970.00,1845
97.37,1544518245,691.83,51.493199,7.415910,156.68,9.15,-0.19,343.67,1,-104,-14,-3,5,36,7,13416987,62,8,0.50,0.15,822.00,1845
102.15,1544518250,735.43,51.493599,7.415821,154.24,8.59,-0.08,348.58,1,-106,-15,-4,5,34,7,13416987,62,9,0.50,0.20,542.00,1845
116.88,1544518264,859.43,51.494537,7.415208,154.20,8.56,1.00,261.42,1,-112,-19,-12,2,32,17,13783578,367,10,2.00,0.39,1989.00,1845
122.03,1544518269,923.62,51.494412,7.414230,154.86,13.44,0.87,258.26,1,-99,-14,0,7,40,10,13542402,34,11,1.00,0.75,347.00,850
133.54,1544518281,1069.89,51.494149,7.412126,158.92,13.21,-0.17,257.48,1,-98,-15,-6,4,42,10,13542402,34,12,2.00,1.09,562.00,850
143.89,1544518291,1203.36,51.493893,7.410263,163.37,13.49,0.08,258.18,1,-99,-17,-5,4,44,10,13542402,34,13,1.00,0.12,1741.00,850
161.65,1544518309,1463.59,51.493393,7.406602,168.30,14.25,-0.20,258.13,1,-99,-16,-5,4,42,10,13542402,34,14,8.00,1.01,2985.00,850
162.94,1544518311,1477.85,51.493365,7.406397,168.66,13.98,-0.27,258.04,1,-98,-15,-5,5,42,10,13542402,34,15,4.00,0.73,1123.00,850
173.52,1544518321,1634.47,51.493076,7.404199,169.67,14.32,-0.11,258.48,1,-106,-17,-6,2,37,10,13542402,34,16,6.00,1.50,5569.00,850
