time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,f_mhz
10.46,1544433612,127.16,51.490454,7.413305,166.59,13.59,0.15,78.52,1,-108,-17,-9,2,35,32,13884417,385,0,0.10,0.48,39.00,850
20.42,1544433621,262.02,51.490663,7.415166,161.17,12.98,-0.20,81.65,1,-96,-11,0,6,41,9,13416962,275,1,5.00,9.81,35.00,850
30.43,1544433632,374.23,51.490604,7.416781,156.21,6.81,-0.88,102.94,1,-87,-8,10,8,47,9,13416962,275,2,5.00,10.96,44.00,850
40.44,1544433641,391.89,51.490572,7.416945,155.83,0.00,0.00,101.55,1,-87,-7,10,9,45,9,13416962,275,3,8.00,9.09,94.00,850
50.47,1544433651,391.89,51.490572,7.416945,155.86,0.00,0.00,101.55,1,-88,-7,5,8,45,9,13416962,275,4,9.00,7.19,44.00,850
60.61,1544433661,391.89,51.490572,7.416945,155.97,0.00,0.00,101.55,1,-87,-12,5,8,50,9,13416962,275,5,8.00,10.47,53.00,850
70.43,1544433671,414.14,51.490770,7.417183,158.60,8.79,0.82,351.58,1,-81,-7,24,1,52,9,13416962,275,6,6.00,6.89,96.00,850
80.47,1544433682,523.72,51.491728,7.416853,159.97,10.70,-0.46,344.04,1,-91,-9,3,5,45,9,13416962,275,7,4.00,2.47,28.00,850
92.87,1544433694,662.64,51.492866,7.416116,155.58,11.18,0.17,352.38,1,-98,-11,-1,7,39,10,13416962,275,8,0.50,0.49,638.00,850
101.41,1544433702,772.90,51.493875,7.415767,157.68,12.39,-0.13,347.41,1,-101,-14,-9,4,38,10,13416962,275,9,3.00,1.88,680.00,850
111.01,1544433712,865.62,51.494523,7.415185,157.99,8.82,0.72,255.91,1,-98,-17,-7,4,45,12,13542402,34,10,9.00,0.91,398.00,850
129.16,1544433730,1100.47,51.494093,7.411829,159.27,14.11,-0.06,258.53,1,-97,-17,-5,4,46,12,13542402,34,11,8.00,0.45,1059.00,850
137.60,1544433738,1212.65,51.493862,7.410208,161.78,14.04,0.16,258.23,1,-95,-16,-5,5,45,12,13542402,34,12,6.00,0.43,1093.00,850
143.48,1544433744,1296.48,51.493701,7.409024,162.80,13.87,-0.00,258.15,1,-92,-13,0,6,47,12,13542402,34,13,4.00,0.46,808.00,850
152.96,1544433754,1424.71,51.493458,7.407212,164.79,14.32,0.32,258.24,1,-97,-16,-6,3,45,12,13542402,34,14,3.00,0.35,6190.00,850
164.12,1544433765,1595.77,51.493145,7.404808,168.31,14.19,-0.27,258.19,1,-101,-16,-4,3,41,12,13542402,34,15,8.00,1.97,1550.00,850
178.00,1544433779,1783.45,51.492983,7.402189,164.86,5.67,-3.57,270.06,1,-94,-13,-2,7,45,16,13542403,35,16,2.00,0.46,3879.00,850
181.42,1544433782,1793.86,51.492994,7.402072,164.79,0.00,-1.45,270.29,1,-93,-13,0,7,46,16,13542403,35,17,8.00,0.73,478.00,850
193.70,1544433794,1793.86,51.492994,7.402072,164.86,0.00,0.00,270.29,1,-88,-12,5,8,51,16,13542403,35,18,6.00,0.65,861.00,850
202.25,1544433803,1793.86,51.492994,7.402072,164.99,0.00,0.00,270.29,1,-89,-13,4,7,50,16,13542403,35,19,8.00,0.79,932.00,850
213.36,1544433815,1812.24,51.492841,7.401764,167.48,7.90,0.35,183.35,1,-93,-13,0,6,46,16,13542403,35,20,0.50,0.30,1437.00,850
222.32,1544433823,1911.94,51.491937,7.401748,168.48,12.81,0.45,180.47,1,-103,-16,-5,4,39,16,13542403,35,21,9.00,1.25,4661.00,850
