time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,txPower_dbm,f_mhz
10.27,1544518688,93.97,51.490535,7.413868,162.78,12.94,0.17,78.54,1,-112,-15,-5,4,23,17,13532163,200,0,6.00,2.75,82.00,20.17,890
22.29,1544518700,250.26,51.490691,7.416074,156.14,12.49,0.09,91.33,1,-111,-12,-7,7,6,21,13392904,347,1,0.10,0.42,1545.00,17.72,890
29.90,1544518707,313.32,51.490597,7.416893,155.90,0.85,-2.80,99.88,1,-109,-11,3,10,22,21,13392904,347,2,9.00,5.97,78.00,21.16,1770
40.53,1544518718,314.17,51.490597,7.416893,155.95,0.00,0.00,99.88,1,-111,-10,5,7,17,21,13392904,347,3,0.10,0.68,432.00,21.38,1770
50.02,1544518728,314.17,51.490597,7.416893,155.94,0.00,0.00,99.88,1,-110,-10,8,9,20,21,13392904,347,4,7.00,7.12,69.00,20.72,1770
59.89,1544518738,314.17,51.490597,7.416893,155.88,0.00,0.00,99.88,1,-110,-9,5,6,16,21,13392904,347,5,8.00,5.88,61.00,21.33,1770
80.58,1544518758,314.17,51.490575,7.417053,155.33,5.89,0.00,96.63,1,-106,-9,2,6,16,17,12806666,347,7,3.00,4.13,796.00,21.17,1770
89.90,1544518767,395.94,51.491308,7.417005,155.43,11.68,-0.08,349.86,1,-111,-12,1,8,22,17,12806666,385,8,0.10,3.59,83.00,20.17,1770
99.90,1544518778,515.83,51.492324,7.416411,157.97,12.86,0.57,333.53,1,-105,-11,2,5,26,17,12806666,385,9,0.50,7.03,56.00,20.08,1770
129.84,1544518808,856.30,51.494408,7.414214,159.80,10.84,-0.29,257.39,1,-105,-8,8,8,22,17,12806666,385,12,4.00,11.07,51.00,20.78,1770
149.83,1544518827,925.01,51.494277,7.413162,159.46,7.15,0.55,263.08,1,-101,-9,16,10,25,17,12806666,385,14,0.10,5.00,58.00,21.25,1770
159.86,1544518838,1016.79,51.494105,7.411809,159.04,10.95,-0.35,258.47,1,-103,-12,12,11,28,17,12806666,385,15,8.00,14.39,56.00,19.83,1770
169.84,1544518847,1110.68,51.493891,7.410452,164.79,7.05,0.71,256.58,1,-103,-7,14,15,21,17,12806666,385,16,3.00,11.18,63.00,21.05,1770
179.85,1544518857,1219.00,51.493696,7.408877,165.94,10.97,-0.30,257.54,1,-106,-9,9,15,21,17,12806666,385,17,4.00,10.01,56.00,21.02,1770
189.82,1544518867,1345.67,51.493434,7.407091,165.99,13.55,-0.45,260.13,1,-100,-8,17,11,26,17,12806666,385,18,0.10,5.06,52.00,20.66,1770
199.84,1544518877,1478.97,51.493168,7.405209,165.01,14.03,0.07,258.11,1,-106,-8,11,12,21,17,12806666,385,19,4.00,7.74,53.00,21.14,1770
209.88,1544518888,1614.12,51.492963,7.403306,165.94,12.45,-0.80,265.69,1,-107,-8,-3,15,18,17,12806666,385,20,10.00,10.40,61.00,20.55,1770
219.87,1544518898,1697.30,51.492989,7.402205,165.18,0.69,-1.12,265.80,1,-109,-8,8,14,18,17,12806666,385,21,10.00,9.11,56.00,19.91,1770
229.85,1544518907,1734.37,51.492905,7.401767,166.65,6.30,0.35,188.62,1,-110,-11,8,15,20,17,12806666,385,22,4.00,5.08,59.00,21.33,1770
239.85,1544518917,1831.18,51.491990,7.401748,162.62,9.61,-0.03,180.95,1,-110,-12,4,6,21,17,12806666,385,23,6.00,7.85,55.00,21.62,1770
249.86,1544518927,1921.09,51.491169,7.401728,169.44,9.70,1.38,181.35,1,-105,-8,4,14,19,17,12806666,385,24,7.00,6.82,54.00,21.44,1770
269.84,1544518948,2100.85,51.489609,7.401754,173.66,0.00,-2.56,180.93,1,-110,-10,5,13,17,17,12806666,385,26,7.00,8.15,65.00,21.34,1770
280.05,1544518957,2100.85,51.489609,7.401754,173.54,0.00,0.00,180.93,1,-111,-10,5,7,19,17,12806666,385,27,2.00,7.60,71.00,21.36,1770
289.90,1544518968,2124.60,51.489396,7.402164,172.30,10.09,1.11,94.47,1,-107,-9,4,15,19,17,12806666,385,28,8.00,5.16,56.00,21.36,1770
300.99,1544518979,2272.62,51.489359,7.404328,174.25,14.70,0.17,91.38,1,-110,-8,3,11,16,17,12806666,385,29,10.00,7.81,1446.00,21.41,1770
