time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,f_mhz
10.06,1544433617,128.36,51.490450,7.413423,163.91,13.46,-0.01,78.35,1,-116,-11,-5,12,10,71,13067274,289,0,0.10,0.95,150.00,1865
29.84,1544433637,361.61,51.490606,7.416740,156.45,6.92,-0.95,100.76,1,-113,-10,2,8,27,21,13392904,347,1,2.00,17.68,64.00,1865
30.24,1544433638,368.56,51.490595,7.416822,156.31,5.49,-1.42,100.80,1,-105,-6,8,2,33,17,12806666,385,2,4.00,19.49,226.00,1865
40.17,1544433647,379.42,51.490581,7.416919,156.14,0.00,0.00,100.99,1,-111,-10,2,9,16,20,13392904,347,3,4.00,16.32,90.00,1865
50.07,1544433657,379.42,51.490581,7.416919,155.92,0.00,0.00,100.99,1,-110,-9,0,6,15,20,13392904,347,4,1.00,16.77,65.00,1865
60.11,1544433667,379.42,51.490581,7.416919,155.75,0.00,0.00,100.99,1,-111,-9,-2,7,15,20,13392904,347,5,9.00,23.70,62.00,1865
71.71,1544433678,421.23,51.490981,7.417107,154.86,11.12,0.93,350.06,1,-112,-9,3,9,12,17,12806666,385,6,8.00,7.67,690.00,1865
80.49,1544433688,522.01,51.491827,7.416775,156.78,10.35,-0.27,341.76,1,-112,-12,0,8,16,17,12806666,385,7,10.00,17.22,341.00,1865
90.07,1544433697,636.18,51.492763,7.416067,159.31,11.73,0.75,343.56,1,-105,-7,5,8,20,17,12806666,385,8,0.50,17.94,56.00,1865
100.06,1544433707,756.83,51.493892,7.415714,152.84,11.52,-0.71,347.58,1,-105,-11,10,10,24,17,12806666,385,9,9.00,43.22,57.00,1865
110.04,1544433717,847.23,51.494538,7.415161,154.02,8.90,1.34,270.88,1,-94,-7,21,12,30,17,12806666,385,10,9.00,46.18,49.00,1865
120.02,1544433727,970.05,51.494299,7.413319,157.58,13.24,0.19,257.72,1,-105,-8,13,15,23,17,12806666,385,11,1.00,26.14,63.00,1865
130.06,1544433737,1108.49,51.494006,7.411352,163.93,14.07,0.05,257.63,1,-101,-8,12,10,25,17,12806666,385,12,7.00,29.26,55.00,1865
140.05,1544433747,1247.61,51.493748,7.409407,165.33,14.04,0.12,257.96,1,-105,-8,10,10,21,17,12806666,385,13,0.10,10.53,107.00,1865
150.04,1544433757,1389.31,51.493494,7.407403,167.06,13.61,-0.21,258.33,1,-101,-8,18,11,24,17,12806666,385,14,7.00,36.34,60.00,1865
160.07,1544433767,1529.69,51.493232,7.405385,168.86,14.50,0.26,257.95,1,-103,-8,10,10,22,17,12806666,385,15,4.00,21.87,49.00,1865
170.04,1544433777,1669.68,51.493000,7.403419,167.17,13.61,0.10,263.19,1,-109,-9,4,7,17,17,12806666,385,16,6.00,15.10,50.00,1865
180.06,1544433787,1771.39,51.492986,7.402067,171.54,0.00,-1.40,270.63,1,-108,-9,11,8,17,17,12806666,385,17,6.00,29.16,64.00,1865
190.05,1544433797,1771.39,51.492986,7.402067,171.51,0.00,0.00,270.63,1,-107,-7,10,10,17,17,12806666,385,18,6.00,27.07,56.00,1865
200.06,1544433807,1771.39,51.492986,7.402067,171.59,0.00,0.00,270.63,1,-107,-7,11,10,17,17,12806666,385,19,1.00,21.16,76.00,1865
210.05,1544433817,1776.66,51.492938,7.401770,177.78,6.77,1.49,211.91,1,-106,-8,7,9,18,17,12806666,385,20,4.00,17.20,54.00,1865
220.04,1544433827,1877.45,51.492005,7.401698,174.63,12.32,-0.22,180.46,1,-113,-10,1,7,13,17,12806666,385,21,7.00,19.45,61.00,1865
230.07,1544433837,2014.73,51.490745,7.401688,177.51,14.70,-0.17,180.92,1,-109,-8,10,11,17,17,12806666,385,22,5.00,18.68,64.00,1865
240.05,1544433847,2139.37,51.489687,7.401709,184.15,5.53,-1.29,179.31,1,-109,-8,10,8,17,17,12806666,385,23,0.50,14.04,59.00,1865
250.06,1544433857,2152.57,51.489614,7.401706,184.15,0.00,0.00,179.74,1,-111,-9,0,6,16,17,12806666,385,24,3.00,17.25,55.00,1865
260.04,1544433867,2163.44,51.489439,7.401722,185.22,3.25,1.28,126.81,1,-108,-10,-3,8,23,17,12806666,385,25,10.00,17.77,66.00,1865
270.06,1544433877,2248.40,51.489401,7.403044,177.76,12.83,0.09,90.82,1,-113,-11,-7,7,22,17,12806666,385,26,1.00,11.05,57.00,1865
281.60,1544433889,2378.51,51.489386,7.404936,175.37,12.57,0.44,92.09,1,-110,-11,-5,9,22,17,12806666,385,27,10.00,23.76,351.00,1865
290.05,1544433897,2496.34,51.489511,7.406612,179.96,13.08,-0.15,78.62,1,-99,-11,8,10,24,71,13067274,289,28,2.00,20.41,81.00,1865
