time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,f_mhz
10.46,1544517563,92.04,51.490521,7.413899,162.38,11.99,0.09,79.63,1,-87,-7,25,13,48,7,26385408,95,0,9.00,16.45,150.00,1815
20.47,1544517574,160.21,51.490613,7.414800,163.23,3.73,0.13,79.24,1,-85,-6,2,10,52,7,26385408,95,1,10.00,16.82,161.00,1815
30.46,1544517583,204.23,51.490670,7.415399,160.16,3.06,1.06,85.20,1,-82,-8,11,9,57,2,29391105,167,2,1.00,5.44,134.00,1815
40.45,1544517593,288.71,51.490613,7.416682,157.32,5.69,-2.17,99.65,1,-83,-5,28,11,53,2,29391105,167,3,2.00,7.09,115.00,1815
50.45,1544517603,304.80,51.490573,7.416875,157.93,0.00,0.00,102.28,1,-79,-5,22,11,57,2,29391105,167,4,2.00,13.68,61.00,1815
60.45,1544517614,304.80,51.490547,7.417010,157.65,3.71,0.00,101.81,1,-77,-6,27,12,62,2,29391105,167,5,8.00,17.12,117.00,1815
70.44,1544517623,375.34,51.491150,7.417061,153.15,10.10,-0.73,348.42,1,-96,-7,12,8,40,2,29391105,167,6,0.10,4.21,81.00,1815
80.47,1544517633,479.17,51.492029,7.416638,154.47,12.72,0.04,337.12,1,-86,-5,17,11,50,2,29391105,167,7,0.10,5.56,129.00,1815
90.46,1544517643,603.63,51.493087,7.416010,157.09,11.24,-1.45,347.94,1,-99,-8,10,10,41,2,29391105,167,8,4.00,14.79,57.00,1815
100.53,1544517653,732.66,51.494224,7.415589,155.39,11.80,-0.42,346.17,1,-90,-8,15,10,49,2,29391105,167,9,7.00,16.27,44.00,1815
110.48,1544517663,819.56,51.494491,7.414644,154.09,11.56,1.40,260.86,1,-92,-9,7,12,47,2,29391105,167,10,3.00,15.00,57.00,1815
120.46,1544517673,948.55,51.494215,7.412769,157.23,13.56,0.39,257.99,1,-85,-6,11,10,53,3,29391104,165,11,6.00,16.06,124.00,1815
130.46,1544517683,1086.22,51.493935,7.410825,163.85,14.13,0.31,258.36,1,-80,-6,15,13,58,3,29391104,165,12,6.00,20.86,48.00,1815
140.46,1544517693,1226.26,51.493648,7.408862,164.97,14.14,-0.40,258.22,1,-85,-10,12,10,56,3,29391104,165,13,5.00,12.78,39.00,1815
150.44,1544517703,1363.48,51.493381,7.406929,166.12,14.07,-0.08,258.03,1,-84,-6,12,14,52,3,29391106,166,14,2.00,6.52,62.00,1815
160.46,1544517713,1503.23,51.493142,7.405007,164.55,13.41,-0.30,257.87,1,-90,-8,14,11,49,3,29391106,166,15,0.50,8.10,89.00,1815
170.46,1544517723,1631.93,51.492979,7.403162,167.58,13.00,0.29,265.80,1,-91,-8,13,8,48,3,29391106,166,16,10.00,18.11,77.00,1815
180.46,1544517734,1714.16,51.492982,7.402082,166.39,0.00,-1.61,270.91,1,-91,-7,24,6,47,5,26385410,94,17,0.50,6.50,132.00,1815
190.47,1544517743,1714.16,51.492982,7.402082,166.28,0.00,0.00,270.91,1,-92,-7,24,6,46,5,26385410,94,18,6.00,18.98,49.00,1815
200.44,1544517753,1714.16,51.492982,7.402082,166.35,0.00,0.00,270.91,1,-91,-8,21,6,48,5,26385410,94,19,2.00,14.76,46.00,1815
210.49,1544517763,1715.13,51.492934,7.401848,167.26,1.65,0.69,216.19,1,-92,-7,25,7,46,5,26385410,94,20,0.10,4.85,57.00,1815
220.45,1544517773,1807.84,51.491903,7.401743,170.33,13.32,0.12,180.94,1,-86,-10,23,12,55,5,26385410,94,21,8.00,25.47,69.00,1815
230.46,1544517784,1943.37,51.490672,7.401716,173.80,13.72,-0.07,180.47,1,-81,-6,36,15,57,5,26385410,94,22,0.50,5.30,129.00,1815
240.44,1544517793,2048.86,51.489777,7.401703,178.91,2.59,-1.05,179.93,1,-77,-7,26,15,61,5,26385410,94,23,1.00,8.16,61.00,1815
250.48,1544517804,2082.24,51.489440,7.401748,181.14,6.28,0.59,156.90,1,-70,-6,35,15,63,5,26385410,94,24,0.50,6.07,98.00,1815
260.43,1544517813,2180.65,51.489376,7.403237,180.62,12.26,-0.19,90.97,1,-72,-6,37,13,63,5,26385410,94,25,0.50,7.10,68.00,1815
270.48,1544517823,2303.33,51.489370,7.404989,177.85,11.90,-0.28,90.54,1,-71,-6,19,12,63,1,26385408,95,26,7.00,22.32,33.00,1815
280.41,1544517834,2408.45,51.489498,7.406456,179.88,8.67,0.19,77.15,1,-74,-6,17,12,63,1,26385408,95,27,0.50,6.42,117.00,1815
290.41,1544517843,2503.79,51.489710,7.407813,180.18,9.64,-0.51,77.29,1,-76,-8,10,11,62,1,26385408,95,28,6.00,18.11,75.00,1815
