time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,txPower_dbm,f_mhz
10.35,1544519026,127.36,51.490419,7.413094,165.26,13.98,-0.08,78.24,1,-113,-10,0,7,14,71,13067274,289,0,2.00,0.51,77.00,21.02,1770
38.22,1544519053,366.86,51.490652,7.416382,155.78,0.00,0.00,99.54,1,-115,-12,-6,6,15,22,13392904,347,2,10.00,3.37,677.00,21.06,1770
41.48,1544519057,366.86,51.490652,7.416382,155.71,0.00,0.00,99.54,1,-116,-15,-4,5,17,22,13392904,347,3,0.50,0.93,403.00,19.38,1770
52.67,1544519068,407.23,51.490591,7.417208,154.48,6.05,0.20,41.36,1,-109,-10,1,10,14,16,12806666,385,4,7.00,2.97,850.00,21.75,1770
62.21,1544519077,492.27,51.491389,7.416988,154.94,9.28,0.19,348.28,1,-110,-12,0,7,20,16,12806666,385,5,8.00,3.99,1096.00,19.81,1770
71.20,1544519087,577.41,51.492078,7.416571,156.84,8.32,-0.78,332.27,1,-107,-14,1,6,27,16,12806666,385,6,3.00,4.28,1041.00,21.56,1770
80.40,1544519096,659.46,51.492795,7.416089,157.75,9.87,0.21,346.42,1,-107,-13,6,10,23,16,12806666,385,7,10.00,8.40,63.00,20.44,1770
100.40,1544519116,842.93,51.494367,7.415546,157.16,0.00,-2.87,347.51,1,-92,-6,19,12,32,16,12806666,385,9,0.50,7.53,59.00,15.38,1770
110.35,1544519126,842.93,51.494367,7.415546,157.22,0.00,0.00,347.51,1,-94,-9,11,11,30,16,12806666,385,10,2.00,21.05,54.00,15.81,1770
130.35,1544519145,842.93,51.494411,7.415536,157.29,0.00,0.00,349.69,1,-91,-6,14,1,31,16,12806666,385,12,3.00,23.41,65.00,16.23,1770
140.32,1544519155,895.36,51.494489,7.414707,156.12,11.23,0.33,259.88,1,-99,-7,14,15,26,16,12806666,385,13,1.00,7.70,57.00,20.27,1770
150.35,1544519166,1021.54,51.494222,7.412906,156.18,13.42,0.64,257.59,1,-101,-9,11,11,26,16,12806666,385,14,4.00,9.26,66.00,20.11,1770
160.34,1544519175,1163.55,51.493955,7.410864,162.04,14.31,-0.13,257.82,1,-104,-8,15,10,23,16,12806666,385,15,2.00,13.39,61.00,20.47,1770
170.32,1544519185,1311.05,51.493663,7.408784,165.81,14.94,0.06,258.14,1,-105,-8,12,10,22,16,12806666,385,16,0.10,4.60,55.00,20.34,1770
180.54,1544519196,1462.34,51.493386,7.406649,165.22,14.86,0.01,258.19,1,-100,-8,16,12,26,16,12806666,385,17,2.00,10.22,58.00,20.48,1770
190.34,1544519206,1607.34,51.493121,7.404652,162.75,14.93,-0.05,258.15,1,-106,-10,10,11,20,16,12806666,385,18,6.00,7.12,64.00,20.78,1770
200.38,1544519215,1735.22,51.492996,7.402865,160.29,9.13,-0.40,269.66,1,-107,-9,7,8,20,16,12806666,385,19,5.00,8.06,68.00,19.80,1770
210.37,1544519225,1798.45,51.493001,7.401978,161.63,3.77,0.46,271.29,1,-106,-8,10,15,21,16,12806666,385,20,7.00,6.13,53.00,21.67,1770
220.38,1544519236,1854.94,51.492536,7.401767,162.61,6.09,0.04,181.97,1,-109,-9,4,11,13,16,12806666,385,21,6.00,4.65,71.00,21.59,1770
230.90,1544519246,1934.20,51.491812,7.401777,164.87,9.79,-0.50,180.18,1,-110,-9,1,6,14,16,12806666,385,22,10.00,7.30,57.00,21.27,1770
250.37,1544519266,2141.32,51.489944,7.401755,169.10,9.23,-0.05,178.90,1,-109,-9,5,12,18,16,12806666,385,24,7.00,6.53,71.00,21.36,1770
260.48,1544519276,2225.45,51.489391,7.402202,173.17,11.29,1.31,94.03,1,-111,-11,3,8,21,16,12806666,385,25,10.00,5.60,52.00,21.45,1770
271.22,1544519286,2369.52,51.489370,7.404277,174.98,12.74,-0.46,91.32,1,-115,-11,2,7,14,16,12806666,385,26,7.00,5.74,465.00,20.48,1770
280.74,1544519296,2482.72,51.489420,7.405938,177.81,11.90,-0.68,82.16,1,-98,-8,12,11,30,71,13067274,289,27,6.00,13.34,270.00,17.84,1770
290.35,1544519305,2605.82,51.489681,7.407740,178.15,12.60,0.11,78.70,1,-100,-9,13,11,26,71,13067274,289,28,3.00,3.90,54.00,19.28,1770
