time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci
0.01,1544518677,0.00,51.490220,7.412249,167.15,0.00,0.00,76.55,1,-109,-17,-11,2,27,17,13532163,200
1.01,1544518678,0.00,51.490220,7.412249,166.64,0.00,0.00,78.29,1,-109,-17,-11,2,27,17,13532163,200
2.02,1544518679,0.00,51.490322,7.412504,166.41,9.14,0.00,77.18,1,-110,-17,-9,2,27,17,13532163,200
3.01,1544518680,9.13,51.490343,7.412655,165.79,10.16,1.03,78.34,1,-110,-17,-9,2,27,17,13532163,200
4.02,1544518681,19.31,51.490369,7.412825,165.42,11.09,0.92,78.83,1,-110,-17,-5,2,27,17,13532163,200
5.02,1544518682,30.40,51.490401,7.412994,165.42,12.32,1.23,77.83,1,-110,-17,-5,2,27,17,13532163,200
6.01,1544518683,42.69,51.490435,7.413184,165.56,12.99,0.67,77.21,1,-109,-14,-5,2,26,17,13532163,200
7.01,1544518684,55.67,51.490461,7.413350,165.34,12.80,-0.19,77.96,1,-109,-14,-5,2,26,17,13532163,200
8.01,1544518685,68.49,51.490486,7.413515,164.69,12.75,-0.06,78.27,1,-110,-14,-9,2,25,17,13532163,200
9.02,1544518686,81.25,51.490512,7.413701,163.77,12.77,0.02,78.45,1,-110,-14,-9,2,25,17,13532163,200
10.01,1544518687,93.97,51.490535,7.413868,162.78,12.94,0.17,78.54,1,-112,-15,-5,4,23,17,13532163,200
11.01,1544518688,106.92,51.490697,7.413516,161.75,13.25,0.31,78.37,1,-112,-15,-5,4,23,17,13532163,200
12.02,1544518689,120.33,51.490585,7.414250,160.76,13.67,0.41,78.22,1,-112,-17,-6,4,25,17,14264846,200
13.02,1544518690,133.89,51.490609,7.414444,160.21,13.72,0.05,78.80,1,-112,-17,-6,4,25,17,14264846,200
14.02,1544518691,147.61,51.490634,7.414652,159.64,13.61,-0.11,79.19,1,-112,-17,-6,4,25,17,14264846,200
15.01,1544518692,161.14,51.490651,7.414832,159.13,13.08,-0.53,80.25,1,-118,-11,-2,6,12,17,13176323,125
16.01,1544518693,174.27,51.490670,7.415017,158.24,12.88,-0.19,80.81,1,-118,-11,-2,6,12,17,13176323,125
17.01,1544518694,187.13,51.490687,7.415202,157.35,12.70,-0.19,81.30,1,-114,-19,-10,2,25,24,13159682,137
18.01,1544518695,199.81,51.490698,7.415377,157.10,12.58,-0.12,82.31,1,-114,-19,-10,2,25,24,13159682,137
19.02,1544518696,212.50,51.490709,7.415561,156.72,12.76,0.18,83.96,1,-110,-16,-8,4,26,19,13532675,385
20.02,1544518697,225.25,51.490711,7.415750,156.50,12.66,-0.10,86.35,1,-110,-16,-8,4,26,19,13532675,385
21.02,1544518698,237.87,51.490704,7.415916,156.28,12.40,-0.27,88.79,1,-111,-12,-7,7,6,21,13392904,347
22.01,1544518699,250.26,51.490691,7.416074,156.14,12.49,0.09,91.33,1,-111,-12,-7,7,6,21,13392904,347
23.01,1544518700,262.73,51.490677,7.416250,156.16,12.35,-0.14,93.73,1,-114,-12,-3,7,16,21,13392904,347
24.01,1544518701,275.09,51.490662,7.416437,156.18,11.73,-0.62,94.82,1,-114,-12,-3,7,16,21,13392904,347
25.01,1544518702,286.83,51.490644,7.416593,156.14,9.56,-2.17,97.75,1,-114,-11,-1,7,15,21,13392904,347
26.02,1544518703,296.40,51.490628,7.416714,156.06,7.32,-2.23,98.81,1,-114,-11,-1,7,15,21,13392904,347
27.01,1544518704,303.71,51.490616,7.416791,155.92,5.96,-1.36,99.71,1,-111,-10,1,5,19,21,13392904,347
28.02,1544518705,309.69,51.490603,7.416869,155.90,3.64,-2.31,99.88,1,-111,-10,1,5,19,21,13392904,347
29.01,1544518706,313.32,51.490597,7.416893,155.90,0.85,-2.80,99.88,1,-109,-11,3,10,22,21,13392904,347
30.01,1544518707,314.17,51.490597,7.416893,155.90,0.00,-0.85,99.88,1,-109,-11,3,10,22,21,13392904,347
