time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,txPower_dbm,f_mhz
52.04,1544519370,641.91,51.492415,7.416294,154.57,12.78,-0.45,334.09,1,-99,-14,-3,6,39,7,13416962,275,4,10.00,2.19,38.00,12.84,880
63.37,1544519381,772.14,51.493580,7.415877,154.78,12.25,-0.29,348.16,1,-107,-17,-7,3,36,12,13542402,275,5,10.00,1.84,594.00,21.39,880
73.19,1544519391,883.75,51.494522,7.415425,152.30,7.12,-0.27,316.53,1,-101,-15,-6,4,40,12,13542402,34,6,4.00,0.85,1041.00,20.42,880
83.73,1544519401,993.37,51.494342,7.413866,155.76,12.96,-0.90,258.58,1,-102,-12,0,5,35,12,13542402,34,7,7.00,0.69,1578.00,15.45,880
93.79,1544519411,1127.88,51.494094,7.411944,162.60,12.22,-0.55,257.89,1,-96,-14,-2,6,41,12,13542402,34,8,1.00,0.36,899.00,17.97,880
104.45,1544519423,1237.04,51.493892,7.410428,164.97,8.86,1.54,258.71,1,-100,-17,-4,4,42,12,13542402,34,9,10.00,2.18,1241.00,12.55,880
112.68,1544519430,1332.04,51.493700,7.409050,168.94,13.56,0.14,258.18,1,-93,-12,4,6,45,12,13542402,34,10,9.00,1.89,1071.00,17.28,880
124.43,1544519442,1502.74,51.493385,7.406620,170.49,13.99,0.03,258.01,1,-99,-15,-2,4,41,12,13542402,34,11,6.00,1.42,938.00,20.75,880
134.24,1544519451,1648.60,51.493124,7.404602,168.68,14.35,-0.29,257.87,1,-105,-15,-4,4,35,12,13542402,34,12,9.00,3.33,1384.00,14.45,880
143.48,1544519462,1771.40,51.493008,7.402843,168.10,11.75,-1.18,268.87,1,-106,-16,-6,4,36,12,13542402,34,13,3.00,2.26,324.00,19.50,880
152.14,1544519469,1830.70,51.493004,7.402098,166.03,0.00,0.00,269.73,1,-91,-11,5,7,46,12,13542403,35,14,1.00,1.37,1222.00,14.20,880
161.27,1544519479,1830.70,51.493004,7.402098,166.17,0.00,0.00,269.73,1,-91,-12,6,10,46,12,13542403,35,15,3.00,8.24,161.00,20.52,880
171.01,1544519489,1830.70,51.493004,7.402098,166.31,0.00,0.00,269.73,1,-92,-7,21,8,41,12,13542403,35,16,6.00,10.34,38.00,12.75,880
181.39,1544519500,1830.70,51.493004,7.402098,166.32,0.00,0.00,269.73,1,-93,-8,22,5,42,12,13542403,35,17,8.00,7.22,47.00,17.36,880
191.90,1544519510,1891.43,51.492457,7.401732,165.01,11.72,0.07,181.40,1,-100,-10,1,6,36,12,13542403,35,18,5.00,2.42,36.00,19.75,880
204.45,1544519522,2063.32,51.490880,7.401751,171.08,14.34,0.13,179.46,1,-105,-16,-5,4,36,12,13542403,35,19,10.00,0.93,1014.00,20.97,880
213.23,1544519531,2187.69,51.489765,7.401762,180.38,9.89,-1.96,179.34,1,-109,-16,-8,3,33,23,13880067,35,20,5.00,2.25,962.00,19.64,880
