time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,txPower_dbm,f_mhz
9.68,1544517881,115.21,51.490370,7.412947,159.94,12.99,-0.50,78.15,1,-115,-11,-1,7,17,71,13067274,289,0,2.00,0.65,73.00,20.97,1770
49.74,1544517921,418.15,51.490705,7.417241,155.68,8.48,1.51,1.70,1,-112,-10,6,8,20,17,12806666,385,4,8.00,5.50,68.00,21.03,1770
60.59,1544517931,548.16,51.491850,7.416787,157.09,11.19,-0.31,341.61,1,-110,-13,-3,6,21,17,12806666,385,5,5.00,8.72,529.00,20.70,1770
69.68,1544517940,649.90,51.492686,7.416142,155.58,12.10,0.22,341.73,1,-102,-9,13,8,23,17,12806666,385,6,4.00,7.82,54.00,20.95,1770
109.70,1544517980,1107.02,51.494092,7.411889,161.45,13.93,-0.40,258.01,1,-107,-11,8,8,25,17,12806666,385,10,5.00,9.68,61.00,21.25,1770
119.72,1544517991,1242.32,51.493850,7.409987,161.51,14.75,0.39,258.24,1,-106,-8,5,13,19,17,12806666,385,11,9.00,9.68,52.00,21.28,1770
129.70,1544518000,1390.41,51.493570,7.407913,162.13,14.63,-0.01,257.88,1,-101,-8,11,15,24,17,12806666,385,12,9.00,13.98,57.00,19.91,1770
149.72,1544518021,1687.10,51.493001,7.403711,163.40,14.41,-0.16,260.17,1,-108,-8,1,12,18,17,12806666,385,14,8.00,8.39,52.00,21.83,1770
159.67,1544518031,1802.89,51.492975,7.402112,161.44,4.35,-1.66,269.59,1,-107,-8,1,9,21,17,12806666,385,15,5.00,7.01,69.00,21.09,1770
169.69,1544518041,1808.49,51.492988,7.401929,157.60,0.00,0.00,272.93,1,-106,-7,2,15,20,17,12806666,385,16,4.00,8.52,57.00,20.23,1770
179.69,1544518051,1896.81,51.492159,7.401758,159.17,13.85,0.32,181.45,1,-109,-10,8,15,20,17,12806666,385,17,2.00,3.55,64.00,20.41,1770
189.73,1544518060,2040.05,51.490861,7.401754,167.66,14.33,0.03,180.87,1,-108,-10,8,6,23,17,12806666,385,18,9.00,7.88,57.00,20.05,1770
199.79,1544518071,2167.67,51.489745,7.401750,175.20,6.15,-1.62,180.24,1,-109,-10,1,8,20,17,12806666,385,19,10.00,6.45,63.00,21.97,1770
210.39,1544518082,2189.02,51.489528,7.401755,174.01,7.18,1.86,179.94,1,-109,-12,0,11,19,17,12806666,385,20,2.00,3.62,375.00,21.83,1770
220.07,1544518091,2257.12,51.489386,7.402702,177.26,5.66,0.25,90.40,1,-105,-8,8,10,21,17,12806666,385,21,2.00,3.58,70.00,21.14,1770
229.68,1544518101,2321.04,51.489384,7.403644,176.90,8.41,0.17,90.77,1,-111,-11,-1,8,18,17,12806666,385,22,0.50,2.11,69.00,21.56,1770
239.69,1544518110,2415.00,51.489377,7.405002,179.60,9.71,-0.07,89.91,1,-109,-14,-8,6,24,71,13067274,289,23,6.00,2.99,70.00,20.97,1770
251.94,1544518123,2537.46,51.489555,7.406733,182.03,10.48,-0.22,77.58,1,-109,-13,-3,6,22,71,13067274,289,24,5.00,3.79,1299.00,19.38,1770
260.98,1544518132,2629.00,51.489749,7.408032,179.96,10.13,0.20,79.00,1,-108,-14,-2,8,26,71,13067274,289,25,3.00,3.02,533.00,20.20,1770
