time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,txPower_dbm,f_mhz
10.36,1544519021,128.79,51.490433,7.413307,164.70,13.95,-0.07,77.83,1,-89,-6,13,9,48,1,26385408,95,0,3.00,12.73,34.00,19.11,1720
20.28,1544519031,265.25,51.490658,7.415176,159.49,12.95,-0.45,80.48,1,-84,-6,12,15,52,9,26385408,95,1,5.00,22.62,46.00,12.17,1720
30.23,1544519041,354.30,51.490644,7.416377,155.21,0.53,-2.11,97.62,1,-86,-7,20,12,52,4,29391105,167,2,2.00,20.30,54.00,2.64,1720
40.23,1544519050,354.83,51.490644,7.416377,155.12,0.00,0.00,97.62,1,-83,-8,30,15,56,4,29391105,167,3,0.10,3.46,83.00,9.50,1720
50.31,1544519061,390.80,51.490569,7.417134,157.03,5.67,-0.54,63.48,1,-78,-9,37,15,63,4,29391105,167,4,2.00,21.45,66.00,5.55,1720
60.26,1544519070,473.73,51.491303,7.417032,157.42,9.08,-0.17,348.49,1,-92,-8,26,12,48,4,29391105,167,5,9.00,16.36,54.00,15.16,1720
70.24,1544519081,568.27,51.492098,7.416583,157.70,8.68,-0.64,333.17,1,-85,-6,21,12,52,4,29391105,167,6,10.00,20.79,49.00,11.77,1720
80.22,1544519091,659.05,51.492876,7.416103,156.98,9.10,0.75,354.39,1,-97,-7,21,15,41,4,29391105,167,7,1.00,11.32,61.00,19.64,1720
90.22,1544519100,757.57,51.493758,7.415784,158.71,10.48,0.20,347.98,1,-94,-8,29,15,46,4,29391105,167,8,1.00,16.23,58.00,14.23,1720
100.27,1544519110,833.86,51.494363,7.415524,158.95,0.00,0.00,348.68,1,-93,-9,18,11,48,4,29391105,167,9,7.00,18.09,45.00,17.83,1720
110.25,1544519120,833.86,51.494363,7.415524,159.07,0.00,0.00,348.68,1,-93,-10,25,9,48,4,29391105,167,10,0.10,4.04,58.00,17.45,1720
120.38,1544519130,833.86,51.494363,7.415524,159.28,0.00,0.00,348.68,1,-93,-11,13,9,50,4,29391105,167,11,10.00,18.53,46.00,19.09,1720
130.28,1544519141,833.86,51.494431,7.415496,161.36,0.00,0.00,347.70,1,-94,-11,13,9,45,4,29391105,167,12,7.00,19.48,45.00,18.28,1720
140.26,1544519150,898.59,51.494421,7.414565,160.62,11.93,0.45,257.64,1,-95,-11,10,8,46,4,29391105,167,13,8.00,30.70,76.00,17.48,1720
150.30,1544519160,1026.84,51.494182,7.412745,162.05,13.58,0.37,258.28,1,-84,-6,29,6,54,2,29391104,165,14,8.00,29.34,46.00,12.52,1720
160.24,1544519171,1169.96,51.493927,7.410682,165.29,14.65,0.19,257.58,1,-81,-7,27,8,56,2,29391104,165,15,7.00,33.27,34.00,9.23,1720
170.30,1544519181,1318.08,51.493645,7.408604,165.92,14.91,-0.08,258.29,1,-83,-10,21,9,58,2,29391104,165,16,8.00,22.36,37.00,8.70,1720
180.31,1544519191,1468.71,51.493368,7.406463,168.70,14.39,-0.46,257.62,1,-81,-10,16,12,60,3,29391106,166,17,9.00,26.83,50.00,9.97,1720
190.35,1544519200,1613.98,51.493098,7.404429,168.25,14.59,-0.29,257.79,1,-92,-7,19,10,46,3,29391106,166,18,4.00,16.44,55.00,19.25,1720
200.30,1544519210,1736.52,51.493013,7.402715,167.13,8.34,-0.86,269.43,1,-97,-7,2,12,40,3,29391106,166,19,5.00,17.64,53.00,18.48,1720
210.27,1544519220,1793.98,51.493004,7.401917,165.59,5.21,1.47,269.96,1,-93,-10,-1,5,48,7,26385410,94,20,4.00,23.04,67.00,19.34,1720
220.27,1544519230,1853.21,51.492496,7.401776,162.44,6.55,0.51,181.14,1,-85,-7,21,11,54,7,26385410,94,21,3.00,24.10,59.00,11.35,1720
230.26,1544519240,1935.57,51.491747,7.401765,163.23,9.79,-0.11,180.75,1,-85,-6,20,14,53,7,26385410,94,22,0.10,2.42,50.00,11.02,1720
240.28,1544519250,2040.99,51.490775,7.401745,169.10,11.32,-0.08,179.72,1,-81,-6,25,12,58,7,26385410,94,23,4.00,23.34,53.00,7.36,1720
250.27,1544519260,2142.22,51.489862,7.401745,174.69,9.24,0.17,178.29,1,-81,-6,21,12,56,7,26385410,94,24,7.00,29.02,87.00,10.76,1720
260.30,1544519270,2228.74,51.489378,7.402352,178.91,12.17,0.62,93.50,1,-70,-6,28,12,63,7,26385410,94,25,10.00,31.97,46.00,-2.77,1720
270.30,1544519281,2361.58,51.489385,7.404301,179.00,12.76,-0.34,90.95,1,-78,-9,10,10,62,7,26385410,94,26,8.00,22.34,68.00,5.88,1720
280.27,1544519291,2487.34,51.489451,7.406084,182.11,12.12,-0.26,80.49,1,-76,-7,24,10,62,1,26385408,95,27,6.00,29.61,35.00,-0.52,1720
290.23,1544519301,2610.66,51.489717,7.407860,182.78,12.42,-0.07,79.27,1,-75,-6,14,12,63,1,26385408,95,28,2.00,20.73,44.00,3.27,1720
