time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,f_mhz
30.67,1544519644,365.12,51.490622,7.416613,156.41,0.44,-0.22,114.01,1,-90,-11,6,2,48,7,13416962,275,2,5.00,4.71,51.00,850
40.69,1544519654,365.56,51.490622,7.416613,156.31,0.00,0.00,108.14,1,-90,-11,7,7,48,7,13416962,275,3,6.00,5.78,115.00,850
50.66,1544519664,419.72,51.490845,7.417156,156.66,10.30,1.25,349.25,1,-85,-11,13,9,50,7,13416962,275,4,0.50,7.38,60.00,850
60.64,1544519673,517.72,51.491705,7.416869,159.69,11.21,0.63,344.96,1,-92,-10,-1,4,43,7,13416962,275,5,3.00,1.71,81.00,850
73.19,1544519687,685.56,51.493094,7.415849,157.40,11.68,-1.07,327.38,1,-102,-13,-5,4,37,7,13416962,275,6,2.00,0.99,1512.00,850
83.38,1544519696,820.82,51.494312,7.415525,152.70,12.22,-0.37,346.91,1,-102,-13,-1,5,37,12,13542402,34,7,0.10,0.16,1229.00,850
91.39,1544519704,877.55,51.494504,7.415030,156.01,10.85,2.25,259.37,1,-97,-14,-5,5,42,12,13542402,34,8,2.00,1.60,391.00,850
101.36,1544519715,986.37,51.494307,7.413562,154.69,5.32,-1.94,257.73,1,-104,-15,-3,4,37,12,13542402,34,9,1.00,1.08,558.00,850
112.89,1544519726,998.70,51.494267,7.413147,156.57,8.87,0.00,259.39,1,-98,-15,-5,4,42,12,13542402,34,10,5.00,2.52,1329.00,850
121.96,1544519735,1112.42,51.494056,7.411479,157.81,14.93,0.09,258.11,1,-100,-16,-3,4,41,13,13880067,38,11,0.10,0.33,627.00,850
131.02,1544519744,1261.33,51.493782,7.409400,160.19,14.47,-0.02,258.16,1,-96,-14,-2,7,43,8,13542402,34,12,9.00,4.34,68.00,850
142.47,1544519756,1424.71,51.493475,7.407107,162.82,14.55,-0.07,258.03,1,-103,-16,-3,5,38,8,13542402,34,13,7.00,2.47,1236.00,850
152.01,1544519765,1573.36,51.493181,7.404981,164.74,15.30,-0.35,258.19,1,-106,-16,-1,3,35,8,13542402,34,14,3.00,0.68,971.00,850
162.99,1544519776,1718.86,51.492981,7.402905,164.97,14.72,0.08,266.92,1,-105,-17,-5,4,36,8,13542402,34,15,7.00,1.05,348.00,850
173.70,1544519787,1832.15,51.492616,7.401779,162.83,11.49,1.65,179.49,1,-97,-13,2,5,42,14,13542403,35,16,1.00,0.13,1478.00,850
183.64,1544519797,1954.96,51.491491,7.401797,163.12,12.90,-0.15,181.03,1,-105,-15,-4,4,34,14,13542403,35,17,5.00,0.58,1807.00,850
194.31,1544519807,2114.97,51.490080,7.401751,167.62,14.54,-0.93,178.88,1,-110,-18,-7,3,33,14,13542403,35,18,3.00,0.55,1875.00,850
203.10,1544519817,2176.63,51.489596,7.401770,173.49,0.00,0.00,180.38,1,-104,-15,-1,6,37,24,13880067,38,19,3.00,0.73,1279.00,850
213.68,1544519827,2176.63,51.489596,7.401770,173.56,0.00,0.00,180.38,1,-104,-15,-2,6,36,24,13880067,38,20,10.00,1.63,1501.00,850
224.32,1544519837,2180.09,51.489482,7.401740,173.48,3.01,-0.45,181.30,1,-110,-19,-7,2,34,25,12894977,38,21,7.00,1.38,871.00,850
