time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,f_mhz
10.17,1544432937,96.30,51.490553,7.413966,157.63,11.83,0.03,79.35,1,-85,-5,22,10,50,7,26385408,95,0,0.10,6.84,41.00,1815
20.16,1544432948,216.95,51.490714,7.415693,152.47,11.45,-0.32,85.25,1,-84,-6,11,13,52,4,29391105,167,1,2.00,9.71,58.00,1815
30.21,1544432957,308.23,51.490603,7.416990,153.29,8.15,0.24,101.39,1,-74,-5,29,15,62,4,29391105,167,2,2.00,7.31,57.00,1815
40.16,1544432967,384.18,51.491189,7.417066,155.51,9.42,0.43,349.15,1,-92,-6,13,12,44,4,29391105,167,3,3.00,3.95,163.00,1815
50.21,1544432978,484.69,51.492077,7.416627,155.58,10.61,0.38,335.05,1,-90,-6,16,9,45,4,29391105,167,4,5.00,8.55,59.00,1815
60.21,1544432988,603.20,51.493064,7.415978,154.05,11.84,-0.37,344.97,1,-101,-10,13,15,40,4,29391105,167,5,8.00,11.30,51.00,1815
70.24,1544432998,722.22,51.494143,7.415623,153.22,9.75,-2.15,345.36,1,-93,-8,7,10,45,4,29391105,167,6,3.00,6.78,75.00,1815
80.22,1544433007,755.91,51.494432,7.415501,153.62,0.00,0.00,346.05,1,-94,-11,0,9,49,4,29391105,167,7,0.10,4.30,55.00,1815
90.17,1544433017,755.91,51.494432,7.415501,154.13,0.00,0.00,346.05,1,-94,-11,8,9,49,4,29391105,167,8,5.00,12.35,72.00,1815
100.18,1544433027,755.91,51.494432,7.415501,154.57,0.00,0.00,346.05,1,-94,-10,2,7,48,4,29391105,167,9,9.00,16.86,47.00,1815
110.21,1544433038,763.50,51.494519,7.415436,156.33,0.54,-0.42,348.18,1,-92,-9,24,10,48,4,29391105,167,10,5.00,11.24,40.00,1815
120.18,1544433048,765.22,51.494556,7.415402,154.38,2.56,1.38,267.43,1,-93,-10,10,9,48,4,29391104,165,11,4.00,11.58,71.00,1815
130.15,1544433057,853.49,51.494345,7.413809,160.43,12.40,0.13,258.47,1,-87,-7,22,12,52,4,29391104,165,12,9.00,23.97,32.00,1815
140.16,1544433067,978.22,51.494081,7.412069,167.39,13.13,0.31,258.20,1,-78,-6,15,15,57,4,29391104,165,13,7.00,23.43,40.00,1815
150.13,1544433077,1113.81,51.493817,7.410149,170.34,13.66,0.08,258.54,1,-84,-7,13,14,54,4,29391104,165,14,1.00,5.76,92.00,1815
160.17,1544433087,1251.54,51.493548,7.408189,174.14,14.09,0.18,258.26,1,-83,-7,7,9,55,3,29391106,166,15,8.00,20.59,47.00,1815
170.17,1544433097,1388.60,51.493300,7.406279,173.57,13.61,-0.15,257.85,1,-90,-8,9,12,49,3,29391106,166,16,2.00,13.41,54.00,1815
180.18,1544433108,1530.81,51.493061,7.404271,171.03,14.34,-0.16,257.98,1,-91,-7,9,7,46,3,29391106,166,17,8.00,11.18,56.00,1815
190.16,1544433117,1657.87,51.492990,7.402486,166.52,8.58,-0.61,270.34,1,-98,-7,5,6,39,7,26385410,94,18,3.00,11.74,40.00,1815
200.19,1544433128,1690.01,51.493009,7.402097,163.60,0.00,0.00,268.19,1,-92,-7,13,8,46,7,26385410,94,19,1.00,12.08,66.00,1815
210.16,1544433138,1690.01,51.493009,7.402097,163.44,0.00,0.00,268.19,1,-92,-7,12,8,46,7,26385410,94,20,5.00,13.59,38.00,1815
220.18,1544433148,1690.01,51.493009,7.402097,162.99,0.00,0.00,274.43,1,-93,-8,13,6,46,7,26385410,94,21,0.50,6.93,82.00,1815
230.19,1544433157,1731.51,51.492675,7.401744,163.13,9.32,0.64,182.70,1,-90,-7,16,10,49,7,26385410,94,22,10.00,24.39,54.00,1815
240.16,1544433167,1847.04,51.491604,7.401756,168.34,12.00,0.24,181.66,1,-87,-6,19,9,48,7,26385410,94,23,4.00,16.35,50.00,1815
250.22,1544433178,1961.11,51.490563,7.401776,172.94,11.28,-0.08,179.66,1,-82,-6,25,15,55,7,26385410,94,24,0.50,8.23,52.00,1815
260.21,1544433188,2065.06,51.489672,7.401780,180.69,3.99,-2.70,181.55,1,-71,-6,25,15,63,7,26385410,94,25,2.00,9.86,59.00,1815
270.23,1544433198,2118.13,51.489393,7.402219,180.34,9.40,0.74,93.50,1,-67,-5,20,13,63,7,26385410,94,26,0.50,5.40,54.00,1815
280.14,1544433207,2233.66,51.489415,7.403903,180.07,12.13,-0.39,90.32,1,-70,-6,19,15,63,7,26385410,94,27,0.10,2.56,88.00,1815
290.17,1544433218,2350.05,51.489427,7.405539,180.64,11.29,0.18,86.90,1,-73,-7,17,9,63,1,26385408,95,28,4.00,18.23,33.00,1815
300.16,1544433228,2461.73,51.489625,7.407082,178.59,8.82,-1.07,78.03,1,-72,-6,21,15,63,1,26385408,95,29,7.00,22.82,52.00,1815
310.14,1544433238,2507.31,51.489742,7.407717,179.12,6.84,2.40,75.24,1,-78,-6,18,15,59,1,26385408,95,30,5.00,20.92,37.00,1815
320.21,1544433247,2595.68,51.489877,7.409047,177.91,10.37,0.04,77.59,1,-79,-5,21,12,57,1,26385408,95,31,0.10,4.71,41.00,1815
