time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,txPower_dbm,f_mhz
9.78,1544519623,115.28,51.490430,7.413199,167.13,13.88,1.43,78.77,1,-90,-6,10,8,47,2,26385408,95,0,1.00,12.27,41.00,17.28,1720
19.79,1544519632,261.45,51.490664,7.415275,158.30,14.40,-0.24,82.08,1,-85,-6,22,11,51,2,26385408,95,1,3.00,22.37,51.00,12.32,1720
29.80,1544519642,362.02,51.490637,7.416618,152.88,0.88,-2.12,100.99,1,-83,-5,19,12,54,4,29391105,167,2,8.00,27.49,47.00,12.58,1720
39.76,1544519652,363.24,51.490634,7.416627,152.77,0.00,0.00,100.99,1,-81,-5,24,12,56,4,29391105,167,3,0.50,8.71,55.00,5.53,1720
49.79,1544519662,408.47,51.490748,7.417201,152.42,9.08,1.52,352.01,1,-86,-7,21,12,52,4,29391105,167,4,0.50,7.86,75.00,10.19,1720
59.79,1544519672,504.20,51.491599,7.416897,154.18,10.65,0.23,346.37,1,-96,-9,8,7,42,4,29391105,167,5,4.00,24.35,67.00,19.17,1720
69.82,1544519683,626.01,51.492627,7.416160,156.20,13.79,0.25,339.93,1,-91,-6,10,9,46,4,29391105,167,6,10.00,16.18,51.00,16.89,1720
79.81,1544519693,763.47,51.493861,7.415708,154.63,13.51,-0.22,348.10,1,-92,-7,13,9,47,4,29391105,167,7,5.00,23.87,58.00,17.45,1720
89.80,1544519703,854.37,51.494550,7.415290,154.90,7.45,1.59,258.09,1,-93,-10,10,8,48,5,29391104,165,8,2.00,19.61,45.00,16.44,1720
99.75,1544519712,960.33,51.494324,7.413751,157.85,8.91,-1.23,257.80,1,-90,-7,12,6,48,5,29391104,165,9,1.00,15.36,52.00,15.75,1720
109.77,1544519722,988.64,51.494271,7.413376,158.11,0.00,0.00,239.87,1,-86,-7,14,12,52,5,29391104,165,10,5.00,32.03,37.00,20.58,1720
119.77,1544519732,1078.85,51.494044,7.411867,163.48,14.71,-0.02,257.44,1,-81,-5,23,12,54,5,29391104,165,11,1.00,17.39,36.00,5.44,1720
129.76,1544519742,1227.42,51.493784,7.409797,162.30,14.59,-0.24,258.27,1,-84,-10,19,11,57,5,29391104,165,12,0.50,6.83,55.00,4.98,1720
139.85,1544519753,1375.28,51.493513,7.407680,162.59,14.52,-0.66,257.72,1,-81,-7,8,6,57,3,29391106,166,13,8.00,24.98,52.00,7.52,1720
149.81,1544519762,1521.30,51.493231,7.405620,165.53,15.06,0.29,258.44,1,-89,-7,28,9,50,3,29391106,166,14,7.00,25.59,62.00,13.80,1720
159.79,1544519773,1669.65,51.492987,7.403508,161.84,14.23,0.12,263.09,1,-91,-7,29,11,46,3,29391106,166,15,3.00,13.73,54.00,13.70,1720
169.83,1544519783,1794.00,51.492923,7.401789,164.26,6.87,-0.67,221.81,1,-92,-7,9,9,47,6,26385410,94,16,6.00,25.26,50.00,20.22,1720
179.75,1544519792,1897.00,51.491983,7.401771,167.49,12.19,0.55,178.93,1,-86,-7,30,10,50,6,26385410,94,17,0.50,8.58,53.00,10.41,1720
189.77,1544519802,2029.88,51.490768,7.401720,171.00,15.39,0.78,181.07,1,-82,-6,33,12,57,6,26385410,94,18,0.10,3.32,47.00,10.94,1720
199.79,1544519813,2164.94,51.489565,7.401746,185.46,3.95,-2.86,179.12,1,-72,-6,33,15,63,6,26385410,94,19,10.00,29.95,54.00,-4.64,1720
209.81,1544519823,2169.99,51.489549,7.401745,185.82,0.00,0.00,177.94,1,-70,-5,30,12,63,6,26385410,94,20,10.00,29.84,53.00,-5.66,1720
219.79,1544519832,2169.99,51.489549,7.401745,186.19,0.00,0.00,177.94,1,-69,-5,29,12,63,6,26385410,94,21,7.00,28.15,53.00,-4.62,1720
229.75,1544519843,2194.33,51.489367,7.402048,185.46,9.26,1.39,93.35,1,-69,-6,32,12,63,6,26385410,94,22,2.00,21.92,46.00,-8.72,1720
239.84,1544519853,2317.96,51.489365,7.403883,173.33,13.63,0.22,90.90,1,-70,-7,29,12,63,6,26385410,94,23,8.00,22.69,56.00,-2.78,1720
249.82,1544519862,2452.26,51.489394,7.405806,174.69,12.96,0.18,86.28,1,-71,-6,24,10,63,1,26385408,95,24,10.00,33.15,40.00,-1.36,1720
259.78,1544519873,2580.09,51.489670,7.407586,178.55,12.85,0.10,77.84,1,-72,-5,21,12,63,1,26385408,95,25,6.00,29.06,34.00,-2.27,1720
