time_s,timestamp_ms,distance_m,latitude,longitude,altitude,velocity_mps,acceleration_mpss,direction,isRegistered,rsrp_dbm,rsrq_db,rssnr_db,cqi,ss,ta,ci,pci,id,payload_mb,throughput_mbits,rtt_ms,txPower_dbm,f_mhz
10.85,1544517564,102.40,51.490526,7.413848,162.07,11.45,-0.24,78.96,1,-98,-13,-2,5,38,7,13828122,452,0,3.00,5.98,37.00,20.86,1750
23.71,1544517577,182.96,51.490653,7.414986,163.66,5.61,0.31,80.12,1,-99,-15,-5,5,39,7,13828122,452,1,10.00,4.65,60.00,19.38,1750
31.79,1544517585,216.51,51.490676,7.415461,162.94,5.62,2.46,86.68,1,-98,-16,-7,4,42,7,13828122,452,2,8.00,5.77,841.00,18.09,1750
42.34,1544517596,307.77,51.490598,7.416787,157.36,4.00,-0.47,100.73,1,-94,-10,5,7,41,7,13416987,62,3,2.00,3.94,548.00,13.61,1750
50.85,1544517604,314.34,51.490581,7.416841,157.15,0.00,0.00,98.90,1,-92,-11,7,9,45,7,13416987,62,4,7.00,6.60,377.00,18.91,1750
86.13,1544517639,563.05,51.492656,7.416179,156.22,11.98,-0.08,341.03,1,-102,-14,-4,5,37,7,13416987,62,7,9.00,1.54,1388.00,19.38,1750
95.34,1544517649,676.39,51.493657,7.415777,155.55,13.40,-0.12,348.98,1,-101,-12,-1,6,36,7,13416987,62,8,8.00,1.25,1500.00,20.14,1750
104.94,1544517658,780.50,51.494520,7.415455,153.02,6.73,-0.08,326.82,1,-99,-17,-6,4,44,12,13542402,34,9,2.00,1.11,1069.00,17.33,1750
113.78,1544517667,865.07,51.494393,7.414104,151.71,13.36,0.19,258.16,1,-98,-13,2,5,40,12,13542402,34,10,7.00,1.75,1905.00,18.44,880
123.69,1544517677,998.03,51.494150,7.412220,158.11,13.74,-0.10,257.73,1,-99,-16,-3,4,42,15,13880067,38,11,4.00,1.21,3635.00,19.00,880
134.19,1544517688,1149.34,51.493853,7.410071,165.77,13.73,0.20,258.04,1,-99,-15,-1,4,41,9,13542402,34,12,0.10,0.16,1701.00,19.20,880
143.61,1544517697,1275.67,51.493615,7.408296,166.19,13.30,-0.19,257.86,1,-100,-15,-2,5,40,9,13542402,34,13,2.00,0.29,7611.00,14.58,880
152.23,1544517706,1399.60,51.493381,7.406544,167.21,14.15,0.14,258.11,1,-98,-15,-3,4,42,9,13542402,34,14,9.00,2.73,1522.00,12.73,880
162.34,1544517716,1537.65,51.493135,7.404615,167.27,12.90,-0.14,257.80,1,-103,-14,-4,4,36,9,13542402,34,15,3.00,0.72,11508.00,20.95,880
171.95,1544517725,1653.65,51.492979,7.402974,165.54,12.64,-0.50,266.69,1,-104,-18,-8,1,39,9,13542402,34,16,10.00,3.91,308.00,18.81,880
182.70,1544517736,1723.17,51.492998,7.402112,161.79,0.00,0.00,273.89,1,-94,-13,3,9,45,10,13542403,35,17,0.50,0.45,1073.00,10.70,880
193.01,1544517746,1723.17,51.492998,7.402112,161.70,0.00,0.00,273.89,1,-93,-13,7,8,46,10,13542403,35,18,6.00,3.65,960.00,19.97,880
203.38,1544517756,1723.17,51.492998,7.402112,161.59,0.00,0.00,273.89,1,-92,-13,7,8,46,10,13542403,35,19,8.00,4.44,941.00,17.86,880
212.17,1544517766,1728.06,51.492813,7.401774,159.01,9.15,6.83,185.09,1,-98,-14,3,4,41,10,13542403,35,20,8.00,0.72,1605.00,17.81,880
222.37,1544517776,1851.21,51.491674,7.401747,164.04,13.36,-0.12,180.98,1,-106,-16,-2,4,35,10,13542403,35,21,6.00,0.62,3154.00,18.70,880
232.67,1544517786,1986.92,51.490424,7.401715,172.91,13.17,-0.56,180.41,1,-110,-17,-7,3,33,10,13542403,35,22,9.00,0.94,1446.00,21.25,880
